,spores,techs,locs,carriers,unit,flow_out_sum
5855,23,roof_mounted_pv,PRT_11_1,electricity,twh,0.0073481380414229
5856,23,roof_mounted_pv,PRT_12_1,electricity,twh,0.0067721717101212
5857,23,roof_mounted_pv,PRT_14_1,electricity,twh,0.0055090119487867
5858,23,roof_mounted_pv,PRT_15_1,electricity,twh,0.0061859520268181
5859,23,roof_mounted_pv,PRT_16_1,electricity,twh,0.005632714571688
5860,23,roof_mounted_pv,PRT_17_1,electricity,twh,0.005744740683138
5861,23,roof_mounted_pv,PRT_18_1,electricity,twh,0.0071560971646449
5862,23,roof_mounted_pv,PRT_19_1,electricity,twh,0.0072280669709246
5863,23,roof_mounted_pv,PRT_1_1,electricity,twh,1.052971486881923e-06
5864,23,roof_mounted_pv,PRT_20_1,electricity,twh,0.0075216841425218
5865,23,roof_mounted_pv,PRT_3_1,electricity,twh,0.0058275648081398
5866,23,roof_mounted_pv,PRT_4_1,electricity,twh,0.0057390359061727
5867,23,roof_mounted_pv,PRT_5_1,electricity,twh,0.0061541535323308
5868,23,roof_mounted_pv,PRT_6_1,electricity,twh,0.0086968292249615
5869,23,roof_mounted_pv,PRT_7_1,electricity,twh,0.006885207839823
5870,23,roof_mounted_pv,PRT_8_1,electricity,twh,0.0057541598509404
5871,23,roof_mounted_pv,PRT_9_1,electricity,twh,0.0059564530432239
5872,23,waste_supply,PRT_1,waste,twh,1.0284840788626228
5873,23,waste_supply,PRT_2,waste,twh,1.0065698004904975
5874,23,wind_offshore,PRT_11_1,electricity,twh,0.0198827569904403
5875,23,wind_offshore,PRT_12_1,electricity,twh,0.0150930385607641
5876,23,wind_offshore,PRT_15_1,electricity,twh,0.0193240225222233
5877,23,wind_offshore,PRT_16_1,electricity,twh,0.010086902269683
5878,23,wind_offshore,PRT_17_1,electricity,twh,0.0205701552538054
5879,23,wind_offshore,PRT_18_1,electricity,twh,0.0183781978209748
5880,23,wind_offshore,PRT_1_1,electricity,twh,0.0001212994119147
5881,23,wind_offshore,PRT_20_1,electricity,twh,0.0203053206164583
5882,23,wind_offshore,PRT_3_1,electricity,twh,0.0239443690531012
5883,23,wind_offshore,PRT_4_1,electricity,twh,0.0169040249607692
5884,23,wind_offshore,PRT_7_1,electricity,twh,0.0118902582355696
5885,23,wind_offshore,PRT_9_1,electricity,twh,0.0352793593482031
5886,23,wind_onshore,PRT_10_1,electricity,twh,0.147008553388347
5887,23,wind_onshore,PRT_11_1,electricity,twh,0.1949282625949791
5888,23,wind_onshore,PRT_12_1,electricity,twh,0.1512529874503984
5889,23,wind_onshore,PRT_14_1,electricity,twh,13.91046208929498
5890,23,wind_onshore,PRT_15_1,electricity,twh,0.1067943187463334
5891,23,wind_onshore,PRT_16_1,electricity,twh,0.0858794474242094
5892,23,wind_onshore,PRT_17_1,electricity,twh,0.1681541286141341
5893,23,wind_onshore,PRT_18_1,electricity,twh,12.270599237789186
5894,23,wind_onshore,PRT_19_1,electricity,twh,0.0625521492963482
5895,23,wind_onshore,PRT_1_1,electricity,twh,0.0002406559262009
5896,23,wind_onshore,PRT_20_1,electricity,twh,0.0688713748609682
5897,23,wind_onshore,PRT_3_1,electricity,twh,0.30394119391728
5898,23,wind_onshore,PRT_4_1,electricity,twh,11.420311536673385
5899,23,wind_onshore,PRT_5_1,electricity,twh,0.0593175094069947
5900,23,wind_onshore,PRT_6_1,electricity,twh,0.1510221756168256
5901,23,wind_onshore,PRT_7_1,electricity,twh,0.1145601693992527
5902,23,wind_onshore,PRT_8_1,electricity,twh,0.1440351165524884
5903,23,wind_onshore,PRT_9_1,electricity,twh,17.859531868526744
5904,24,battery,PRT_1,electricity,twh,0.0117813831993805
5905,24,battery,PRT_2,electricity,twh,3.1908843458592164
5907,24,biofuel_boiler,PRT_1,heat,twh,0.0770719925699094
5909,24,biofuel_boiler,PRT_2,heat,twh,0.0082272532217764
5910,24,biofuel_supply,PRT_1,biofuel,twh,9.460073785219686
5911,24,biofuel_supply,PRT_2,biofuel,twh,16.13635514894588
5913,24,biofuel_to_diesel,PRT_1,diesel,twh,1.0695309814675458
5915,24,biofuel_to_diesel,PRT_2,diesel,twh,1.0085863342722898
5925,24,biofuel_to_methane,PRT_1,methane,twh,4.382493089080608
5927,24,biofuel_to_methane,PRT_2,methane,twh,3.498247090429569
5929,24,biofuel_to_methanol,PRT_1,methanol,twh,0.7595998056294828
5931,24,biofuel_to_methanol,PRT_2,methanol,twh,6.118346317941373
5932,24,ccgt,PRT_1,electricity,twh,0.003974151426497
5934,24,ccgt,PRT_2,electricity,twh,0.0021067888226758
5937,24,chp_biofuel_extraction,PRT_1,electricity,twh,0.0232237598181576
5938,24,chp_biofuel_extraction,PRT_1,heat,twh,0.03814384183623
5940,24,chp_biofuel_extraction,PRT_2,electricity,twh,0.0092479957028096
5941,24,chp_biofuel_extraction,PRT_2,heat,twh,0.0163972881739821
5942,24,chp_hydrogen,PRT_1,electricity,twh,0.006542952517939
5943,24,chp_hydrogen,PRT_1,heat,twh,0.0045763129647502
5945,24,chp_hydrogen,PRT_2,electricity,twh,0.0064758416386121
5946,24,chp_hydrogen,PRT_2,heat,twh,0.0045863144006572
5948,24,chp_methane_extraction,PRT_1,electricity,twh,0.0075798748021766
5949,24,chp_methane_extraction,PRT_1,heat,twh,0.0049386371393544
5951,24,chp_methane_extraction,PRT_2,electricity,twh,0.0033982677800875
5952,24,chp_methane_extraction,PRT_2,heat,twh,0.0036049137065314
5954,24,chp_wte_back_pressure,PRT_1,electricity,twh,0.2235144789064863
5955,24,chp_wte_back_pressure,PRT_1,heat,twh,0.0021543758744843
5957,24,chp_wte_back_pressure,PRT_2,electricity,twh,0.2187590804997613
5958,24,chp_wte_back_pressure,PRT_2,heat,twh,0.0022591699461079
5983,24,el_import,ESP,electricity,twh,21.8016255308115
5993,24,electrolysis,PRT_1,hydrogen,twh,0.0558628631830576
5995,24,electrolysis,PRT_2,hydrogen,twh,29.23319857107153
5996,24,existing_pv,PRT_10_1,electricity,twh,0.3153661274258438
5997,24,existing_pv,PRT_12_1,electricity,twh,0.1283221357023862
5998,24,existing_pv,PRT_15_1,electricity,twh,0.3085166045361195
5999,24,existing_pv,PRT_3_1,electricity,twh,0.7318409325590343
6000,24,existing_pv,PRT_9_1,electricity,twh,0.1329913284533668
6001,24,existing_wind,PRT_10_1,electricity,twh,0.3514533212498304
6002,24,existing_wind,PRT_11_1,electricity,twh,1.4769211884647802
6003,24,existing_wind,PRT_12_1,electricity,twh,0.3439875992688129
6004,24,existing_wind,PRT_15_1,electricity,twh,0.3358298839202714
6005,24,existing_wind,PRT_16_1,electricity,twh,0.085375367534036
6006,24,existing_wind,PRT_17_1,electricity,twh,0.2846414890143405
6007,24,existing_wind,PRT_18_1,electricity,twh,2.4604360150094813
6008,24,existing_wind,PRT_19_1,electricity,twh,2.0280231085604257
6009,24,existing_wind,PRT_1_1,electricity,twh,0.0011067499692248
6010,24,existing_wind,PRT_20_1,electricity,twh,2.354700954612785
6011,24,existing_wind,PRT_3_1,electricity,twh,0.4721697606408762
6012,24,existing_wind,PRT_4_1,electricity,twh,1.020840163039114
6013,24,existing_wind,PRT_5_1,electricity,twh,0.5021525681288216
6014,24,existing_wind,PRT_6_1,electricity,twh,2.119880091411809
6015,24,existing_wind,PRT_7_1,electricity,twh,1.4389882022708926
6016,24,existing_wind,PRT_9_1,electricity,twh,0.8423065774067617
6023,24,heat_storage_big,PRT_1,heat,twh,0.4571689892853746
6024,24,heat_storage_big,PRT_2,heat,twh,0.7272294263597614
6025,24,heat_storage_small,PRT_1,heat,twh,19.00415422057278
6026,24,heat_storage_small,PRT_2,heat,twh,20.14598299845762
6039,24,hydro_reservoir,PRT_1,electricity,twh,2.1735860374391214
6040,24,hydro_reservoir,PRT_2,electricity,twh,0.3947104913132045
6041,24,hydro_run_of_river,PRT_1,electricity,twh,2.68409662437987
6042,24,hydro_run_of_river,PRT_2,electricity,twh,0.3602439171747112
6075,24,methane_boiler,PRT_1,heat,twh,0.0131845812633314
6077,24,methane_boiler,PRT_2,heat,twh,0.0050510435867789
6079,24,methane_storage,PRT_1,methane,twh,5.749532175978819
6080,24,methane_storage,PRT_2,methane,twh,5.777211816500162
6081,24,open_field_pv,PRT_10_1,electricity,twh,0.0032589189551326
6082,24,open_field_pv,PRT_11_1,electricity,twh,0.0032639907648322
6083,24,open_field_pv,PRT_12_1,electricity,twh,0.0029936037244627
6084,24,open_field_pv,PRT_14_1,electricity,twh,0.002595700211427
6085,24,open_field_pv,PRT_15_1,electricity,twh,0.0037655773017157
6086,24,open_field_pv,PRT_16_1,electricity,twh,0.0025742306406399
6087,24,open_field_pv,PRT_17_1,electricity,twh,58.58044030015689
6088,24,open_field_pv,PRT_18_1,electricity,twh,0.0085792091708525
6089,24,open_field_pv,PRT_19_1,electricity,twh,0.0032325807448255
6090,24,open_field_pv,PRT_20_1,electricity,twh,0.0032389870865025
6091,24,open_field_pv,PRT_3_1,electricity,twh,0.0025539894790069
6092,24,open_field_pv,PRT_4_1,electricity,twh,0.0028038770484533
6093,24,open_field_pv,PRT_5_1,electricity,twh,4.3236388172148565
6094,24,open_field_pv,PRT_6_1,electricity,twh,0.0025219067100647
6095,24,open_field_pv,PRT_7_1,electricity,twh,0.0093980890896721
6096,24,open_field_pv,PRT_8_1,electricity,twh,0.000651421085751
6097,24,open_field_pv,PRT_9_1,electricity,twh,0.0029677454364831
6098,24,pumped_hydro,PRT_1,electricity,twh,4.891444636569931
6099,24,pumped_hydro,PRT_2,electricity,twh,1.0556974635583405
6100,24,roof_mounted_pv,PRT_10_1,electricity,twh,0.0056339656510228
6101,24,roof_mounted_pv,PRT_11_1,electricity,twh,0.0056416976437372
6102,24,roof_mounted_pv,PRT_12_1,electricity,twh,0.0040489922589161
6103,24,roof_mounted_pv,PRT_14_1,electricity,twh,0.0034540609083533
6104,24,roof_mounted_pv,PRT_15_1,electricity,twh,0.0041147399360783
6105,24,roof_mounted_pv,PRT_16_1,electricity,twh,0.0035865724096622
6106,24,roof_mounted_pv,PRT_17_1,electricity,twh,0.0036873355072342
6107,24,roof_mounted_pv,PRT_18_1,electricity,twh,0.0054578883289149
6108,24,roof_mounted_pv,PRT_19_1,electricity,twh,0.0052088577487331
6109,24,roof_mounted_pv,PRT_1_1,electricity,twh,6.73851036650535e-06
6110,24,roof_mounted_pv,PRT_20_1,electricity,twh,0.0058060568062363
6111,24,roof_mounted_pv,PRT_3_1,electricity,twh,0.0036675578510263
6112,24,roof_mounted_pv,PRT_4_1,electricity,twh,0.0041346891260407
6113,24,roof_mounted_pv,PRT_5_1,electricity,twh,0.0043805172987591
6114,24,roof_mounted_pv,PRT_6_1,electricity,twh,0.0079532916974371
6115,24,roof_mounted_pv,PRT_7_1,electricity,twh,0.0051812712733553
6116,24,roof_mounted_pv,PRT_8_1,electricity,twh,0.0037043028705516
6117,24,roof_mounted_pv,PRT_9_1,electricity,twh,0.0034896944016137
6118,24,waste_supply,PRT_1,waste,twh,1.0300206401220566
6119,24,waste_supply,PRT_2,waste,twh,1.0081063617500523
6120,24,wind_offshore,PRT_11_1,electricity,twh,0.024720319678769
6121,24,wind_offshore,PRT_12_1,electricity,twh,0.016466325463463
6122,24,wind_offshore,PRT_15_1,electricity,twh,0.0175152769112977
6123,24,wind_offshore,PRT_16_1,electricity,twh,0.0096897696262027
6124,24,wind_offshore,PRT_17_1,electricity,twh,0.0210573623675604
6125,24,wind_offshore,PRT_18_1,electricity,twh,0.0192201219573892
6126,24,wind_offshore,PRT_1_1,electricity,twh,0.0006119472255075
6127,24,wind_offshore,PRT_20_1,electricity,twh,0.0175610065055529
6128,24,wind_offshore,PRT_3_1,electricity,twh,0.0112127870500962
6129,24,wind_offshore,PRT_4_1,electricity,twh,0.0173399324735993
6130,24,wind_offshore,PRT_7_1,electricity,twh,0.0128588382201965
6131,24,wind_offshore,PRT_9_1,electricity,twh,0.0076381373577771
6132,24,wind_onshore,PRT_10_1,electricity,twh,0.0273000923432958
6133,24,wind_onshore,PRT_11_1,electricity,twh,0.0309584098908002
6134,24,wind_onshore,PRT_12_1,electricity,twh,0.0257378396373601
6135,24,wind_onshore,PRT_14_1,electricity,twh,13.851031330964728
6136,24,wind_onshore,PRT_15_1,electricity,twh,4.961600861919811
6137,24,wind_onshore,PRT_16_1,electricity,twh,0.1005091068705699
6138,24,wind_onshore,PRT_17_1,electricity,twh,0.0352207296675422
6139,24,wind_onshore,PRT_18_1,electricity,twh,0.8396390389359368
6140,24,wind_onshore,PRT_19_1,electricity,twh,0.0854387226906149
6141,24,wind_onshore,PRT_1_1,electricity,twh,0.0012842500614817
6142,24,wind_onshore,PRT_20_1,electricity,twh,0.1111935502137363
6143,24,wind_onshore,PRT_3_1,electricity,twh,0.0359901763897251
6144,24,wind_onshore,PRT_4_1,electricity,twh,11.453408224278418
6145,24,wind_onshore,PRT_5_1,electricity,twh,0.1380916165294891
6146,24,wind_onshore,PRT_6_1,electricity,twh,0.0251518285573455
6147,24,wind_onshore,PRT_7_1,electricity,twh,0.0235678352505144
6148,24,wind_onshore,PRT_8_1,electricity,twh,0.0139609801839394
6149,24,wind_onshore,PRT_9_1,electricity,twh,12.555675102488578
6150,25,battery,PRT_1,electricity,twh,0.043460327200427
6151,25,battery,PRT_2,electricity,twh,0.4873158725578309
6153,25,biofuel_boiler,PRT_1,heat,twh,0.0753658993570307
6155,25,biofuel_boiler,PRT_2,heat,twh,0.0277920546268328
6156,25,biofuel_supply,PRT_1,biofuel,twh,9.596851272274376
6157,25,biofuel_supply,PRT_2,biofuel,twh,16.120888020622658
6159,25,biofuel_to_diesel,PRT_1,diesel,twh,1.0927545217722765
6161,25,biofuel_to_diesel,PRT_2,diesel,twh,1.0151638615504508
6171,25,biofuel_to_methane,PRT_1,methane,twh,4.438433911196434
6173,25,biofuel_to_methane,PRT_2,methane,twh,3.531205257501113
6175,25,biofuel_to_methanol,PRT_1,methanol,twh,0.749592101724112
6177,25,biofuel_to_methanol,PRT_2,methanol,twh,6.02347503880168
6178,25,ccgt,PRT_1,electricity,twh,0.0205744858339958
6180,25,ccgt,PRT_2,electricity,twh,0.0115442117268565
6183,25,chp_biofuel_extraction,PRT_1,electricity,twh,0.0439189111270912
6184,25,chp_biofuel_extraction,PRT_1,heat,twh,0.0763609558499876
6186,25,chp_biofuel_extraction,PRT_2,electricity,twh,0.0239856006620209
6187,25,chp_biofuel_extraction,PRT_2,heat,twh,0.0424053600676154
6188,25,chp_hydrogen,PRT_1,electricity,twh,0.0152097869376178
6189,25,chp_hydrogen,PRT_1,heat,twh,0.0089751274831906
6191,25,chp_hydrogen,PRT_2,electricity,twh,0.0158192522002081
6192,25,chp_hydrogen,PRT_2,heat,twh,0.0094796123897149
6194,25,chp_methane_extraction,PRT_1,electricity,twh,0.0173639513694822
6195,25,chp_methane_extraction,PRT_1,heat,twh,0.0074772105789824
6197,25,chp_methane_extraction,PRT_2,electricity,twh,0.0101811203279408
6198,25,chp_methane_extraction,PRT_2,heat,twh,0.0052613253719868
6200,25,chp_wte_back_pressure,PRT_1,electricity,twh,0.223506414544629
6201,25,chp_wte_back_pressure,PRT_1,heat,twh,0.0056944475409595
6203,25,chp_wte_back_pressure,PRT_2,electricity,twh,0.2187510161378711
6204,25,chp_wte_back_pressure,PRT_2,heat,twh,0.00600727817702
6229,25,el_import,ESP,electricity,twh,16.72833909684841
6239,25,electrolysis,PRT_1,hydrogen,twh,29.27088945869204
6241,25,electrolysis,PRT_2,hydrogen,twh,0.2124336391729403
6242,25,existing_pv,PRT_10_1,electricity,twh,0.2586267649326658
6243,25,existing_pv,PRT_12_1,electricity,twh,0.1408391170432767
6244,25,existing_pv,PRT_15_1,electricity,twh,0.2624949763441171
6245,25,existing_pv,PRT_3_1,electricity,twh,0.7537927469065095
6246,25,existing_pv,PRT_9_1,electricity,twh,0.1482534833356852
6247,25,existing_wind,PRT_10_1,electricity,twh,0.3187610284934815
6248,25,existing_wind,PRT_11_1,electricity,twh,1.4281406657477975
6249,25,existing_wind,PRT_12_1,electricity,twh,0.340372721382369
6250,25,existing_wind,PRT_15_1,electricity,twh,0.3092406473506397
6251,25,existing_wind,PRT_16_1,electricity,twh,0.0822879754312686
6252,25,existing_wind,PRT_17_1,electricity,twh,0.2764535400529803
6253,25,existing_wind,PRT_18_1,electricity,twh,2.404825831021218
6254,25,existing_wind,PRT_19_1,electricity,twh,1.9788810436125412
6255,25,existing_wind,PRT_1_1,electricity,twh,0.001087219763745
6256,25,existing_wind,PRT_20_1,electricity,twh,2.303940994619057
6257,25,existing_wind,PRT_3_1,electricity,twh,0.4710157165567811
6258,25,existing_wind,PRT_4_1,electricity,twh,0.971417797155578
6259,25,existing_wind,PRT_5_1,electricity,twh,0.4640206823641181
6260,25,existing_wind,PRT_6_1,electricity,twh,2.0118701936265007
6261,25,existing_wind,PRT_7_1,electricity,twh,1.384343967891229
6262,25,existing_wind,PRT_9_1,electricity,twh,0.8721189244311573
6269,25,heat_storage_big,PRT_1,heat,twh,1.2370769250526377
6270,25,heat_storage_big,PRT_2,heat,twh,2.158014903481801
6271,25,heat_storage_small,PRT_1,heat,twh,22.87023805890015
6272,25,heat_storage_small,PRT_2,heat,twh,25.563118868359783
6285,25,hydro_reservoir,PRT_1,electricity,twh,2.1676146032915766
6286,25,hydro_reservoir,PRT_2,electricity,twh,0.3922794613529418
6287,25,hydro_run_of_river,PRT_1,electricity,twh,2.3554470555111275
6288,25,hydro_run_of_river,PRT_2,electricity,twh,0.3721915214634004
6321,25,methane_boiler,PRT_1,heat,twh,0.0235931246829144
6323,25,methane_boiler,PRT_2,heat,twh,0.0112487317800258
6325,25,methane_storage,PRT_1,methane,twh,5.595358111241183
6326,25,methane_storage,PRT_2,methane,twh,5.818074522907272
6327,25,open_field_pv,PRT_10_1,electricity,twh,0.0022266578034338
6328,25,open_field_pv,PRT_11_1,electricity,twh,0.0022735980043336
6329,25,open_field_pv,PRT_12_1,electricity,twh,0.0037424371956318
6330,25,open_field_pv,PRT_14_1,electricity,twh,0.0025946544044073
6331,25,open_field_pv,PRT_15_1,electricity,twh,0.000847468557355
6332,25,open_field_pv,PRT_16_1,electricity,twh,0.0025743320931212
6333,25,open_field_pv,PRT_17_1,electricity,twh,1.4610500410171785
6334,25,open_field_pv,PRT_18_1,electricity,twh,0.0014930627827944
6335,25,open_field_pv,PRT_19_1,electricity,twh,0.0021747990359494
6336,25,open_field_pv,PRT_20_1,electricity,twh,0.0021913397260439
6337,25,open_field_pv,PRT_3_1,electricity,twh,0.0026300198674098
6338,25,open_field_pv,PRT_4_1,electricity,twh,0.0030061675801262
6339,25,open_field_pv,PRT_5_1,electricity,twh,60.93919110518564
6340,25,open_field_pv,PRT_6_1,electricity,twh,0.001702773881047
6341,25,open_field_pv,PRT_7_1,electricity,twh,0.0026230362561627
6342,25,open_field_pv,PRT_8_1,electricity,twh,0.0025918338238375
6343,25,open_field_pv,PRT_9_1,electricity,twh,0.0032830635531001
6344,25,pumped_hydro,PRT_1,electricity,twh,7.61031017859937
6345,25,pumped_hydro,PRT_2,electricity,twh,0.8997070234623045
6346,25,roof_mounted_pv,PRT_10_1,electricity,twh,0.0024306358993113
6347,25,roof_mounted_pv,PRT_11_1,electricity,twh,0.0023697991690189
6348,25,roof_mounted_pv,PRT_12_1,electricity,twh,0.0019210702663724
6349,25,roof_mounted_pv,PRT_14_1,electricity,twh,0.0014436307773411
6350,25,roof_mounted_pv,PRT_15_1,electricity,twh,0.0013791946474873
6351,25,roof_mounted_pv,PRT_16_1,electricity,twh,0.0016805301329716
6352,25,roof_mounted_pv,PRT_17_1,electricity,twh,0.0017609780269354
6353,25,roof_mounted_pv,PRT_18_1,electricity,twh,0.0025113417558864
6354,25,roof_mounted_pv,PRT_19_1,electricity,twh,0.0021639775402285
6355,25,roof_mounted_pv,PRT_1_1,electricity,twh,6.582100184967251e-06
6356,25,roof_mounted_pv,PRT_20_1,electricity,twh,0.0025812344240571
6357,25,roof_mounted_pv,PRT_3_1,electricity,twh,0.0016964750998258
6358,25,roof_mounted_pv,PRT_4_1,electricity,twh,0.0016232799391517
6359,25,roof_mounted_pv,PRT_5_1,electricity,twh,0.0016653859597016
6360,25,roof_mounted_pv,PRT_6_1,electricity,twh,0.0038737475995266
6361,25,roof_mounted_pv,PRT_7_1,electricity,twh,0.0021840870878209
6362,25,roof_mounted_pv,PRT_8_1,electricity,twh,0.0017987096630696
6363,25,roof_mounted_pv,PRT_9_1,electricity,twh,0.0012246472501046
6364,25,waste_supply,PRT_1,waste,twh,1.0299834771641887
6365,25,waste_supply,PRT_2,waste,twh,1.008069198792033
6366,25,wind_offshore,PRT_11_1,electricity,twh,0.0225796494330662
6367,25,wind_offshore,PRT_12_1,electricity,twh,0.0133673789658666
6368,25,wind_offshore,PRT_15_1,electricity,twh,0.0171257181016041
6369,25,wind_offshore,PRT_16_1,electricity,twh,0.004914687899336
6370,25,wind_offshore,PRT_17_1,electricity,twh,0.0155695893374698
6371,25,wind_offshore,PRT_18_1,electricity,twh,0.019410330450668
6372,25,wind_offshore,PRT_1_1,electricity,twh,0.0005845520463071
6373,25,wind_offshore,PRT_20_1,electricity,twh,0.0158402631378283
6374,25,wind_offshore,PRT_3_1,electricity,twh,0.0029454011856324
6375,25,wind_offshore,PRT_4_1,electricity,twh,0.0171732789061024
6376,25,wind_offshore,PRT_7_1,electricity,twh,0.0110166440313279
6377,25,wind_offshore,PRT_9_1,electricity,twh,0.0140592195676514
6378,25,wind_onshore,PRT_10_1,electricity,twh,0.0226468698360284
6379,25,wind_onshore,PRT_11_1,electricity,twh,0.0241209832971268
6380,25,wind_onshore,PRT_12_1,electricity,twh,0.0246027130543874
6381,25,wind_onshore,PRT_14_1,electricity,twh,0.1617411462381985
6382,25,wind_onshore,PRT_15_1,electricity,twh,4.808234356161406
6383,25,wind_onshore,PRT_16_1,electricity,twh,50.3603114496374
6384,25,wind_onshore,PRT_17_1,electricity,twh,0.0238300675835012
6385,25,wind_onshore,PRT_18_1,electricity,twh,0.0468254309616347
6386,25,wind_onshore,PRT_19_1,electricity,twh,0.0760994649289096
6387,25,wind_onshore,PRT_1_1,electricity,twh,0.0012705866661102
6388,25,wind_onshore,PRT_20_1,electricity,twh,0.13263688079276
6389,25,wind_onshore,PRT_3_1,electricity,twh,0.0234894955982927
6390,25,wind_onshore,PRT_4_1,electricity,twh,0.0643001377406941
6391,25,wind_onshore,PRT_5_1,electricity,twh,0.7060428374659122
6392,25,wind_onshore,PRT_6_1,electricity,twh,0.0226656040243339
6393,25,wind_onshore,PRT_7_1,electricity,twh,0.0216153435310174
6394,25,wind_onshore,PRT_8_1,electricity,twh,0.0232773425113495
6395,25,wind_onshore,PRT_9_1,electricity,twh,0.0225016689758584
6396,26,battery,PRT_1,electricity,twh,0.2804621173441801
6397,26,battery,PRT_2,electricity,twh,0.0184364098126274
6399,26,biofuel_boiler,PRT_1,heat,twh,1.200265247513346
6401,26,biofuel_boiler,PRT_2,heat,twh,0.0612768968811845
6402,26,biofuel_supply,PRT_1,biofuel,twh,11.33742008654442
6403,26,biofuel_supply,PRT_2,biofuel,twh,16.103391885181715
6405,26,biofuel_to_diesel,PRT_1,diesel,twh,1.0878695484949652
6407,26,biofuel_to_diesel,PRT_2,diesel,twh,1.020240090494894
6417,26,biofuel_to_methane,PRT_1,methane,twh,4.519772346174758
6419,26,biofuel_to_methane,PRT_2,methane,twh,3.435904671970838
6421,26,biofuel_to_methanol,PRT_1,methanol,twh,0.7482751152233
6423,26,biofuel_to_methanol,PRT_2,methanol,twh,6.042201520962548
6424,26,ccgt,PRT_1,electricity,twh,0.0227694016993611
6426,26,ccgt,PRT_2,electricity,twh,0.0111205709131109
6429,26,chp_biofuel_extraction,PRT_1,electricity,twh,0.0922343081716308
6430,26,chp_biofuel_extraction,PRT_1,heat,twh,0.1513780272843361
6432,26,chp_biofuel_extraction,PRT_2,electricity,twh,0.0386056152090037
6433,26,chp_biofuel_extraction,PRT_2,heat,twh,0.0725097520487129
6434,26,chp_hydrogen,PRT_1,electricity,twh,0.0227877953535589
6435,26,chp_hydrogen,PRT_1,heat,twh,0.0139283511265488
6437,26,chp_hydrogen,PRT_2,electricity,twh,0.0235902034236925
6438,26,chp_hydrogen,PRT_2,heat,twh,0.0147073586949618
6440,26,chp_methane_extraction,PRT_1,electricity,twh,0.0298297171283589
6441,26,chp_methane_extraction,PRT_1,heat,twh,0.0111142310402417
6443,26,chp_methane_extraction,PRT_2,electricity,twh,0.0138909293016019
6444,26,chp_methane_extraction,PRT_2,heat,twh,0.0056463375966686
6446,26,chp_wte_back_pressure,PRT_1,electricity,twh,0.2233721951794944
6447,26,chp_wte_back_pressure,PRT_1,heat,twh,0.0048396200747034
6449,26,chp_wte_back_pressure,PRT_2,electricity,twh,0.2186167967727516
6450,26,chp_wte_back_pressure,PRT_2,heat,twh,0.0050257809774515
6475,26,el_import,ESP,electricity,twh,14.639068432650843
6485,26,electrolysis,PRT_1,hydrogen,twh,26.52600970748477
6487,26,electrolysis,PRT_2,hydrogen,twh,3.105533216521826
6488,26,existing_pv,PRT_10_1,electricity,twh,0.2574793838662466
6489,26,existing_pv,PRT_12_1,electricity,twh,0.1357909800761396
6490,26,existing_pv,PRT_15_1,electricity,twh,0.2587888583941405
6491,26,existing_pv,PRT_3_1,electricity,twh,0.7509125534153281
6492,26,existing_pv,PRT_9_1,electricity,twh,0.1476768420173328
6493,26,existing_wind,PRT_10_1,electricity,twh,0.320018114320619
6494,26,existing_wind,PRT_11_1,electricity,twh,1.4011648413031692
6495,26,existing_wind,PRT_12_1,electricity,twh,0.3263915645540061
6496,26,existing_wind,PRT_15_1,electricity,twh,0.3060370214502371
6497,26,existing_wind,PRT_16_1,electricity,twh,0.0775624496804591
6498,26,existing_wind,PRT_17_1,electricity,twh,0.2704962227366999
6499,26,existing_wind,PRT_18_1,electricity,twh,2.372453041294636
6500,26,existing_wind,PRT_19_1,electricity,twh,1.9714078168569664
6501,26,existing_wind,PRT_1_1,electricity,twh,0.0006446619145519
6502,26,existing_wind,PRT_20_1,electricity,twh,2.287873277651269
6503,26,existing_wind,PRT_3_1,electricity,twh,0.4601996775981223
6504,26,existing_wind,PRT_4_1,electricity,twh,0.9556811765983846
6505,26,existing_wind,PRT_5_1,electricity,twh,0.4598311419071993
6506,26,existing_wind,PRT_6_1,electricity,twh,1.9981660374068837
6507,26,existing_wind,PRT_7_1,electricity,twh,1.364630361219104
6508,26,existing_wind,PRT_9_1,electricity,twh,0.8529320561337361
6515,26,heat_storage_big,PRT_1,heat,twh,0.9508096266714984
6516,26,heat_storage_big,PRT_2,heat,twh,1.342956402722843
6517,26,heat_storage_small,PRT_1,heat,twh,18.589359519378192
6518,26,heat_storage_small,PRT_2,heat,twh,18.32618366321975
6531,26,hydro_reservoir,PRT_1,electricity,twh,2.156275446865429
6532,26,hydro_reservoir,PRT_2,electricity,twh,0.3905115140169123
6533,26,hydro_run_of_river,PRT_1,electricity,twh,2.3573886320458914
6534,26,hydro_run_of_river,PRT_2,electricity,twh,0.360601862652981
6567,26,methane_boiler,PRT_1,heat,twh,0.0783421889739635
6569,26,methane_boiler,PRT_2,heat,twh,0.0319256624739743
6571,26,methane_storage,PRT_1,methane,twh,5.695431654544687
6572,26,methane_storage,PRT_2,methane,twh,5.809879495538897
6573,26,open_field_pv,PRT_10_1,electricity,twh,0.0030944927057186
6574,26,open_field_pv,PRT_11_1,electricity,twh,0.0036415850850137
6575,26,open_field_pv,PRT_12_1,electricity,twh,0.0024441615948952
6576,26,open_field_pv,PRT_14_1,electricity,twh,0.0025510970213215
6577,26,open_field_pv,PRT_15_1,electricity,twh,0.0031011753407299
