lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,271737.02290103945,76309008423.01608,204023494245.27725,1082104594182.177
,Energysystem,,,,,,271737.02290103945,76309008423.01608,204023494245.27725,1082104594182.177
,,Generation,,,,,14478.136759515775,4187955102.464205,353607615.47134167,9257387906.59433
,,,Electricity_generation,,hour * terawatt,145.00878312101682,1678.1259903363175,1356171058.4255831,332822424.5992283,5173894245.883285
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,66792259630.78429,288.16529518364734,68162591.14357933,136829920.7679811,974193774.2357795
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,137282766.1935456,0.8648458027393955,52299.673154683165,286785.24513359304,2335668.209322481
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2447106689.2832417,1.899460200576445,434007.89988558996,1018812.6204349354,10689129.857302139
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,375435749.6151287,0.2914156817839157,66585.60585934819,156306.4992391532,1639929.1041303475
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392045077.9403999,0.6851619785649676,43003.00050287816,131540.27192549699,20410870.56022671
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2164739345.7669187,3.7832310024511964,237447.91641719095,726320.5641785313,112701872.99686442
,,,,ccgt__electricity___PRT_1,kilowatt hour,12497655.9095812,1.4018648746400382,7835.881989903186,49233.82398709604,6686910.602674921
,,,,ccgt__electricity___PRT_2,kilowatt hour,12652183.118269,1.4191982265339456,7932.7690583815875,49842.57546578309,6769590.878430103
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,66430337.723470494,28.18282410740379,26249708.192278795,106562.49374412115,105237555.16576657
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,43170143.6805525,18.314773155379932,17058526.466472514,69250.26009796686,68389241.01227255
