lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,357797.1290774403,93025971495.54108,279663385628.65356,1372833971440.4998
,Energysystem,,,,,,357797.1290774403,93025971495.54108,279663385628.65356,1372833971440.4998
,,Generation,,,,,11328.28223574937,3979009402.0142984,407443567.69182205,10169856808.982277
,,,Electricity_generation,,hour * terawatt,164.20360420324332,2322.3697909495454,1965575267.8344266,392599566.8850881,7170380575.1610365
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,64749573421.2039,279.3546154982629,66080382.746439464,132645403.43692301,944406383.5468948
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,703596807.0414336,4.4325039414084415,268073.51052880526,1469822.97365362,11970758.460858911
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2272588983.249776,1.7640595945753197,403122.9767811522,946158.0696316547,9926994.195324725
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,318031265.79538697,0.2468665077321557,56413.945300905325,132407.51000269837,1389206.1225239898
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,376867975.93760127,0.6586576643633145,41360.1936319547,126448.99505037945,19620767.559012868
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2105568087.695146,3.6799320912106634,231080.13635251106,706472.7854243914,109621577.49162774
,,,,ccgt__electricity___PRT_1,kilowatt hour,17273826.8439368,1.9376109497891771,10832.565245942495,68049.37951736395,9242421.362816118
,,,,ccgt__electricity___PRT_2,kilowatt hour,19586284.201256897,2.197000067150904,12282.726888661566,77159.19003062065,10479709.746180851
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,100611490.405034,42.68409129953634,39756311.05417461,161395.28109676746,159386735.33418965
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,352792785.8919897,149.6711699847581,139404949.4450053,565930.2990132933,558887361.3382616
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,73037352233.67102,1707.5214706052136,1662099373.7241163,216985571.40368283,4899995473.59916
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,229425753.977035,6.207041526263428,5102135.098865445,1119143.991644082,18406764.83337428
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,228365841.956756,6.178365940588826,5078564.014854983,1113973.7167454094,18321728.38560732
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15540940478.477665,67.04960700894834,15860356.217934974,31837033.213424552,226672742.67366472
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1365632607.3851516,31.92677344886075,31077483.393724445,4057137.3766717413,91618786.6912071
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,1293.3383671102824,3.2426071647346426e-05,2.357808503082739,3.2120433229277303,84.44449036643286
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,252676903.59190544,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,249115870.963698,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,127484141.40891208,8.626594678081887,47350.98411951296,300578.14491334563,41154441.72462787
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,121673461.8815629,8.233397716729367,45192.74265319553,286877.90561898384,39278637.651213735
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028179483.3489552,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006265204.976836,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,9005.912444799824,2013434134.179872,14844000.806733988,2999476233.82124
,,,,biofuel_supply__biofuel___PRT_1,kilogram,288524845.8740933,1267.7767863995327,280188980.5031784,2056763.294320339,402909102.71077794
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1752255014.5220037,7699.400114175081,1701630043.9947467,12491034.489716802,2446927901.4982495
,,,,biofuel_boiler__heat___PRT_2,megajoule,1551542965.2729058,31.02444677938686,28896421.3744213,117308.31895050722,115848430.71336852
,,,,biofuel_boiler__heat___PRT_1,megajoule,144554500.8330311,2.8904925730022546,2692228.2276880993,10929.407608297108,10793392.415733336
,,,,methane_boiler__heat___PRT_2,megajoule,799217480.0346912,2.767370309114164,15189.969646918817,96424.03514703942,13202148.188293757
,,,,methane_boiler__heat___PRT_1,megajoule,592974835.5476607,2.053234563706475,11270.110190690537,71541.26099100374,9795258.294816786
,,Storage,,,,,331428.692543152,78987910673.25877,277669940589.4486,1327633717936.9717
,,,Electricity_storage,,,,74277.20687947757,4645439204.291489,64640206091.613045,143871479662.5477
,,,,battery__electricity___PRT_1,kilogram,4272241419.3771815,36983.52844895602,2248559631.5797224,32246031177.431145,71356329061.26094
,,,,battery__electricity___PRT_2,kilogram,4287832943.961728,37118.4996586829,2256765765.7902274,32363712913.73772,71616743642.13206
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6772771756.064528,150.1001103354312,120055059.52682684,26101048.544388305,769790667.441668
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1131591775.170743,25.078661503207577,20058747.39471267,4360951.899789233,128616291.71301486
,,,Thermal_storage,,kilonit,1.2234828979433834,257151.48566367448,74342471468.96729,213029734497.83554,1183762238274.424
,,,,heat_storage_big__heat___PRT_1,unit,17846862.632798385,4193.591636034591,1681713518.6635253,3862296004.780933,19965898807.658398
,,,,heat_storage_big__heat___PRT_2,unit,36335420.64083798,8537.966544533865,3423894133.0996346,7863463335.749882,40649684291.87922
,,,,heat_storage_small__heat___PRT_2,unit,595616717.7555676,116119.21184631553,28365871354.29877,98103720616.30151,539790181271.4165
,,,,heat_storage_small__heat___PRT_1,unit,573678155.5658075,111842.1516585751,27321061107.794678,94490231418.12944,519907897733.7519
,,,,methane_storage__methane___PRT_2,unit,2868.18586024337,8222.148774754063,6769093075.50354,4351236598.932934,31696789191.59628
,,,,methane_storage__methane___PRT_1,unit,2873.1625117183494,8236.415203461333,6780838279.607126,4358786523.940815,31751786978.121807
,,Conversions,,,,,13711.083770275873,9995722569.595888,1560399156.3826733,32144871324.077698
,,,Conversions,,,,13711.083770275873,9995722569.595888,1560399156.3826733,32144871324.077698
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,145477813.81585848,2431.0623752748293,679780436.7434758,2987704.0734519255,554335584.418129
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,148663461.4396191,2484.2973523191963,694666149.3037952,3053128.2924152613,566474327.7134682
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,52017734.76500934,7.606081192438972,2229388.014349542,160832.72645601816,74056795.78863208
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,7323600.969257818,1.07086369379291,313876.5711451224,22643.71404597515,10426490.578028683
