lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,273321.95788960136,85475592506.68767,203120572911.95126,1165734164211.1694
,Energysystem,,,,,,273321.95788960136,85475592506.68767,203120572911.95126,1165734164211.1694
,,Generation,,,,,15537.1993090714,4916656192.891974,394024714.65445447,11768077161.698875
,,,Electricity_generation,,hour * terawatt,156.27891773778586,2350.2222405359594,1964591757.2902277,372301445.7989798,7361301772.135331
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,60075043965.464455,259.187839611786,61310412.38880202,123069194.26916736,876229470.1842619
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,1062095326.9457712,6.690983904344228,404675.6329760719,2218730.9040609635,18070201.419185497
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2260008455.433161,1.7543225282936235,400910.43373941345,940920.0731799254,9872146.878534108
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,311621058.5079087,0.24189460084319953,55279.49835999038,129738.67795532261,1361220.06651045
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,375480507.1977476,0.6562421086890864,41214.19989306609,125983.36972509761,19548567.17775338
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2093963623.6380577,3.6597029075566367,229841.58452194222,702578.6647498119,109017612.8449926
,,,,ccgt__electricity___PRT_1,kilowatt hour,30572860.2391251,3.429369559210838,19173.561341835546,120440.24287559577,16358121.508042391
,,,,ccgt__electricity___PRT_2,kilowatt hour,36123005.306724,4.051931478247956,22654.29645190631,142304.75964398682,19327747.073981438
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,350305475.7453909,148.61600196698316,138422140.44824696,561939.6449797457,554947257.4706572
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,399912231.8627461,169.66151302851375,158024098.848915,641515.9144035913,633533334.952816
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,67843056990.74352,1586.0922219912031,1543898222.8113382,201553849.27485558,4551541564.929611
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,282815527.1432028,8.081675213246712,6578457.598958401,1375274.400011834,24301599.089511704
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,284788161.2953927,8.138044775909327,6624342.238509004,1384866.9175045162,24471102.375687253
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15505280867.07498,66.89600182123654,15824127.588333283,31763978.804745957,226153543.00864285
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1344303432.451982,31.428259762806665,30592189.851552013,3993769.4942260724,90188343.80528177
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,1103879009.602968,27.676135297868754,2012493.1328609192,2741514.373225751,72074761.1804555
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,267358397.3781725,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,263739784.9871982,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,178760374.3951948,12.09635944381326,66400.03860642274,421475.59781866224,57707460.42969455
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,175322724.9591284,11.863740535406777,65123.13682112484,413370.4158500487,56597717.739711575
