lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,206620.3353039573,64713291443.181694,146811626325.55383,825221562544.1251
,Energysystem,,,,,,206620.3353039573,64713291443.181694,146811626325.55383,825221562544.1251
,,Generation,,,,,15763.593252214258,4730721604.372755,365154308.82834476,10681090933.93187
,,,Electricity_generation,,hour * terawatt,146.44163291252937,1925.87998141343,1608257921.799045,342463182.5691819,5966998602.190067
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,61572201123.89577,265.645903655244,62837306.99209886,126136218.12549914,898062538.0754021
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,192870708.9295193,1.2150416546552654,73483.19921233928,402909.2744761667,3281436.372186162
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2357388632.045892,1.8298746684866698,418152.9994057172,981461.640735619,10297404.823951913
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,360601862.652981,0.2799098141548583,63963.46724195736,150130.9079723693,1575159.610749372
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,390511514.0169123,0.6824996363686704,42853.54067923988,131026.27003097718,20331085.007411897
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2156275446.865429,3.7685373044707684,236623.08138288924,723483.7355975716,112261528.36996591
,,,,ccgt__electricity___PRT_1,kilowatt hour,22769401.699361097,2.5540510581073756,14278.40566079777,89698.86413249202,12182847.624750694
,,,,ccgt__electricity___PRT_2,kilowatt hour,11120570.9131109,1.2473979898065053,6973.570542450486,43808.906044312855,5950100.1707238555
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,243612335.4559669,103.35171164686241,96262622.44472866,390786.9102257719,385925839.05403185
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,111115367.2577166,47.14031978249473,43906876.16906664,178243.97507760135,176026765.0670061
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,59396427888.16498,1388.611935571123,1351672572.0420873,176459654.4732365,3984839598.696143
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,38297562.1186543,1.0179124381017912,827755.1256701953,183900.31619292506,3060031.8421396534
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,36716146.4801077,0.9758799282450825,793574.7543828588,176306.54723040553,2933674.393365671
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15425489462.626043,66.55143088508773,15742432.508093728,31600509.12586734,224988776.82971758
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1550648617.7691877,36.25216625089693,35287798.9260433,4606790.829509373,104031273.1833686
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,26435032.4500583,0.6627678969481029,48191.01605467276,65652.03235540453,1725992.312724589
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,228211815.25419775,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,223642577.75020295,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,19537266.8982705,1.3220472503671594,7256.410399364823,46064.330296477565,6307022.085886487
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,40943948.1686006,2.770593982008931,15207.14629397692,96536.30470140628,13217528.670542069
,,,,waste_supply__waste___PRT_1,kilowatt hour,1029364954.744214,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1007450676.3721277,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,13837.713270800827,3122463682.57371,22691126.25916282,4714092331.741802
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1292465889.8660638,5679.088807505596,1255124702.2876852,9213389.133655272,1804857567.8901453
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1835786674.910716,8066.437683361463,1782748172.7189445,13086470.708617343,2563575177.737967
,,,,biofuel_boiler__heat___PRT_2,megajoule,220596828.77226415,4.4110242450013475,4108463.529328223,16678.682922264183,16471213.726598103
,,,,biofuel_boiler__heat___PRT_1,megajoule,4320954891.048045,86.4012274883837,80474799.57155591,326694.79860359617,322630982.0931776
,,,,methane_boiler__heat___PRT_2,megajoule,114932384.90630747,0.39796479945051844,2184.3364382269665,13866.359690051977,1898549.9988252907
