lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,210912.19752456425,61969976645.02565,151255249486.66937,789111613664.2888
,Energysystem,,,,,,210912.19752456425,61969976645.02565,151255249486.66937,789111613664.2888
,,Generation,,,,,14920.21077069471,4534414535.41406,360048336.9865168,10061641449.671162
,,,Electricity_generation,,hour * terawatt,142.12543053473095,1935.2933575656289,1655950058.8239305,338937321.34830624,5890114216.461761
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,49939768130.482605,215.45997380330755,50966890.20309486,102306183.82010385,728399285.6072727
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,480069817.8028058,3.0243395532780752,182916.29249024557,1002872.3344555965,8167763.595084201
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2605986021.259336,2.0228770824272138,462291.74163044087,1084963.5735510008,11383389.075150406
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,381970367.9185555,0.29650163014078035,67760.05131338366,159027.6893212388,1668511.3725527276
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393612988.052854,0.6879302213879387,43206.64623880614,132067.58731731804,20492578.869019084
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2169359307.509172,3.791459819633091,238129.18505525496,727877.5306409014,112942834.84977438
,,,,ccgt__electricity___PRT_1,kilowatt hour,22158046.761622302,2.485476357380789,13896.517639491954,87290.54442016852,11855742.684717227
,,,,ccgt__electricity___PRT_2,kilowatt hour,12270455.6125878,1.3763815757767084,7695.471348088661,48338.86134272471,6565351.44668379
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,100245652.5266494,42.52889920348235,39611767.98321011,160808.81573487713,158807221.40498626
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,43261212.0174763,18.353431584703856,17094537.767207503,69397.36633455733,68533574.29422231
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,65594147220.43344,1533.5134610615685,1492721445.0924435,194872804.55856618,4400652985.55583
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,17814549.3858258,0.5014843054429979,420338.89922388963,87468.9912762922,1486318.561015539
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,16723235.410723,0.470763526657114,394589.06392524263,82110.66701589698,1395267.1298406932
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16172708891.552048,69.77548283691958,16505336.514645923,33131273.74560209,235887951.50313714
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1633253741.9602587,38.1835377813308,37167841.770762086,4852212.441770512,109573540.63275549
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,21315966.8230117,0.5344271385954183,38861.842957663655,52938.86780929449,1391764.1430456673
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,226723633.6953036,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,222153085.4206566,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,10870887.628227,0.7356112778489221,4038.03430811646,25631.047905172873,3509341.6052945075
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,22925440.2701029,1.5513188057474256,8515.746435945615,54052.90513861593,7400794.131379737
,,,,waste_supply__waste___PRT_1,kilowatt hour,1030003080.2899024,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1008088801.9177412,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12984.91741312908,2878464476.5901294,21111015.638210535,4171527233.2094007
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1113561918.4921188,4892.985921963164,1081389889.3569162,7938085.815813638,1555028660.0627575
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1838640758.0624847,8078.97899107381,1785520402.9315276,13106849.183839785,2567561827.423806
,,,,biofuel_boiler__heat___PRT_2,megajoule,69078125.77776648,1.3812774512819208,1286533.1554911137,5222.838621028805,5157829.736561096
,,,,biofuel_boiler__heat___PRT_1,megajoule,551141088.8795913,11.020547387076821,10264628.291868256,41670.51338271348,41151838.80942246
,,,,methane_boiler__heat___PRT_2,megajoule,31909410.2445084,0.1104895547302765,606.5168867603603,3849.809362608289,527106.6486672225
,,,,methane_boiler__heat___PRT_1,megajoule,127125736.80553187,0.44018569901451854,2416.337439858086,15337.477190762685,2099970.5281859166
,,Storage,,,,,182165.36174955533,48566362137.47264,149648193037.498,746679416307.617
,,,Electricity_storage,,,,32368.35327953672,2117723989.145741,28082631631.382683,63069097298.29867
,,,,battery__electricity___PRT_1,kilogram,159606854.54596397,1381.6718505938481,84007244.78606027,1204680968.4312224,2665811797.162655
,,,,battery__electricity___PRT_2,kilogram,3556609465.692943,30788.57230867122,1871980755.079148,26844584762.005005,59403786247.93854
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7303460100.25302,168.21823314928915,137333113.76442528,28331622.98105522,848693882.3228154
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1297760042.8472278,29.890887122366262,24402875.51610723,5034277.965399616,150805370.87465644
,,,Thermal_storage,,nit,682.2736834024965,149797.00847001863,46448638148.3269,121565561406.11531,683610319009.3182
,,,,heat_storage_big__heat___PRT_1,unit,3966236.683897071,931.9753481208679,373743389.8283187,858345925.2761146,4437175009.100196
,,,,heat_storage_big__heat___PRT_2,unit,6100039.06407297,1433.3703416313074,574814227.0253215,1320128901.0269883,6824338295.410609
,,,,heat_storage_small__heat___PRT_2,unit,354181429.51109225,69050.13230205547,16867968488.192799,58337046615.94697,320985082260.09436
,,,,heat_storage_small__heat___PRT_1,unit,318020263.7841761,62000.26161400512,15145785194.754274,52380959042.62741,288213192515.6231
,,,,methane_storage__methane___PRT_2,unit,2891.7117759279467,8289.6272247695,6824661948.894773,4386928132.026304,31956887148.876804
,,,,methane_storage__methane___PRT_1,unit,2822.647482275785,8091.641639436361,6661664899.631407,4282152789.2115345,31193643780.21308
,,Conversions,,,,,11689.105441297746,8767094451.410206,1205830262.051784,27729657658.916794
,,,Conversions,,,,11689.105441297746,8767094451.410206,1205830262.051784,27729657658.916794
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,141376159.22078496,2362.5201909995376,660614552.9023622,2903469.8672153424,538706666.4395144
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,134593072.92869213,2249.1688422941907,628918929.2769835,2764164.295440461,512860061.0067217
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,82080066.26575273,12.001833541304036,3517819.3031320074,253782.2305312629,116856074.72573511
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,104893586.00685664,15.337650370903221,4495569.975007887,324319.0391614677,149335317.1156213
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,970699268.9086426,167.80331550664792,1505474045.788702,8384738.400036089,5421314164.842837
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,120372803.28666556,20.80866457335497,186688232.87588784,1039760.2001301744,672276990.847468
,,,,electrolysis__hydrogen___PRT_2,kg,4522880331.527038,3517.2529321774623,2961543280.4589787,610087478.7605872,10415360323.695278
,,,,electrolysis__hydrogen___PRT_1,kg,4300364808.676018,3344.2120118343464,2815842020.8291526,580072549.2586819,9902948060.24362
,,Imports,,,terahour * watt,16.719252512062358,2137.519563016445,102105520.72874267,41177850.13309525,4640898248.084023
,,,Imports,,hour * terawatt,16.719252512062358,2137.519563016445,102105520.72874267,41177850.13309525,4640898248.084023
,,,,el_import__electricity___ESP,kilowatt hour,16719252512.062357,2137.519563016445,102105520.72874267,41177850.13309525,4640898248.084023
