lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,261591.87993619355,76801047170.9292,194192082201.62656,1061139270224.5995
,Energysystem,,,,,,261591.87993619355,76801047170.9292,194192082201.62656,1061139270224.5995
,,Generation,,,,,14793.23330673266,4459930414.28891,362121368.40654457,9950428863.804987
,,,Electricity_generation,,hour * terawatt,144.46219821413948,1902.9601925877146,1605893513.8548326,341178531.84423864,5826499252.00816
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,56566212379.00491,244.04838453579194,57728809.2721011,115881028.83224866,825047784.7356981
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,154586713.0628602,0.9738618543380132,58898.16881660155,322933.63300715544,2630086.1323105185
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2355447055.5111275,1.828374897041626,417820.1376348246,980654.3257354144,10288930.148416018
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,372191521.4634004,0.28890720899065575,66021.06044066671,154956.2426678094,1625785.8809464553
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392279461.3529418,0.6855919132377677,43051.358920210274,131619.80016121495,20423131.23928195
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2167614603.291577,3.788368215684352,237888.45311105967,727290.1822479069,112851887.18946153
,,,,ccgt__electricity___PRT_1,kilowatt hour,20574485.8339958,2.3078469074389614,12902.414328513369,81052.14497493935,11008450.48079583
,,,,ccgt__electricity___PRT_2,kilowatt hour,11544211.7268565,1.2949180624128573,7239.4616419230915,45477.83743307265,6176770.790577832
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,120279866.97707868,51.028333423930455,47528207.16001396,192945.84206008186,190544988.93354693
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,66390960.7296363,28.16614422339584,26234177.127419062,106500.44887202808,105175248.32254487
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,62436196390.76757,1459.6793691151993,1420850430.9053566,185490661.09157324,4188775615.998817
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,25298864.5899229,0.6819724748235072,561819.867164276,122822.85752201668,2029753.5303624743
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,24184914.4208084,0.6519441170579887,537082.0221228778,117414.76723653056,1940380.1796479532
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15618778949.50046,67.38541632363925,15939789.377308032,31996488.674669746,227808057.68027008
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1564007088.5622544,36.564509247750095,35591856.566227086,4646482.738864641,104927512.156857
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,34315307.3389957,0.8603396810741416,62558.12915792351,85223.00637739741,2240510.849747332
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,229200862.0855884,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,224758294.314891,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,15442445.6999276,1.0449591180768043,5735.723546343425,36409.71110920387,4985131.677395843
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,24841161.9484646,1.6809512678311225,9226.649521440591,58569.70747757159,8019226.081481586
,,,,waste_supply__waste___PRT_1,kilowatt hour,1029983477.1641887,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1008069198.792033,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12890.273114144946,2854036900.4340777,20942836.56230591,4123929611.796827
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1094041045.039279,4807.211077151333,1062432742.9356852,7798920.203339581,1527768239.5473387
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1837781234.3509831,8075.201883133126,1784685288.0492501,13100705.181191398,2566360570.928914
,,,,biofuel_boiler__heat___PRT_2,megajoule,100051396.65659808,2.000614364318281,1863388.4806998572,7564.624849782229,7470497.146343006
,,,,biofuel_boiler__heat___PRT_1,megajoule,271317237.6853105,5.425223246643418,5053097.030269296,20513.58788564216,20258334.3922628
,,,,methane_boiler__heat___PRT_2,megajoule,40495434.40809288,0.14021948008320376,769.6570581898471,4885.694448747669,668937.7288981075
,,,,methane_boiler__heat___PRT_1,megajoule,84935248.85849184,0.29409676944081636,1614.2811151674953,10247.270590760108,1403032.0530698462
,,Storage,,,,,233168.41941948078,63793656281.905396,192592131166.1735,1019589799453.5414
,,,Electricity_storage,,,,19302.18831020372,1312762837.918707,16698403875.622356,37846453500.401474
,,,,battery__electricity___PRT_1,kilogram,180794961.15377632,1565.0881614215305,95155647.37317508,1364604458.685201,3019694696.550577
,,,,battery__electricity___PRT_2,kilogram,2027234029.8405764,17549.16154829855,1066969806.3801038,15301159823.399185,33859504762.188072
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7610310178.59937,168.0691131701075,134711504.18801838,29188828.29841828,864992761.3279569
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,899707023.4623045,19.869487313532783,15925879.977409652,3450765.2395515577,102261280.33487275
,,,Thermal_storage,,kilonit,1.0088241500230506,213866.23110927705,62480893443.98669,175893727290.55115,981743345953.1399
,,,,heat_storage_big__heat___PRT_1,unit,7570910.781322142,1778.9848388955168,713408294.2814229,1638444621.0097098,8469838188.541216
,,,,heat_storage_big__heat___PRT_2,unit,13207051.209308622,3103.344438464138,1244502822.956271,2858179502.8431964,14775182262.692432
,,,,heat_storage_small__heat___PRT_2,unit,521487624.9145396,101667.24861451115,24835509735.30485,85893948628.53458,472609131740.2653
,,,,heat_storage_small__heat___PRT_1,unit,466552856.4015631,90957.3745874654,22219277065.75337,76845672198.86673,422823341985.6707
,,,,methane_storage__methane___PRT_2,unit,2909.0372614536363,8339.2529891629,6865503805.307645,4413210209.898711,32148244726.004845
,,,,methane_storage__methane___PRT_1,unit,2797.6790556205915,8020.025640777944,6602691720.383123,4244272129.398215,30917607049.96537
,,Conversions,,,,,11491.779338588603,8445570849.023929,1196640211.1184745,26956247483.30901
,,,Conversions,,,,11491.779338588603,8445570849.023929,1196640211.1184745,26956247483.30901
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,145336351.39571276,2428.698406682477,679119416.9397602,2984797.186069116,553796549.3727278
