lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,227779.87585463162,50568801220.94515,159231883351.69702,556649900849.263
,Energysystem,,,,,,227779.87585463162,50568801220.94515,159231883351.69702,556649900849.263
,,Generation,,,,,24524.80949519309,7830825224.232414,403366344.90534925,16938732091.843836
,,,Electricity_generation,,hour * terawatt,135.0394900244987,2724.032127411852,2594368887.28143,366711409.7802925,7996272817.042534
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,565440.8132002,0.0024396171128372793,577.1634147509058,1158.3613073729703,8247.489689903152
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,303537434.79538953,1.912271222418922,115709.88400783947,634096.2515060431,5164427.6882854905
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2217838159.7639217,1.7218337564696549,393726.7403161477,923376.7047173731,9688584.360691022
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,340953743.6171038,0.2647017603928658,60528.58542935453,141952.98374613034,1489450.0275405992
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393426880.3339916,0.6876941430514039,43288.55420846368,132009.62070591707,20483132.66356266
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2155759693.7088165,3.7681800334794557,237197.11025831674,723339.0337545349,112236133.32989116
,,,,ccgt__electricity___PRT_1,kilowatt hour,1912881.6858553,0.2145695478476421,1200.7013701400847,7535.749109062953,1023496.6760512495
,,,,ccgt__electricity___PRT_2,kilowatt hour,879957.7830896,0.09870560476316836,552.3428096189751,3466.571469339556,470825.7038122562
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,35010245.3368611,14.853044457556502,13834261.082544206,56164.57255847376,55462714.121331654
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,18592126.928513803,7.887682167681108,7346659.114653835,29826.09381401943,29453373.171820592
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,111274390416.71138,2601.5656931654466,2532380895.510417,330588782.503179,7465578561.473793
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,8156391.551914799,0.34262770409133525,322137.49235946254,45721.71077207423,988547.6529260861
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,7498949.633847101,0.3150103669400831,296171.7586003699,42036.33481630674,908866.2567663704
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14675390388.877268,63.31756161515886,14979637.543045407,30063985.47827283,214054465.29461917
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1066250545.1955286,24.928654547666248,24265713.762458034,3167759.1605678154,71536471.07446791
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,46730692.5359258,1.171661120912324,85246.83088532725,116059.34319949012,3051264.9389385628
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,224156366.7283553,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,219455721.6189052,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,4697541.3520321,0.3178745723523551,1746.4361540956374,11075.786300031554,1516464.617069089
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,9781864.5380728,0.6619220085114974,3636.668497434399,23063.520496660454,3157790.501277415
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028209429.6804184,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006295151.3083084,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,21800.77736778124,5236456336.950984,36654935.12505674,8942459274.801302
,,,,biofuel_supply__biofuel___PRT_1,kilogram,2990719195.632865,13141.213209643845,2904321932.4846387,21319847.934628088,4176395489.439784
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836636249.404298,8070.17542043255,1783578662.1968894,13092772.352692772,2564774171.7547946
,,,,biofuel_boiler__heat___PRT_2,megajoule,70851092.65490341,1.4167351229285834,1319559.9425300832,5357.172252880219,5290226.569888871
,,,,biofuel_boiler__heat___PRT_1,megajoule,29382606585.628403,587.5332220464823,547233771.6207589,2221669.1206800267,2193906123.7769074
,,,,methane_boiler__heat___PRT_2,megajoule,25216601.40217188,0.08731539119504816,479.7199215063292,3042.35298223965,416550.15583297866
,,,,methane_boiler__heat___PRT_1,megajoule,101502797.25634596,0.35146514423869657,1930.9862462368062,12246.19182073952,1676713.1040949717
,,Storage,,,,,188345.44234654785,31209347571.937416,157488597062.47726,498986590812.3205
,,,Electricity_storage,,,,134027.2703097588,8393542228.822402,116648610354.66557,259257221556.5001
,,,,battery__electricity___PRT_1,kilogram,256436019.48443812,2219.947438265583,135032543.88123956,1935530994.4923291,4283231173.479943
,,,,battery__electricity___PRT_2,kilogram,15193368264.879274,131527.85254872692,8000432954.146875,114676694977.15486,253773665317.89587
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7066406493.050182,240.55062439140409,222136354.6312322,31317407.75382751,1033164956.5874195
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1143303660.089,38.91969837489533,35940376.163054846,5066975.26455199,167160108.53684345
,,,Thermal_storage,,nit,194.5471622538848,54318.17203678905,22815805343.115013,40839986707.8117,239729369255.8204
,,,,heat_storage_big__heat___PRT_1,unit,1515578.7791805712,356.14250437473476,142833205.97076052,327992037.8741737,1695577350.984579
,,,,heat_storage_big__heat___PRT_2,unit,2553326.879639809,600.0006346639747,240634054.64842114,552574962.1948224,2856574192.1268353
,,,,heat_storage_small__heat___PRT_2,unit,107842336.7234498,21025.549085142724,5137088702.257184,17762704473.35265,97737153002.70328
,,,,heat_storage_small__heat___PRT_1,unit,82630259.85198686,16110.060641930528,3936106988.245788,13610024883.38714,74887531140.44809
,,,,methane_storage__methane___PRT_2,unit,2847.090260503367,8162.176639280655,6719885560.837743,4319257542.557477,31465033835.15791
,,,,methane_storage__methane___PRT_1,unit,2812.929367266556,8064.242531396441,6639256831.155118,4267432808.445435,31087499734.39972
,,Conversions,,,,,12072.585178611866,11389160692.765287,1285155276.5549583,34562921362.44716
,,,Conversions,,,,12072.585178611866,11389160692.765287,1285155276.5549583,34562921362.44716
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,347261.83579313173,5.8030536156762285,1622668.24951556,7131.902682874296,1323229.9942984362
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,135138631.08237034,2258.2865172306774,631469235.4719002,2775414.590149699,514941383.1473933
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,81280172.27539526,11.885003558295496,3483687.8577890866,251315.64370831734,115717636.47665057
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,103784067.31015182,15.1755831064934,4448210.245162687,320896.95374653593,147756170.25481445
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,976549464.3249644,168.82261837664177,1514556379.711795,8435672.450302321,5454009029.541094
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,120817375.48053692,20.88650541434817,187378861.49327895,1043649.956563931,674762601.2490742
,,,,electrolysis__hydrogen___PRT_2,kg,7038131707.963749,8182.349469398294,7716982747.340847,1085370533.5981216,23590963727.077267
,,,,electrolysis__hydrogen___PRT_1,kg,1212289570.7182243,1409.37642791144,1329218902.394999,186950661.45968285,4063447584.706568
,,Imports,,,terahour * watt,22.16267518966206,2837.0388342788083,139467732.0100364,54764667.759465925,6161656582.651528
,,,Imports,,hour * terawatt,22.16267518966206,2837.0388342788083,139467732.0100364,54764667.759465925,6161656582.651528
,,,,el_import__electricity___ESP,kilowatt hour,22162675189.66206,2837.0388342788083,139467732.0100364,54764667.759465925,6161656582.651528
