lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,318599.6820441845,72861106676.85164,244042564235.46597,1062382263136.5465
,Energysystem,,,,,,318599.6820441845,72861106676.85164,244042564235.46597,1062382263136.5465
,,Generation,,,,,14647.949314232786,4406591144.560809,339496717.2773416,9617061652.770199
,,,Electricity_generation,,hour * terawatt,133.49738698407623,1819.9342463562782,1567181685.6404684,318664502.1709583,5518230010.5376425
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,44315759696.87389,191.19592951837598,45227430.709135674,90784896.12093939,646370367.6058224
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,175891824.8374115,1.1080824576621637,67019.3103281405,367440.4341536993,2992572.2986914865
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2684096624.37987,2.0835175504302175,476158.8390271856,1117484.15393524,11724607.403117612
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,360243917.1747112,0.2796376691704205,63907.283983379835,149982.25672554044,1573608.960224448
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,394710491.3132045,0.6898506086312561,43330.204064767866,132435.94275017412,20549723.15659294
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2173586037.439121,3.798859376246617,238610.1418113274,729296.3383081382,113162918.9225516
,,,,ccgt__electricity___PRT_1,kilowatt hour,3974151.426497,0.44578209226896737,2492.471290322773,15655.978060594507,2126384.1358711096
,,,,ccgt__electricity___PRT_2,kilowatt hour,2106788.8226758,0.2363193116291188,1321.3162045799536,8299.593054027726,1127245.0014231643
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,61367601.6543876,26.035012397234027,24249226.735604633,98442.81881395204,97217372.19238062
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,25645283.8767917,10.87993119598991,10133658.260381006,41138.87402981037,40626764.618724816
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,62958478944.82156,1471.8961105781973,1432743720.5851016,187042605.4392105,4223831732.2857413
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,11062156.0392693,0.31524873069196724,266300.1080896893,54510.201092095995,931920.0101217886
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,11119265.4826892,0.31687623259617664,267674.9079061715,54791.615264905384,936731.1368612079
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16118813040.502264,69.5430127573755,16450411.92139064,33020866.108692337,235101985.87190634
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1617037128.676751,37.80444985727842,36798852.68763968,4804036.608056277,108485669.45805433
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,79158230.2280387,1.9846318372199927,144318.55834457744,196592.02643303736,5168411.102709608
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,225668854.7809706,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,221018250.4458692,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,7003181.486618901,0.4738913689226315,2601.427630188319,16511.890629065285,2260768.2329518665
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,12518511.9415309,0.8471028163578449,4650.172534843786,29515.77080948381,4041228.1438963967
,,,,waste_supply__waste___PRT_1,kilowatt hour,1030020640.1220566,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1008106361.7500525,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12828.015067876508,2839409458.920341,20832215.106383342,4098831642.232556
