lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,35298.938238398034,25928425644.34838,13685446788.366665,121603996471.50356
,Energysystem,,,,,,35298.938238398034,25928425644.34838,13685446788.366665,121603996471.50356
,,Generation,,,,,2369.526555529888,2003565145.149022,442119435.7862078,7130002939.049618
,,,Electricity_generation,,hour * terawatt,184.85941425246494,2368.906209704985,2003427120.920906,442117591.53344667,7129666040.683601
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,77203915927.13252,333.08670922259955,78790053.18648572,158159260.24390098,1126056753.5801787
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,7402451.4612192,0.04663372401819211,2820.2972578098065,15463.818451348961,125942.5161303753
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2384101061.4506283,1.8506007868282945,422887.57571494987,992584.4599394994,10414027.79831492
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,343526668.3030979,0.26665426770193956,60934.14505079247,143022.13863678015,1500564.020143231
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393826770.547877,0.6882908310817815,43216.14467642341,132139.11842160425,20503666.349375278
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2157293390.8168406,3.7703004768836665,236728.20263986685,723828.007996994,112314416.41541575
,,,,ccgt__electricity___PRT_1,kilowatt hour,131562.88808540002,0.014757449155654776,82.50060944225766,518.2854431614236,70393.16742545934
,,,,ccgt__electricity___PRT_2,kilowatt hour,131960.58605570003,0.01480205905538819,82.74999294230611,519.8521536669123,70605.95705892555
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,127121.6152186,0.053930909501826725,50231.69012406786,203.92134638347633,201383.4983279652
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,99194.959359087,0.04208312148200025,39196.563478304175,159.122975523806,157142.65349667743
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,82054906913.56349,1918.3355227385507,1867306011.1531405,243775695.13855854,5504954707.26617
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,1309478.2939369,0.03421491528971385,28058.517468592425,6389.142784674736,100589.87968909896
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,1207624.4588981,0.03155361090550041,25876.070041982774,5892.182512633437,92765.7981359733
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16069435503.025364,69.32958421220764,16399578.472468326,32919703.63394874,234380551.26038766
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1758102628.2288702,41.10212114313669,40008766.41526083,5223120.791205553,117948769.95371358
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,6697887.2668434,0.1679263772337015,12210.151314706862,16634.39768413027,437316.08006243076
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223201466.1043987,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218454501.9671038,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,530296.2276703,0.035884066005404405,196.95731329417012,1250.3159688852963,171190.2380548155
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,511908.3142986,0.034639793347399625,190.12786757813376,1206.9615175945453,165254.25152154436
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028207106.813396,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006292828.4397684,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,0.6203458249027751,138024.22811603546,1844.2527611253188,336898.3660167952
,,,,biofuel_supply__biofuel___PRT_1,kilogram,65382.2625044286,0.28728933721409605,63493.27341328081,466.080626999241,91302.70197141347
,,,,biofuel_supply__biofuel___PRT_2,kilogram,68190.63969774841,0.2996293326754392,66220.5125061251,486.1002805934903,95224.44490823093
,,,,biofuel_boiler__heat___PRT_2,megajoule,204652.9431229214,0.004092211941243591,3811.519454685543,15.47330323833276,15280.734465678734
,,,,biofuel_boiler__heat___PRT_1,megajoule,234297.35760117453,0.004684977552468763,4363.626161724913,17.714644152350342,17494.18138279079
,,,,methane_boiler__heat___PRT_2,megajoule,4008228.57271404,0.013878887712811603,76.17722645246572,483.5849884748748,66211.28485834175
,,,,methane_boiler__heat___PRT_1,megajoule,3110691.77292492,0.010771077806715917,59.11935376660109,375.29891766702957,51385.018430339514
,,Storage,,,,,19305.162249771092,14248686790.967073,11045021244.257069,75991034259.87686
,,,Electricity_storage,,,,489.92152689670894,156730799.97334215,307875247.7345323,1505270135.973958
