lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,46038.659227598946,22043763164.30908,10591643365.087439,95591161580.87892
,Energysystem,,,,,,46038.659227598946,22043763164.30908,10591643365.087439,95591161580.87892
,,Generation,,,,,22662.91458785611,5507143734.492497,308457199.5481963,11364079155.980705
,,,Electricity_generation,,hour * terawatt,138.6659577078987,604.7705583954668,173142486.40427157,271277201.23758435,2146575437.386104
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,112514374116.24582,485.40921730861174,114803142.30894984,230494936.75843385,1641022181.5886502
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,2541764.1899369,0.01601201528766852,967.8218312804355,5309.753085865389,43243.22874153353
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2677641112.404352,2.078073286745118,474522.44583917956,1114776.1495354692,11695204.703223342
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,377383714.5219022,0.29288130226116754,66878.65789044299,157115.291597589,1648308.9434669956
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393992617.16159326,0.6884695493191973,43108.077037431845,132189.1397540656,20511997.357691843
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2158078105.699605,3.7710632030538718,236122.6898685433,724060.4922187116,112353608.85893741
,,,,ccgt__electricity___PRT_1,kilowatt hour,60735.84673082584,0.00681272296472059,38.04605143791669,239.26404894553193,32496.823111341917
,,,,ccgt__electricity___PRT_2,kilowatt hour,36354.15079636533,0.004077834941685697,22.77290930711604,143.21429253836894,19451.353219455275
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,777042.5155346,0.3296559876467224,307043.9476007468,1246.4051071732194,1230970.6108963047
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,583910.1382751999,0.24772064524371956,230728.78293408634,936.6135879661564,925015.3051492011
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,462118.7061091,0.01080319758247358,10515.736453823836,1372.8748062959226,31001.487532773728
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,289749.6844946,0.002575039969236653,532.4286878439498,1160.8925342456077,8618.543232483606
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,263168.7543102,0.0023388120758991464,483.5849834784425,1054.3950815808835,7827.899073670396
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16282390813.946695,70.2454476865878,16613607.4021324,33355814.938779462,237478675.10383457
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1772781180.6800454,41.44325930154882,40340500.00438798,5266626.491983482,118928000.41339715
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,7750691.3431306,0.19431270762615452,14119.065809044934,19248.606965080086,506030.5634793146
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223157444.66403788,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218403585.4692408,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,180139.90636760002,0.012189637662239856,66.83415616190115,424.725084849073,58152.59585109533
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,231250.3042368,0.015648156338575366,85.79674851167945,545.23068728847,74652.00661516868
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028246184.9657284,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006331906.5997832,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,22058.144029460644,5334001248.088226,37179998.31061193,9217503718.5946
,,,,biofuel_supply__biofuel___PRT_1,kilogram,3036163438.009465,13340.878387382425,2948434352.549079,21642997.768324513,4239810025.035097
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836862856.2934427,8071.161016325439,1783787222.7526,13093899.413786082,2565062688.963023
,,,,biofuel_boiler__heat___PRT_2,megajoule,2602063.25828028,0.052030238762072564,48461.33429503055,196.72250376788878,194286.44824610883
,,,,biofuel_boiler__heat___PRT_1,megajoule,32309109832.931065,646.0452848130393,601731171.3686558,2442649.678309886,2412401841.2917304
,,,,methane_boiler__heat___PRT_2,megajoule,549360.676017,0.0019022058189229734,10.429540872266596,66.27880031371502,9074.774036219744
,,,,methane_boiler__heat___PRT_1,megajoule,1561983.73761384,0.005408495155065621,29.6540555622138,188.4488873714592,25802.082467149692
,,Storage,,,,,17195.31250507723,13700335594.022762,9331023186.741013,66918174307.455475
,,,Electricity_storage,,,,105.30660158239792,11741100.01501766,73594760.54425141,501894110.7293276
