lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,237201.54270321646,62606390951.92149,167310845558.0478,754265394610.3663
,Energysystem,,,,,,237201.54270321646,62606390951.92149,167310845558.0478,754265394610.3663
,,Generation,,,,,21665.113014764087,6961468324.63047,387697040.6567004,15007205234.364323
,,,Electricity_generation,,hour * terawatt,131.52518798456944,2688.8905718170827,2553802395.217694,356209650.83495265,7940115522.794041
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,2303367.4473266,0.009937982596404703,2351.129708413731,4718.675364732013,33596.83945696482
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,753588.5910997001,0.004747575933542777,287.27490193625505,1574.2627692071524,12821.676179282258
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2244333700.582535,1.7424124290916787,398437.6662506449,934407.7550298087,9804363.900136238
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,347619800.5058384,0.2698783433322607,61713.11420734842,144728.31616348107,1518575.8794085165
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392271855.9054554,0.6856782156685869,43163.97844895174,131622.0223756628,20423010.06635196
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2150466357.790601,3.758943989498893,236628.45368096288,721562.6785376468,111960609.48854919
,,,,ccgt__electricity___PRT_1,kilowatt hour,5888242.1705104,0.6604891709553861,3696.082705955817,23196.580033326467,3150533.061872134
,,,,ccgt__electricity___PRT_2,kilowatt hour,2592852.233179,0.2908424572294647,1627.5480586990213,10214.475300128654,1387318.3961872442
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,101787801.8595743,43.18332921384679,40221346.14149541,163291.21238052883,161250756.9318405
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,56628791.886562005,24.024683884941073,22376809.38632815,90845.6997169998,89710509.40307988
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,107512963499.7938,2513.6278731196844,2446781187.453815,319413785.5692758,7213231550.686654
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,29418406.8766349,1.2495767744689354,1173392.3034546864,164707.481479122,3619931.1468013
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,27532282.8585589,1.169461737095581,1098161.737736076,154147.4692501543,3387843.8313141037
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14813528256.859324,63.913634871934384,15120699.215597253,30346973.484621383,216069620.67733318
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1141681128.171433,26.692237034205398,25982391.47281228,3391857.8671366805,76597370.83300239
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,153400877.3368617,3.846167535682053,279840.2655311595,380983.0492028805,10016278.296424013
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,228100255.8024606,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,223632248.8682862,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,19576101.3089863,1.3246814111341432,7278.092454015266,46156.20934312067,6319575.753619969
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,35999075.2890172,2.4359960697839673,13383.900507077393,84878.02697202755,11621255.925831316
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028311885.4017388,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006397607.0296384,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,18976.222442947004,4407665929.412777,31487389.821747713,7067089711.570281
,,,,biofuel_supply__biofuel___PRT_1,kilogram,2413537365.225128,10605.077773539271,2343814152.098957,17205306.8679969,3370389571.183397
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836202926.3405523,8068.27154301285,1783157976.2621222,13089681.26124439,2564169622.014613
,,,,biofuel_boiler__heat___PRT_2,megajoule,217053491.1382199,4.340192005744249,4042494.1406681146,16411.777026247073,16206698.67869769
,,,,biofuel_boiler__heat___PRT_1,megajoule,14853780947.603577,297.0155466552895,276642970.0474863,1123119.1889053485,1109084911.7182298
,,,,methane_boiler__heat___PRT_2,megajoule,104786704.66410108,0.36283610342172423,1993.5017911664,12642.390583314875,1730959.7964063068
,,,,methane_boiler__heat___PRT_1,megajoule,333433358.9329208,1.1545516304276764,6343.361752348788,40228.33599151448,5507948.1789377555
,,Storage,,,,,199497.21026216657,43879461405.456764,165554181684.6471,695884480923.7065
,,,Electricity_storage,,,,80749.5225437005,5165854606.427926,70184804312.72377,156496990059.93933
,,,,battery__electricity___PRT_1,kilogram,815341488.1338987,7058.3559315476505,429342364.5214722,6154044597.108063,13618608711.957344
,,,,battery__electricity___PRT_2,kilogram,8478328765.190339,73396.31675842656,4464516706.237775,63992835013.38238,141613107715.4348
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7340196090.874116,252.60432401051213,233024529.46701208,32490922.582768492,1083987618.0999017
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1227573887.7089193,42.24552971578697,38971006.201667026,5433779.650555244,181286014.44727567
,,,Thermal_storage,,nit,524.2159559733985,118747.68771846608,38713606799.02884,95369377371.92332,539387490863.76715
,,,,heat_storage_big__heat___PRT_1,unit,3661290.354089451,860.3598267235456,345053322.42773074,792353437.5542226,4096130733.7431917
,,,,heat_storage_big__heat___PRT_2,unit,5240175.946048704,1231.3792223472105,493853245.5838865,1134045929.9086676,5862535791.255606
,,,,heat_storage_small__heat___PRT_2,unit,197744530.55851147,38553.4449560716,9419643943.67893,32570488297.1029,179215443011.47476
,,,,heat_storage_small__heat___PRT_1,unit,317564312.4080016,61914.21934048805,15127309729.728256,52305996487.66218,287807853759.33844
