lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,185000.47636279423,56347234242.123116,132947866529.25647,757607677591.2542
,Energysystem,,,,,,185000.47636279423,56347234242.123116,132947866529.25647,757607677591.2542
,,Generation,,,,,13725.315890023912,3294839815.4219627,307948401.7548196,7027988226.089731
,,,Electricity_generation,,hour * terawatt,141.4172304350079,862.2214330853126,444604070.2118106,287044100.331264,2902211505.6151896
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,104159572944.16866,449.36869827884,106282532.06352013,213379605.72589,1519178063.239238
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,86533883.4902678,0.5451295319423923,32953.171060613975,180769.69854458966,1472217.510572632
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2677706151.7787437,2.0782004408353196,474618.88474492,1114806.6160885214,11695707.186198179
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,367965707.8083064,0.285582678910437,65221.299047556095,153194.78026890985,1607203.6769821376
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393466109.9762593,0.6875718647845599,43075.212166145175,132013.4778934715,20484650.04468798
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2167283522.806985,3.7872719798901064,237266.17142849255,727154.4567513132,112833210.75661504
,,,,ccgt__electricity___PRT_1,kilowatt hour,6076907.7950647,0.6816457637774112,3807.476822878737,23939.527605669562,3251462.3862042692
,,,,ccgt__electricity___PRT_2,kilowatt hour,10179317.7683348,1.1418124265085863,6377.835966661958,40100.66751807077,5446465.531165427
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,49768751.6633138,21.11413860528925,19665863.60961955,79831.86176929413,78842426.38410427
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,31079123.2418624,13.18515924005457,12280754.054619798,49852.65226866012,49234778.940317534
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,10936906275.334816,255.68045896921555,248877422.06775552,32491769.54911623,733715543.1961237
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,14388771.0198052,0.17781939621797574,81746.95755786645,59856.46090691863,570252.5766385162
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,13591780.9579499,0.16797002882665255,77219.01637234529,56541.02803783386,538666.4434235372
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16205775805.226477,69.91549765826782,16536078.66207852,33198888.533099066,236362903.62398157
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1751460009.9990444,40.945226003508445,39855772.834141634,5203302.797579748,117498806.35996483
