lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,197188.69888928218,62345155958.970604,138824506715.4949,772284469442.6074
,Energysystem,,,,,,197188.69888928218,62345155958.970604,138824506715.4949,772284469442.6074
,,Generation,,,,,15818.229543684038,4798933500.751506,370763487.28722465,10679734560.766205
,,,Electricity_generation,,hour * terawatt,145.65972152722674,2009.3765179213444,1716411365.9975848,348217799.9097269,6135683200.420609
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,52627446391.230965,227.05575584655344,53709875.21673416,107812141.30828623,767600890.8039995
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,161640334.1754146,1.0183005812235173,61588.32881494177,337668.8508718479,2750101.1779366178
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2370126113.0478573,1.8397951721363273,420452.13996788766,986766.9004059884,10353124.587651202
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,361477933.5502802,0.280594924173162,64124.929888597806,150495.98335333302,1578998.7128164058
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,390573530.0941891,0.6826189024988426,42873.34168123284,131047.80013842502,20334340.08932368
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2152754271.025728,3.762443290796083,236308.3084707657,722306.2745830531,112078351.71351452
,,,,ccgt__electricity___PRT_1,kilowatt hour,30759908.3697113,3.450350513901844,19291.268328585946,121177.16350999405,16458200.31924016
,,,,ccgt__electricity___PRT_2,kilowatt hour,37836563.6228773,4.2441416005397645,23729.437096140737,149055.3029254078,20244590.328961436
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,132508329.8455945,56.21623955747278,52360268.70366082,212562.98961612838,209917139.62995854
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,64339949.24194759,27.29601983449128,25423737.77294412,103210.80930035064,101926106.26474327
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,67367606356.508575,1574.975422671036,1533080166.5098143,200141573.42731,4519635433.611016
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,29761859.173649702,0.8417199148699359,703798.338823507,146276.76253477955,2500784.8510272754
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,27512765.0065547,0.7781114105461588,650612.5232765914,135222.6745254145,2311801.3411318134
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15871417856.634245,68.47561538487155,16197857.382228164,32514052.30642471,231493551.7571031
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1464845516.8962436,34.246365751994375,33335392.65533449,4351891.100723624,98275240.29716039
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,34507256.584417,0.8651552676767889,62911.442317298584,85699.85855188203,2253052.488883579
