lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,240740.1540928272,73658802482.54474,176010834567.96405,1001700565032.3647
,Energysystem,,,,,,240740.1540928272,73658802482.54474,176010834567.96405,1001700565032.3647
,,Generation,,,,,14664.993147227047,4264628731.784467,335571112.72989243,9388843786.140284
,,,Electricity_generation,,hour * terawatt,135.51580385597103,1707.0334762536086,1393765227.9369392,314507669.3897385,5233585934.471207
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,47297801382.67425,204.0604393405377,48269191.640811495,96893810.88413931,689861807.8042611
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,8588230100.591022,54.10384331456195,3272005.319848478,17940916.00460897,146116970.64640552
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2674318068.9174333,2.0758723771253167,474350.76071993756,1113409.7969262905,11681743.289742826
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,358040653.3522742,0.2779200839466433,63506.6030008814,149064.53192230756,1563964.6788755828
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392404959.814282,0.6858052516373162,43055.763112490924,131661.44427877924,20429647.244284816
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2165467594.5197144,3.7845827669767464,237601.125726949,726567.2461704391,112740009.9529016
,,,,ccgt__electricity___PRT_1,kilowatt hour,16266367.310141202,1.824603308034782,10199.958633932842,64080.49041721041,8703375.098190958
,,,,ccgt__electricity___PRT_2,kilowatt hour,18831897.687641703,2.112379621410832,11808.695505159792,74187.26122938356,10076070.844241874
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,120409342.4549998,51.083249229454836,47579347.5253379,193152.47657409927,190750060.6933414
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,56267678.8113513,23.871369128670526,22233984.424060117,90260.78285905959,89138126.07482778
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,53542108100.830025,1251.7435076146144,1218443919.9569983,159067105.0322444,3592071196.0470533
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,23089740.7338896,0.6008524792393135,479064.39384040714,110429.49522094268,1788545.324199949
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,23203158.523025,0.6038038921318233,481417.57851556386,110971.92958831516,1797330.7346300695
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16089706614.79924,69.41702372320233,16420152.91666218,32961214.77803393,234676322.52895012
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1565944146.0643554,36.609698191777,35635786.29018333,4652230.0072328495,105057179.50257672
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,51563139.136924095,1.2927671538525454,93996.4717252768,128058.21589198078,3366644.453116355
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,228137244.7549148,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,223678253.9033755,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,14963535.9587091,1.0125519793674245,5557.400490626073,35280.53091157475,4830529.1516939085
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,27682329.2465102,1.8732067970670334,10281.111766362692,65268.48148873064,8936410.401913194
,,,,waste_supply__waste___PRT_1,kilowatt hour,1029801912.1295296,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1007887633.757408,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12957.95967097344,2870863503.847528,21063443.340153933,4155257851.669077
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1109768537.1620705,4876.317429341865,1077705577.7604184,7911020.987991533,1549730307.3881495
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836814629.1476104,8070.9543393580325,1783746163.8819165,13093792.660555849,2565009914.1663275
,,,,biofuel_boiler__heat___PRT_2,megajoule,73966724.78002703,1.4790283517568694,1377578.778073444,5592.400161135149,5522842.327630907
,,,,biofuel_boiler__heat___PRT_1,megajoule,431208836.473744,8.62239198192995,8030964.515662962,32602.394844859034,32196888.82005671
,,,,methane_boiler__heat___PRT_2,megajoule,47382841.15082316,0.1640677668237313,900.4874171345573,5716.6429568461635,782709.5842216448
,,,,methane_boiler__heat___PRT_1,megajoule,121993393.63515192,0.4224141730305846,2318.4240391738304,14718.253643710652,2015189.382690379
,,Storage,,,,,212336.02737665485,61175158376.93291,174448751956.21655,960596340810.1732
,,,Electricity_storage,,,,5151.158017553282,396023840.2309484,4410712621.652439,10320657454.113758
,,,,battery__electricity___PRT_1,kilogram,261670777.7814807,2265.2024119170997,137716391.6521166,1975038779.65582,4370497463.196939
,,,,battery__electricity___PRT_2,kilogram,319979384.48556787,2769.9618568881315,168404001.43592653,2415140499.882071,5344383886.033478
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,4363735366.657661,93.13194046071935,72183911.43293524,16486319.443154382,486380557.0683434
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1071199428.2047513,22.861808287332025,17719535.70997006,4047022.671393144,119395547.81499657
,,,Thermal_storage,,nit,974.3726118909548,207184.86935910158,60779134536.70196,170038039334.56412,950275683356.0594
,,,,heat_storage_big__heat___PRT_1,unit,5858384.052481969,1376.577425342688,552030080.8940262,1267831001.6220002,6553963303.707394
,,,,heat_storage_big__heat___PRT_2,unit,8364496.407266987,1965.4527299039105,788178715.7520181,1810186522.964384,9357632073.399715
,,,,heat_storage_small__heat___PRT_2,unit,507258135.1760625,98892.82457540909,24157375884.005707,83550194010.73128,459712477334.8457
,,,,heat_storage_small__heat___PRT_1,unit,452885785.5259832,88292.62940177991,21567977765.388653,74594555752.6142,410436485833.4527
,,,,methane_storage__methane___PRT_2,unit,2897.13228299709,8305.093415937687,6837357459.8971815,4395147067.684806,32016586217.55602
,,,,methane_storage__methane___PRT_1,unit,2913.5968772271585,8352.291810728333,6876214630.764375,4420124978.947436,32198538593.097862
,,Conversions,,,,,11258.11523060124,8101124452.397268,1178735973.88334,26328998028.134026
,,,Conversions,,,,11258.11523060124,8101124452.397268,1178735973.88334,26328998028.134026
