lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,165466.77450816776,40169925117.39983,110280797249.00177,361197336055.22754
,Energysystem,,,,,,165466.77450816776,40169925117.39983,110280797249.00177,361197336055.22754
,,Generation,,,,,15375.997086128365,5381213947.671099,387269701.22529274,11949131712.465752
,,,Electricity_generation,,hour * terawatt,134.94522170121323,2704.9998792036654,2580657466.565572,366711793.5658549,7921351362.124751
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,198573.2997633,0.0008567521907346767,202.68992299248976,406.79701097441955,2896.378363598166
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,64833.78144927674,0.0004084495943930242,24.71488195071029,135.4391721380444,1103.0904234963184
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2233365835.022755,1.7338861600139557,396481.92218815844,929841.5990799225,9756405.537986081
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,344122067.4032972,0.2671611075415826,61090.83306303229,143272.10008183646,1503289.0677897227
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393910267.7688539,0.6885381706959357,43341.250200125454,132171.84637533125,20508295.536127053
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2157339883.6204057,3.7709371362284214,237368.29154290142,723869.416558291,112318381.9399319
,,,,ccgt__electricity___PRT_1,kilowatt hour,109149.7191458,0.01224341529217239,68.5121662384159,429.9925809637936,58401.08736583067
,,,,ccgt__electricity___PRT_2,kilowatt hour,75972.88862525363,0.008521942462555339,47.68741057469302,299.29328911347653,40649.66305632499
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,1319364.1478309,0.5597382524741801,521345.32273469697,2116.567585357866,2090117.1193242306
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,1264704.41196,0.5365489418599998,499746.58694707253,2028.8806299909743,2003525.976257423
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,111538029349.85835,2607.7284524122074,2538380220.783715,331372071.6087258,7483262034.619634
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,492409.4446695,0.02061494421782898,19410.235822186864,2762.624317722675,59380.79666761236
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,470607.180203,0.019702182555020376,18550.81462906869,2640.304437000515,56751.61106156512
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14673295839.44564,63.30850305799288,14977487.967092965,30059695.31425334,214023822.140352
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1120238077.3003051,26.190858173483633,25494355.566412456,3328152.868862324,75158536.71130525
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,4081509.2412477,0.10233411046361003,7445.529178543969,10136.749923659998,266500.61220876407
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223190350.7600469,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218437868.0965113,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,327687.4421201,0.02217404665229612,121.8260329005481,772.6161315847891,105784.35722110278
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,419693.6344747,0.02839994773850987,156.03163092075354,989.5468396112668,135485.87967634067
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028190967.56185,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006276689.183736,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12670.9972069247,2800556481.1055274,20557907.659437817,4027780350.341
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1046940014.815909,4600.251972357336,1016695519.5954689,7463289.906950596,1462001262.3549623
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836711952.545549,8070.508016556734,1783652154.6582427,13093313.47858655,2564879702.258606
,,,,biofuel_boiler__heat___PRT_2,megajoule,4425413.368007161,0.0884903543627449,82420.72003662841,334.61319311911825,330431.57712669537
,,,,biofuel_boiler__heat___PRT_1,megajoule,6782179.14959292,0.13561613037955572,126314.09598131753,512.8123483173242,506403.8014972847
,,,,methane_boiler__heat___PRT_2,megajoule,1573307.21563992,0.005447757489983124,29.930426573023674,189.81765307383264,25989.281045196436
,,,,methane_boiler__heat___PRT_1,megajoule,2213289.07196184,0.0076637683973372565,42.10537140906328,267.03070615507437,36561.06776276391
,,Storage,,,,,131261.5288687996,21974574276.344414,108448129406.64745,304263301283.0752
,,,Electricity_storage,,,,107990.11397734286,6818707057.72872,93940112756.27455,209043819315.61542
,,,,battery__electricity___PRT_1,kilogram,23970674.015413217,207.51228152188565,12622306.988362808,180926154.77982676,400380114.96690774
,,,,battery__electricity___PRT_2,kilogram,12417021603.966011,107493.2011068125,6538466897.003768,93721351812.87393,207400448303.24408
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7287861259.719007,247.26818395514687,228656689.7488068,32326608.265212964,1062029980.405323
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1241789856.0824049,42.132405053307906,38961163.98778185,5508180.355576528,180960916.9990782
,,,Thermal_storage,,nit,35.50606934268279,23271.41489145674,15155867218.615692,14508016650.37289,95219481967.45976
,,,,heat_storage_big__heat___PRT_1,unit,118176.46631483865,27.770013618402235,11137338.040678905,25575008.83557825,132211706.65907612
,,,,heat_storage_big__heat___PRT_2,unit,164403.07826768278,38.632697902848705,15493885.744160702,35579081.94737259,183928426.99955586
,,,,heat_storage_small__heat___PRT_2,unit,8197745.115122957,1598.2778103097357,390500639.7818691,1350250104.9318402,7429586162.527211
,,,,heat_storage_small__heat___PRT_1,unit,27020045.475039788,5267.977780616015,1287103335.4799948,4450470065.379395,24488167557.995697
,,,,methane_storage__methane___PRT_2,unit,2854.6715985564983,8183.906413254039,6737776966.53811,4330759183.779168,31548799671.166824
,,,,methane_storage__methane___PRT_1,unit,2844.5363389700537,8154.850175755703,6713855053.03088,4315383205.4995365,31436788442.1114
,,Conversions,,,,,15045.385433940497,12628147566.508997,1372353886.650723,36766978124.04652
,,,Conversions,,,,15045.385433940497,12628147566.508997,1372353886.650723,36766978124.04652
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,143080743.64148012,2391.006260085988,668580748.1665335,2938526.3538805577,545204503.6536448
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,134881621.0596609,2253.9916421757925,630268286.4886389,2770136.5539013147,513962014.66551614
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,82006561.6151254,11.991216788452677,3514820.350845039,253561.66169914807,116751782.73239298
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,102671876.60481332,15.012953917317823,4400540.570894716,317458.15369903226,146172750.00932398
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,977043744.5657094,168.9079861028796,1515322928.0120428,8439944.92815382,5456769224.695275
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,120983002.36285456,20.915128309655,187635731.14684355,1045081.0241518922,675687580.7009425
,,,,electrolysis__hydrogen___PRT_2,kg,6146704374.870846,7121.785806273325,6726562958.272735,948719045.0752089,20499397536.100845
,,,,electrolysis__hydrogen___PRT_1,kg,2642570678.045989,3061.774440287085,2891861553.500463,407870132.90002847,8813032731.488577
,,Imports,,,terahour * watt,29.559558434373084,3783.863119299296,185989326.8753273,73044254.47829929,8217924935.640083
