lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,203400.68699207946,42974347066.42355,138142713458.73676,418726314499.12726
,Energysystem,,,,,,203400.68699207946,42974347066.42355,138142713458.73676,418726314499.12726
,,Generation,,,,,25568.810404816657,8090727999.726112,404856719.8876583,17393810336.487076
,,,Electricity_generation,,hour * terawatt,134.82781953529522,2705.4079175751385,2579975887.359632,366369783.51886165,7925863608.810948
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,284951.9254967,0.0012294361701323674,290.8592696556122,583.7521524810259,4156.292128259098
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,108165349.4609859,0.681436337949709,41233.04201879118,225959.75434769952,1840339.4892101109
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2204797314.285613,1.7117071610157244,391410.2856846205,917947.3422735407,9631606.21896031
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,338126930.99830884,0.2625068006751254,60026.5421718763,140776.07752886091,1477099.699932176
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393812239.3732441,0.6883669392960117,43330.47668313607,132138.94971988126,20503192.40881322
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2157095614.559186,3.7705108107148293,237341.48514998468,723787.4308004564,112305667.54315634
,,,,ccgt__electricity___PRT_1,kilowatt hour,502757.33183300006,0.05639471074181194,315.5757090893972,1980.599887352418,269002.753756029
,,,,ccgt__electricity___PRT_2,kilowatt hour,229668.7307526,0.025762133769651717,144.1607329680104,904.7741985018547,122885.37055494908
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,7177891.1584797,3.04520952860973,2836335.966093956,11515.009705252984,11371108.815096695
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,4137454.571977,1.7553088795290521,1634910.7212186228,6637.441066937545,6554494.226327447
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,111391135697.73396,2604.2942545376145,2535037233.54111,330935655.2794336,7473407351.671675
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,1817908.6438782,0.07614086761376301,71663.58052777131,10197.989817943542,219384.17588024723
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,1630561.6837666,0.0682940706203593,64278.196244147155,9147.02260002626,196775.25185183
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14647263033.18798,63.196186288051386,14950915.7882734,30006364.43791287,213644122.39232343
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1080232485.4531612,25.255539750170588,24583909.260862783,3209298.865544558,72474504.79549281
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,11678949.3152275,0.2928218161707479,21304.855487071327,29005.590668214118,762572.6761967283
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223322988.246818,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218586067.5197811,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,1072278.9175301,0.07255927392398313,398.6466077764606,2528.2018114665534,346154.0544489608
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,2271200.3951164,0.15368823250193642,844.375786204643,5354.99939199296,733190.9751425091
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028196235.086813,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006281956.7153504,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,22863.402487241518,5510752112.366481,38486936.36879663,9467946727.676126
,,,,biofuel_supply__biofuel___PRT_1,kilogram,3219946201.069354,14148.436073780184,3126926883.0548024,22953933.6482738,4496499697.413895
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836711626.370954,8070.506588922329,1783651838.6682632,13093310.944948804,2564879273.3353205
,,,,biofuel_boiler__heat___PRT_2,megajoule,15715270.24740864,0.31424179501173916,292687.6615676561,1188.2588240428422,1173409.3825521006
,,,,biofuel_boiler__heat___PRT_1,megajoule,32209351206.44889,644.0566519018153,599880214.3884404,2435404.8759642006,2404970090.6542187
,,,,methane_boiler__heat___PRT_2,megajoule,5935396.975118279,0.020551995937679837,112.91435797615799,716.0986143623039,98046.140900404
,,,,methane_boiler__heat___PRT_1,megajoule,19747746.07742448,0.06837884623994467,375.6790498879909,2382.542171415499,326210.74924016156
,,Storage,,,,,163186.2074346397,23482979163.632626,136413890736.95116,361297694789.9787
,,,Electricity_storage,,,,141645.98933132313,8853863471.300716,123294261492.86955,273947833892.0821
,,,,battery__electricity___PRT_1,kilogram,73173134.98873374,633.4542221459016,38530991.28200274,552297107.7208579,1222204700.6758373
,,,,battery__electricity___PRT_2,kilogram,16257154404.867884,140736.93985853312,8560577232.853618,122705954295.54651,271541878547.4505
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6909959521.335244,234.54699887661636,216810988.3220601,30646603.763079558,1007438119.1590433
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1209317362.804931,41.048251767501014,37944258.84303752,5363485.839115321,176312524.7966949
,,,Thermal_storage,,nit,27.60185849878364,21540.218103316576,14629115692.33191,13119629244.081602,87349860897.89662
,,,,heat_storage_big__heat___PRT_1,unit,306310.6441953026,71.9792318271175,28867721.059484817,66289826.19912775,342689680.1004331
,,,,heat_storage_big__heat___PRT_2,unit,439288.3961900712,103.22736707739739,41399980.93195846,95068036.27768263,491460557.4886915
,,,,heat_storage_small__heat___PRT_2,unit,19436196.225910388,3789.3887325657734,925845724.0401405,3201334703.219825,17614954014.015354
,,,,heat_storage_small__heat___PRT_1,unit,7414436.820486208,1445.5597700186486,353187659.5160781,1221231439.656882,6719677148.574333
,,,,methane_storage__methane___PRT_2,unit,2838.9846292981,8138.9348874323705,6700751663.042726,4306960806.5691185,31375435868.088093
,,,,methane_storage__methane___PRT_1,unit,2787.4273723706483,7991.128114395268,6579062943.741521,4228744432.1589656,30805643629.629715
,,Conversions,,,,,11926.114227284357,11266964554.491713,1271467568.1640472,34128374070.87881
,,,Conversions,,,,11926.114227284357,11266964554.491713,1271467568.1640472,34128374070.87881
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,62632.4823027967,1.0466443879158853,292666.02070794016,1286.3170275703762,238659.03223606347
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,134921068.3066497,2254.6508419065035,630452613.706751,2770946.657946881,514112332.86933637
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,81885584.23595294,11.973527330366231,3509635.2524876343,253187.59698324514,116579549.4843548
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,102888518.17898726,15.044632042278668,4409825.902649507,318127.99429819995,146481181.13020107
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,976965229.6766424,168.89442328168678,1515201158.2978692,8439266.303089002,5456330770.894402
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,120959079.82946606,20.910993971890655,187598629.20012435,1044874.3265035804,675553980.064538
,,,,electrolysis__hydrogen___PRT_2,kg,6869533844.179846,7962.7765658407625,7517962875.787868,1060154372.9289768,22926672373.995037
,,,,electrolysis__hydrogen___PRT_1,kg,1286136185.5796218,1490.8165985229543,1407537150.3232558,198485506.03922212,4292405223.4087076
,,Imports,,,terahour * watt,21.245141734130545,2719.5549253387176,133675348.57310846,52498433.73387878,5906435301.7827
,,,Imports,,hour * terawatt,21.245141734130545,2719.5549253387176,133675348.57310846,52498433.73387878,5906435301.7827
