lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,293938.096808901,81302996151.31895,221652506959.0096,1148584923894.7368
,Energysystem,,,,,,293938.096808901,81302996151.31895,221652506959.0096,1148584923894.7368
,,Generation,,,,,15000.479047228404,4592865968.358685,364814652.74209374,10321342878.740532
,,,Electricity_generation,,hour * terawatt,144.2243476262441,2007.3122429376695,1713241642.8446183,343678701.934445,6148184242.603904
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,51601994967.33304,222.63157158135436,52663334.7334322,105711402.40542462,752644218.3803024
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,323841584.3523451,2.0401349676755176,123390.39385589103,676509.4080525201,5509746.41134049
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2648345226.3229327,2.05576184849997,469807.3399804791,1102598.9884028744,11568438.865005331
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,367362724.87988967,0.2851630772628761,65168.88463911424,152945.98484106327,1604705.1501862619
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,388665927.5256203,0.6792851745312675,42663.971748403106,130407.65602547307,20235026.360675473
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2152200983.700881,3.7614777041926626,236247.7230192779,722120.1182846712,112049553.49617702
,,,,ccgt__electricity___PRT_1,kilowatt hour,20640571.4824278,2.315260709662411,12944.865514786625,81312.51765976439,11043812.634987494
,,,,ccgt__electricity___PRT_2,kilowatt hour,16884552.230585,1.8939466097856459,10589.255409481078,66515.86431302283,9034140.911761671
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,155855460.0312002,66.12118641036035,61585817.18317446,250014.96717969282,246903216.85772234
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,107053082.6080156,45.41693200554704,42301704.24052476,171728.81161316216,169591430.8370768
