lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,188613.30407244363,52930834952.53863,140740370619.01004,672181367620.0272
,Energysystem,,,,,,188613.30407244363,52930834952.53863,140740370619.01004,672181367620.0272
,,Generation,,,,,4454.01217554756,2277443895.5702734,410881767.241257,7137690426.535002
,,,Electricity_generation,,hour * terawatt,172.44892132685914,2113.4707360139155,1760100133.2146118,407084126.59186035,6393487518.802171
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,75550485405.703,325.9524003871143,77101759.97246128,154772015.3130705,1101938563.6899161
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,4644234.2114918,0.029257541994613733,1769.3686081724125,9701.863465507546,79015.10387706375
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2261485451.313285,1.7554045814255506,401116.92593885935,941534.3064741725,9878378.609808458
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,331322865.9952011,0.25717860645194973,58766.33386826621,137941.1239012271,1447249.068261114
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,394078597.4214926,0.6887244510177745,43236.414305463746,132223.26850941125,20516759.81439738
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2159077623.156326,3.773383179107135,236883.64434193625,724424.7776517895,112407213.44659385
,,,,ccgt__electricity___PRT_1,kilowatt hour,101939.3813396,0.011434567920152782,63.920322106254915,401.58492948168987,54543.00086787232
,,,,ccgt__electricity___PRT_2,kilowatt hour,96056.82196381169,0.010774719648118602,60.231706093382925,378.4108910408509,51395.5181524922
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,941812.5862692,0.3995606454147074,372154.0290924201,1510.7966443963285,1492000.1906236352
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,994424.1030672,0.42188089459645084,392943.2903894839,1595.1927378428188,1575346.276921312
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,71407272169.10677,1669.4030899430554,1624994649.1959796,212142543.4439409,4790606321.112119
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,612515.6035895,0.015386875437944387,12424.829545115048,2955.8382965944197,45406.876817347984
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,601283.8802672001,0.01510472568042731,12196.994947154344,2901.63696963382,44574.249078757886
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16096485165.312014,69.4461187013999,16426993.552587375,32975108.43385571,234774636.4337757
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1759370308.2968757,41.131640235051854,40037481.477413066,5226880.690482326,118033503.64860144
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,4010077.7319987,0.1005385664189178,7310.001864813241,9959.130013784234,261823.8404499083
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223224091.2922181,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218474982.6488345,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,433460.5630285,0.029331384879312153,160.9815443787726,1021.9993791420823,139929.72338469818
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,436336.7021968,0.029526007301026932,162.0496958938074,1028.7806469498469,140858.19852456354
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028343401.70035,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006429123.3276004,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,2340.5414395336447,517343762.35566145,3797640.6493966836,744202907.7328314
,,,,biofuel_supply__biofuel___PRT_1,kilogram,330654615.8523545,1452.8946869364559,321101458.16431266,2357084.52068153,461740677.68079954
,,,,biofuel_supply__biofuel___PRT_2,kilogram,201990126.2981853,887.5435794411161,196154298.10911945,1439894.611212654,282067914.1588571
,,,,biofuel_boiler__heat___PRT_2,megajoule,2483096.186394,0.049651633455042865,46245.931951300256,187.7400024008046,185404.25094860565
,,,,biofuel_boiler__heat___PRT_1,megajoule,2239664.97070836,0.044784017951895065,41712.19560335432,169.3348446555355,167228.07942175845
,,,,methane_boiler__heat___PRT_2,megajoule,1316400.34179132,0.004558164953902618,25.01690447175375,158.82107035382955,21745.40242111896
,,,,methane_boiler__heat___PRT_1,megajoule,1206995.42075724,0.004179339712433275,22.937770200916287,145.62158508956614,19938.160383347273
,,Storage,,,,,168481.0884616273,41359488449.679886,138472401213.37073,631980100795.9589
,,,Electricity_storage,,,,51040.09732603194,3213219380.4296107,44397463635.181435,98986745678.05856
,,,,battery__electricity___PRT_1,kilogram,3017128733.6448874,26118.303316254158,1587883336.580209,22772687140.43103,50392767095.88591
,,,,battery__electricity___PRT_2,kilogram,2861312847.507064,24769.45580727148,1505879062.1161911,21596619846.01997,47790294892.66498
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6483895954.247361,133.73615099565518,104870063.33398807,24718434.143182863,705545696.9062045
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,901878554.39604,18.602051510643136,14586918.39922224,3438214.5872467957,98137992.60146736
,,,Thermal_storage,,nit,518.6481181338135,117440.99113559537,38146269069.250275,94074937578.18929,532993355117.9003
,,,,heat_storage_big__heat___PRT_1,unit,114668.5245079222,26.944228942885726,10805067.973061532,24815773.602962006,128283088.43661708
,,,,heat_storage_big__heat___PRT_2,unit,150460.07697645217,35.35434661227426,14177660.134904968,32561535.28293302,168324162.57503298
,,,,heat_storage_small__heat___PRT_2,unit,24411820.640873216,4759.207861454085,1162567730.9832435,4020857515.336115,22123632829.50006
,,,,heat_storage_small__heat___PRT_1,unit,493965476.3859866,96301.06713708464,23524190633.852448,81360781207.52797,447664719100.6676
,,,,methane_storage__methane___PRT_2,unit,2869.1697273554123,8224.903765079916,6771348951.215204,4352727424.359752,31707455741.018944
,,,,methane_storage__methane___PRT_1,unit,2823.335741798528,8093.51379642157,6663179025.091414,4283194122.079549,31200940195.702095
,,Conversions,,,,,14193.9593218973,9223432588.905323,1828498204.9787276,29841413753.61287
,,,Conversions,,,,14193.9593218973,9223432588.905323,1828498204.9787276,29841413753.61287
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,142970247.78774637,2389.1586033395924,668063088.1474375,2936202.0750306034,544780208.3499954
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,134773082.68154448,2252.1767638358183,629759850.1891305,2767855.628896935,513545364.8572802
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,13301.25101019816,0.0019449182004426864,570.0650374670823,41.125824791307615,18936.7634361066
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,12482.23332653664,0.001825160863466179,534.9635763768594,38.5935233005406,17770.74197589981
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,8258303.332376216,1.4275856463321044,12807927.297117818,71333.43625899409,46122227.81232262
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,114284674.52930044,19.756014569482133,177245826.85642144,987166.2758706654,638274422.9595969
,,,,electrolysis__hydrogen___PRT_2,kg,103900.87326808528,0.07205584629247908,58479.321708473246,13771.974130078717,212420.48194457724
,,,,electrolysis__hydrogen___PRT_1,kg,13743743900.195366,9531.36452858072,7735496312.064893,1821721795.8691921,28098442401.646317
,,Imports,,,terahour * watt,11.612678404225694,1484.2441133714426,70470018.38313745,28589433.4193016,3222162643.920356
