lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,198431.43735520018,65478656367.80662,147879014360.58472,856028758801.3225
,Energysystem,,,,,,198431.43735520018,65478656367.80662,147879014360.58472,856028758801.3225
,,Generation,,,,,4857.213507615879,2408661462.3417315,421894647.3221357,7614716613.416107
,,,Electricity_generation,,hour * terawatt,177.6205030566984,2201.377610974101,1815686837.7678797,417503772.1810916,6731392147.166534
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,81078041065.6877,349.8001725873508,82742541.65797195,166095688.45203018,1182560578.4714098
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,98809202.6499568,0.6224736923072117,37644.13577459677,206413.6276908875,1681099.5153861227
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2259129019.974251,1.7535727533049579,400692.9521296194,940552.6764873625,9868087.146911388
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,344235904.08183306,0.2672015173820081,61055.787265448715,143317.18023469872,1503654.669796815
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,387693904.623566,0.6775651048811923,42533.86905588055,130080.85093947638,20184356.61253889
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2138175143.729243,3.7368471574857245,234579.03370401595,717410.4075560173,111318978.93209483
,,,,ccgt__electricity___PRT_1,kilowatt hour,10056051.8644839,1.1279900022295721,6305.461929820594,39615.286772880594,5380523.615446001
,,,,ccgt__electricity___PRT_2,kilowatt hour,12582824.5381125,1.4114187625435468,7889.8287105829995,49569.37467028381,6732481.642771463
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,95421207.4247396,40.482106712370886,37705360.68308503,153068.35835846007,151164321.55750707
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,64921164.4013607,27.54257230772974,25653373.980693243,104142.21665732206,102846778.36626834
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,70947873542.9627,1658.6622986311922,1614538727.1947653,210777581.56823307,4759786375.414253
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,89453322.1134491,2.234059369424746,1785676.5936051663,428959.40105850424,6639245.236249778
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,84195974.60323639,2.102759310081874,1680728.8715443742,403748.61402077164,6249043.746506922
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15878066674.776514,68.50375749293825,16204037.233374147,32527653.369084585,231588916.8639426
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1516415498.0675638,35.451678677603184,34508596.62768491,4505087.6844252255,101734040.31337059
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,22945469.6493893,0.575276556485092,41826.97085445158,56985.60986680629,1498143.4126085187
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,233763025.0174485,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,229300515.7930817,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,49580849.8957699,3.355034000636114,18413.346430484205,116900.10289675469,16005688.269208364
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,45380815.7165348,3.0708263381536742,16853.53930042399,106997.40010830006,14649833.380264875
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028188078.7497648,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006273800.3776152,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,2655.8358966417777,592974624.5738518,4390875.14104411,883324466.2495731
,,,,biofuel_supply__biofuel___PRT_1,kilogram,382863661.7697538,1682.3009577328826,371802077.98640174,2729256.833498565,534647695.88243455
