lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,192566.60362474847,53955919896.26564,129447183517.86172,598785443947.9111
,Energysystem,,,,,,192566.60362474847,53955919896.26564,129447183517.86172,598785443947.9111
,,Generation,,,,,22859.563170467853,7045713692.206352,384159261.1326906,15212562570.55594
,,,Electricity_generation,,hour * terawatt,134.70829074434644,2421.737115858012,2197810706.462773,349973188.41033673,7121927315.49312
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,1138729.6296543002,0.004913041549823971,1162.2673028768845,2332.7971897065568,16609.295220260217
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,17400082303.054367,109.61876939436736,6631789.653977317,36349098.87640056,296044744.9231498
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2240250955.4026027,1.7391506625493935,397595.5063221553,932703.6239146126,9786251.636880385
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,342110099.903378,0.26558676627583805,60717.054040162766,142433.7434968805,1494464.5005196151
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392969902.7103816,0.6868663468553676,43199.96811281756,131854.74154803454,20459256.475366488
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2154671725.4378133,3.7661192027312276,236867.37737679703,722965.5032503475,112179027.31690936
,,,,ccgt__electricity___PRT_1,kilowatt hour,2865204.0384075,0.32139190971803433,1797.889277769191,11287.375674930423,1533040.123320596
,,,,ccgt__electricity___PRT_2,kilowatt hour,1468005.3827742,0.1646671745260321,921.159928813766,5783.158203480763,785462.7882965286
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,48660494.0576185,20.64411533306174,19228106.89358416,78061.31606593558,77087158.75041407
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,28626025.3771476,12.144532867118773,11311522.551242463,45921.95903312457,45348881.16895333
