lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,232068.21772786844,61697724404.46053,162788866938.73856,734741460044.143
,Energysystem,,,,,,232068.21772786844,61697724404.46053,162788866938.73856,734741460044.143
,,Generation,,,,,21838.83291191145,7009543243.336603,387809478.7984908,15111516001.10918
,,,Electricity_generation,,hour * terawatt,131.4512066137329,2688.1598157371063,2552842494.416267,356007365.9470598,7938611796.902563
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,1983050.9827398,0.008555962817661,2024.1711683267297,4062.4754957010023,28924.714523247407
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,648079.0092288,0.004082870087502012,247.05366161061949,1353.850983081399,11026.519423748334
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2242878521.530441,1.7412827168860898,398179.2872636974,933801.9019050841,9798007.094384242
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,346986992.38831896,0.2693870608799744,61600.765330318114,144464.8518933402,1515811.4808371786
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392154798.77902097,0.6854736145689825,43151.083068935055,131582.74434017867,20416915.72119479
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2150178194.8025827,3.7584403503564676,236596.66753938474,721465.9839290129,111945607.00542492
,,,,ccgt__electricity___PRT_1,kilowatt hour,6250639.8215891,0.7011396263973859,3923.561595328279,24624.23628407189,3344435.716808036
,,,,ccgt__electricity___PRT_2,kilowatt hour,2762527.8777452,0.3098751199122769,1734.054093573416,10882.90817827587,1478104.1888664484
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,101952287.1544334,43.25311188595795,40286342.31145976,163555.08310329705,161511332.23973098
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,57928671.7905911,24.576156085327405,22890455.589823797,92931.00716947144,91769760.31547683
