lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,313542.7550204039,85156632419.17836,238811978408.32825,1224518790951.0427
,Energysystem,,,,,,313542.7550204039,85156632419.17836,238811978408.32825,1224518790951.0427
,,Generation,,,,,15465.824425561994,4657714905.593321,361919699.8813803,10578138429.21048
,,,Electricity_generation,,hour * terawatt,145.32211183579918,1970.0480232679815,1647287192.5018573,339842132.375288,6139651617.058798
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,59446742919.61201,256.4761311263749,60668421.9305704,121782025.16846354,867062527.0860506
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,204123085.7946282,1.2859300847309352,77771.26418255761,426415.62859322596,3472883.9372252263
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2634761542.91352,2.0451889996148247,467361.97065542726,1096941.4938068322,11509040.507051509
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,359128145.7627633,0.27876713745440274,63703.23689033002,149517.35034781063,1568726.5468215467
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,384350053.516553,0.6717338963900521,42179.8987389588,128958.95020502296,20010311.926496875
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2131336407.0551689,3.724966072177331,233900.19658291922,715116.0850896877,110963185.60420416
,,,,ccgt__electricity___PRT_1,kilowatt hour,25984781.3460088,2.914721595029504,16295.079673565042,102365.68393073487,13903248.982042912
,,,,ccgt__electricity___PRT_2,kilowatt hour,16567384.2129765,1.8583690156826096,10389.420154018639,65266.34148206963,8864437.402855128
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,271794527.0062977,115.30792553801703,107398737.00986086,435994.94456565677,430571557.58858764
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,189883356.5674933,80.5573834806678,75031800.30612046,304598.4201084277,300809488.3217358
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,59221526475.067314,1384.524643994261,1347693936.5088608,175940044.9643603,3973111410.679025
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,86728139.9082695,2.3422063839542124,1908976.1848238101,416493.2066006011,7056708.55187552
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,81139902.308578,2.191288748419527,1785973.2855865133,389656.89931823366,6602016.865731709
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16012108838.467096,69.08240089220666,16341170.795422755,32802251.995661553,233545167.8547439
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1554722213.4810562,36.34744572205972,35380541.91258576,4618893.034817645,104304717.1271276
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,64515727.4223411,1.6175127702550158,117613.79854500869,160226.34657507666,4212357.966255799
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,236406021.7856269,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,232668398.9431916,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,46700161.5616573,3.1601056799611724,17345.460415423306,110108.11724327365,15075751.333477477
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,83662937.5590839,5.661302130724974,31074.24218759571,197257.74411835705,27008078.777490526
,,,,waste_supply__waste___PRT_1,kilowatt hour,1029587546.939843,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1007673268.5677108,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,13495.776402294012,3010427713.0914636,22077567.506092336,4438486812.151681
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1229663954.5882552,5403.1374979533875,1194137286.1060128,8765703.374870544,1717158416.817031
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1831996190.7245836,8049.782444486043,1779067322.1870818,13059450.22823015,2558282420.9162064
,,,,biofuel_boiler__heat___PRT_2,megajoule,499885499.2020513,9.995643818397353,9310023.203164192,37794.88599827138,37324751.545158476
,,,,biofuel_boiler__heat___PRT_1,megajoule,1497886947.2485926,29.951547762087106,27897112.95238001,113250.86744971274,111842128.32346502
