lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,231308.88041362542,61245429504.020226,162243653535.18628,727430753208.2295
,Energysystem,,,,,,231308.88041362542,61245429504.020226,162243653535.18628,727430753208.2295
,,Generation,,,,,21798.48816838205,6998423013.160746,387919709.47026247,15082158825.762783
,,,Electricity_generation,,hour * terawatt,131.51002765473933,2685.1795994408953,2550755838.282061,356186794.5392398,7925867933.642225
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,1480843.0285039,0.00638916342395064,1511.549136182932,3033.652984506931,21599.524135572738
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,484890.9127936,0.0030547918469105806,184.84472466378122,1012.9475442743653,8250.010381057456
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2242093838.0058484,1.7406728597176733,398039.5176284455,933475.2157791802,9794576.596451351
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,347440960.48879844,0.2697394016422831,61681.28645851078,144653.8588491041,1517794.2343933494
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392122444.90659046,0.6854168323408582,43147.36228750752,131571.89177171755,20415230.363147832
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2151018533.175958,3.7599079788957273,236688.2514924894,721747.967566634,111989352.91915193
,,,,ccgt__electricity___PRT_1,kilowatt hour,6132991.2718722,0.6879428803843328,3849.7076932776504,24160.76294954525,3281487.2499400694
,,,,ccgt__electricity___PRT_2,kilowatt hour,2707379.2491474,0.3036890476899795,1699.4347363825584,10665.651614779306,1448596.6297064864
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,96525911.2929787,40.9509792739473,38142115.12613651,154849.92551356374,152914944.76600614
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,53740327.2556852,22.799256677748197,21235435.352759186,86211.93585202884,85134644.82159054
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,107536958864.98572,2514.188636966197,2447327079.489716,319485076.8930041,7214840488.456396
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,27599732.7138178,1.1713895547965563,1100098.48313178,154535.5751622381,3392455.4786709202
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,26143245.9334529,1.1095732531435236,1042044.3382333614,146380.4591453455,3213429.5939945765
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14808400369.162304,63.891505165557554,15115460.838399045,30336468.559262186,215994805.0018672
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1131663712.5758553,26.458029658403902,25754412.974882443,3362096.8273763964,75925274.98436609
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,150067920.6229601,3.7626011094194913,273759.8670054287,372705.39499156486,9798652.218223443
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,227584390.2786421,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,223148299.1147813,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,17120807.0630851,1.1585358222880253,6365.2421080168,40367.157105274004,5526955.269387836
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,32988551.0596234,2.2322790034524966,12264.615531954518,77779.8627673405,10649395.524413677
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028258960.0065166,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006344681.634412,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,19113.308568941153,4447667174.878684,31732914.931022648,7156290892.120557
,,,,biofuel_supply__biofuel___PRT_1,kilogram,2441835687.527243,10729.420524514546,2371294969.8785176,17407036.364765614,3409906771.38616
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836050112.71996,8067.600069884469,1783009568.827413,13088591.988534572,2563956184.089529
,,,,biofuel_boiler__heat___PRT_2,megajoule,193168906.3879243,3.862596868046536,3597657.7088892083,14605.824098964802,14423312.019815272
,,,,biofuel_boiler__heat___PRT_1,megajoule,15557948446.832132,311.0960457749818,289757674.83109856,1176362.503708501,1161662862.9982915
,,,,methane_boiler__heat___PRT_2,megajoule,89328669.683364,0.30931086351508064,1699.4196614999128,10777.3972011091,1475610.241754695
,,,,methane_boiler__heat___PRT_1,megajoule,294581060.3701116,1.020021035595383,5604.21310384195,35540.8527138889,4866151.38500644
,,Storage,,,,,193508.13394754246,42499907969.50609,160488379173.9732,669069564892.9391
,,,Electricity_storage,,,,80374.03366987691,5143063286.3592005,69857437895.05644,155772651149.19583
,,,,battery__electricity___PRT_1,kilogram,686540409.9027935,5943.333392886701,361518042.2241692,5181878225.128159,11467249288.667315
,,,,battery__electricity___PRT_2,kilogram,8563752705.103784,74135.8217044728,4509495826.59517,64637598934.710014,143039922633.47562
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,7344292131.757793,252.54715963564644,232995253.26272827,32511266.502749175,1083812844.1877584
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1231034484.8164122,42.33141288175112,39054164.27713281,5449468.715532998,181666382.86515468
,,,Thermal_storage,,nit,495.3307075412902,113134.10027766557,37356844683.14689,90630941278.91678,513296913743.7432
,,,,heat_storage_big__heat___PRT_1,unit,3688751.532732308,866.8127828196217,347641288.3736678,798296414.2424678,4126853018.3659883
,,,,heat_storage_big__heat___PRT_2,unit,5530221.1112435935,1299.536254605371,521188042.6613203,1196815682.461841,6187028180.845888
,,,,heat_storage_small__heat___PRT_2,unit,204891151.1665026,39946.788083045605,9760072764.643402,33747607743.879967,185692392760.06076
,,,,heat_storage_small__heat___PRT_1,unit,281214935.15526354,54827.323467017326,13395786979.56398,46318893077.23485,254864467751.96997
,,,,methane_storage__methane___PRT_2,unit,2846.815958462789,8161.40485372272,6719250376.668582,4318841188.114245,31462059992.265125
,,,,methane_storage__methane___PRT_1,unit,2801.759589731172,8032.234836454916,6612905231.235935,4250487172.98341,30964112040.235477
,,Conversions,,,,,12292.228897740795,11564598870.043316,1295743276.5312505,35221096166.40754
,,,Conversions,,,,12292.228897740795,11564598870.043316,1295743276.5312505,35221096166.40754
