lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,278234.13592134166,62098578329.023,211325187133.8255,880161028486.3359
,Energysystem,,,,,,278234.13592134166,62098578329.023,211325187133.8255,880161028486.3359
,,Generation,,,,,14465.105359706922,4174097604.231561,337128700.2752395,9098352094.276215
,,,Electricity_generation,,hour * terawatt,137.27603568579764,1623.570847782718,1329796943.39717,316264650.52699274,4985386992.152603
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,59087912572.311325,254.92649901049364,60300742.36580535,121046893.81703159,861823835.4880762
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,127254035.0518231,0.8016685244285032,48480.45552908998,265835.1548463689,2165046.8827105337
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2682497472.482232,2.0821889343105116,475776.1365534746,1116814.331679742,11717378.890139595
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,371377132.6009499,0.28826769228799376,65868.60877183657,154616.8480723086,1622207.1478142724
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,394280772.0329735,0.6890741315516721,43254.17081130682,132290.5832050896,20527279.911465146
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2171279522.510682,3.7946880939328422,238198.01069642376,728515.9578678878,113042445.09471998
,,,,ccgt__electricity___PRT_1,kilowatt hour,3840798.0241875,0.4308232773789081,2408.254422255782,15130.615021518332,2055031.486537453
,,,,ccgt__electricity___PRT_2,kilowatt hour,2204200.3750512,0.24724570875502264,1382.07616203174,8683.327552260955,1179364.5865092264
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,50669891.3490135,21.496517972051116,20022030.387468137,81280.96097065744,80270197.6569947
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,30082061.4521738,12.76220566941248,11886821.393906396,48255.45896510902,47655381.81369283
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,51911206535.102295,1213.6101352313758,1181325957.9503078,154221765.31979257,3482641636.2672443
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,14027456.2660359,0.3444287441329661,274922.87914023054,66562.00363240154,1027613.5847095775
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,13630195.1141624,0.3346744338337136,267136.9929151406,64676.95061705753,998511.3046205019
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16179408017.257591,69.80378324763699,16511504.157395117,33144969.909411713,235983957.89911553
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1679941206.506095,39.27463472516793,38229859.925550014,4990897.260791483,112704627.43539035
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,52139771.4693252,1.3072190021196124,95043.56007994225,129490.162213415,3404278.8385852454
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,225291979.1310296,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,220663764.6474351,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,7523551.096842299,0.50910314386228,2794.043140070849,17738.774589420886,2428752.361423845
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,12822768.6979769,0.8676902399855829,4762.028515236796,30233.090732021516,4139445.502854628
,,,,waste_supply__waste___PRT_1,kilowatt hour,1029948130.3452632,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1008033851.9731436,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12841.534511924205,2844300660.834391,20864049.748246785,4112965102.123612
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1081289065.2691069,4751.178507600748,1050048715.6489064,7707997.417796851,1509959546.4521217
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1839134008.726431,8081.145232621867,1785998181.3315425,13110314.949433884,2568247513.9766383
,,,,biofuel_boiler__heat___PRT_2,megajoule,73829987.74595268,1.4762935529834997,1375031.6577207935,5582.045953804333,5512630.854936013
,,,,biofuel_boiler__heat___PRT_1,megajoule,369238330.1306848,7.383235226342177,6876804.516347645,27916.912756744296,27569754.156097066
,,,,methane_boiler__heat___PRT_2,megajoule,24329675.961136803,0.08424386862203251,462.34441981335374,2935.3247428458776,401897.9247117077
,,,,methane_boiler__heat___PRT_1,megajoule,77109474.7094166,0.2669990536439413,1465.335454361978,9303.097562656074,1273758.759106879
,,Storage,,,,,250674.7334221118,50025580840.208374,209780105721.8742,840879999274.5492
,,,Electricity_storage,,,,114721.83065901729,7047286019.660471,99956674195.73402,221694628670.86792
