lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,241389.97865423755,66970519725.89757,185464410805.49457,919959332960.8507
,Energysystem,,,,,,241389.97865423755,66970519725.89757,185464410805.49457,919959332960.8507
,,Generation,,,,,4747.003962859995,2405859685.9306064,422670148.48935497,7592709463.14107
,,,Electricity_generation,,hour * terawatt,177.20112504389934,2220.7063690596283,1844591501.2964835,418494151.8568851,6764603016.086563
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,78531488565.43028,338.8137282971451,80144093.16149993,160878863.83269343,1145418701.8596072
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,78733108.9022254,0.49599958402228156,29996.015944332605,164474.44372824996,1339533.895456744
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2332710265.418394,1.8106950507333708,413752.8521436064,971187.4947764776,10189515.02272109
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,345126299.9898327,0.26789374254741377,61215.05657030367,143687.9460076144,1507546.681063334
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,387264218.0062859,0.6768165650259058,42489.71775317546,129936.82181226446,20161991.965931453
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2137314284.2956617,3.7353559791707704,234501.08601748914,717122.3479645991,111274193.2378589
,,,,ccgt__electricity___PRT_1,kilowatt hour,6693482.6026633,0.7508098034737404,4197.131828769879,26368.627280248125,3581370.088498389
,,,,ccgt__electricity___PRT_2,kilowatt hour,7177091.797232499,0.8050563812179568,4500.377613504699,28273.780604670108,3840126.793680195
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,73558462.2352645,31.206918513189784,29066376.63812709,117997.79607968792,116529817.06097516
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,44694299.3106439,18.961399058757397,17660800.645858966,71695.7458812669,70803798.28605376
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,73022298732.33965,1707.1613114018082,1661748063.9414294,216940556.8091414,4898961004.433098
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,96057217.1550298,2.435605841730561,1962826.6454802,462769.8813050388,7219755.004233176
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,89882787.3723732,2.2790483470457708,1836658.7679557411,433023.65062431234,6755678.782736671
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15911010356.340883,68.64595130319552,16237734.92516369,32595145.149029415,232069570.57084632
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1542757844.4429474,36.0675649851586,35108109.53776107,4583349.902779852,103501405.05589141
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,2364.0756357230566,5.927090266143071e-05,4.309515806591493,5.871240652947734,154.35412163389304
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,233493596.0831618,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,228997890.5756464,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,50391935.4447167,3.409918879681516,18715.05196494207,118812.47670245002,16267523.842033777
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,47027228.360266,3.182236054821926,17465.43385544485,110879.27923338841,15181329.151757235
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028179646.0463436,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006265367.6742204,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,2526.2975938003674,561268184.634123,4175996.6324698925,828106447.0545075
,,,,biofuel_supply__biofuel___PRT_1,kilogram,360232727.1903653,1582.8607705970078,349825018.0505961,2567932.7725636065,503044917.5110239
