lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,336643.3511448637,87250487328.85223,259200505401.87723,1255330991427.2002
,Energysystem,,,,,,336643.3511448637,87250487328.85223,259200505401.87723,1255330991427.2002
,,Generation,,,,,14625.348635286009,4788959982.055802,402139377.11022645,11763567785.985245
,,,Electricity_generation,,hour * terawatt,159.75830666334966,2433.649748698822,2045224672.2097082,381996121.16412026,7617258561.067672
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,61905012048.54512,267.08313244733415,63178138.25410968,126818058.20469822,902920752.3549752
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,116227.9686954,0.0007322126543675856,44.28501770087908,242.80174945593737,1977.4713706192729
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2270322238.928984,1.762330794790525,402743.7405338015,945214.2875189527,9917203.332193635
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,307407470.257071,0.2386241222007822,54532.5382708502,127984.44555276782,1342814.837508756
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,372579445.9207316,0.6511725361383858,40896.97610853067,125010.06316055011,19397531.06425632
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2078934749.2125013,3.633440405626936,228198.695779086,697536.5043862395,108235174.59156847
,,,,ccgt__electricity___PRT_1,kilowatt hour,25746166.07434,2.8879575113055487,16146.704299380857,101425.73485799461,13775581.192474991
,,,,ccgt__electricity___PRT_2,kilowatt hour,26932382.2345635,3.0210158416056867,16890.64077975453,106098.7741358874,14410270.52752933
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,346841004.4574349,147.14621591363868,137053173.57623002,556382.6569666198,549458916.87859
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,448557762.5263056,190.29923373012818,177246242.79243934,719550.9080733864,710596668.7553204
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,70504119453.97986,1648.3053427775465,1604456702.7372117,209459613.9053164,4730071288.5005045
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,320133982.38538134,9.186251479976823,7509938.391534126,1560639.7426204404,27574684.827629868
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,308876833.4446077,8.863227349616755,7245859.907493921,1505761.6133591267,26605052.26309177
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15429525911.640717,66.56918359815418,15746846.470205534,31608789.8281326,225048646.0425038
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1306163582.700114,30.536604507368935,29724261.96688008,3880461.480088419,87629586.8732896
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,1192862692.4747727,29.907118140529494,2174736.281494384,2962508.823891385,77884724.25047465
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,267395943.307297,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,264150644.8878246,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,180690301.8184006,12.226954236319981,67117.63776207293,426025.9647348632,58330480.75370924
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,167452982.4100183,11.331211093886031,62200.61355825638,394815.4248768972,54057206.550680265
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028199558.2734832,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006285279.901463,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,12191.698886587188,2743735309.846094,20143255.94610621,4146309224.9175735
,,,,biofuel_supply__biofuel___PRT_1,kilogram,988676296.6815096,4344.239166594519,960112328.0123839,7047826.203559908,1380633124.9697878
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1768288645.2441778,7769.852292766583,1717200800.5362072,12605330.098242057,2469319722.3104186
,,,,biofuel_boiler__heat___PRT_2,megajoule,2171872967.6311398,43.42850350739229,40449656.57424547,164209.8949686052,162166433.78006688
,,,,biofuel_boiler__heat___PRT_1,megajoule,1392682910.1287692,27.847915393131633,25937771.80835942,105297.27926481704,103986938.59539413
,,,,methane_boiler__heat___PRT_2,megajoule,1108733498.9243095,3.8391023110670646,21074.051344599222,133766.537397233,18315001.55113685
,,,,methane_boiler__heat___PRT_1,megajoule,719662944.7710543,2.4919060144964975,13678.86355333299,86825.93267358818,11888003.710768916
,,Storage,,,,,307247.1816979027,72539641980.86646,257354133186.9006,1208682628308.97
,,,Electricity_storage,,,,76740.13701482712,4801903243.426128,66778896440.81213,148639092423.64484
,,,,battery__electricity___PRT_1,kilogram,4177765076.984005,36165.77621615496,2198910461.223792,31532942287.56208,69778720586.03291
,,,,battery__electricity___PRT_2,kilogram,4665678263.709342,40389.50799576263,2455717015.8378234,35215614260.36246,77928043799.73221
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6728342801.851248,157.88365822299488,125788932.56625238,25913446.827929918,796305811.7996347
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1149312427.683009,26.9691446865262,21486833.79826038,4426446.059666917,136022226.0800647
,,,Thermal_storage,,kilonit,1.0876778172854409,230507.04468307557,67737738737.44033,190575236746.08847,1060043535885.3252
,,,,heat_storage_big__heat___PRT_1,unit,18155786.52703442,4266.204131926978,1710840344.6330507,3929151159.6702733,20311584198.00747
,,,,heat_storage_big__heat___PRT_2,unit,36146208.47733428,8493.55128374098,3406098195.986681,7822515248.624702,40438168616.27291
,,,,heat_storage_small__heat___PRT_2,unit,541363174.1529943,105542.69955129507,25782494087.084785,89167646553.06403,490623767672.23303
,,,,heat_storage_small__heat___PRT_1,unit,492006967.6276904,95920.34708107873,23431897952.39903,81038211473.744,445893484640.9978
,,,,methane_storage__methane___PRT_2,unit,2866.9153390699203,8218.562064854894,6766135831.957324,4349309026.665726,31682948099.741726
