lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,204300.85197545183,43309599930.27173,138992004427.61487,423684831458.97736
,Energysystem,,,,,,204300.85197545183,43309599930.27173,138992004427.61487,423684831458.97736
,,Generation,,,,,25384.323917899503,8053894926.672901,405159133.1979418,17344430897.783638
,,,Electricity_generation,,hour * terawatt,134.99946107734053,2711.1899776291743,2586324488.7263103,366984093.80659884,7942354606.795867
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,147745.0880133,0.0006374519780298566,150.8080566928011,302.6704023453111,2155.001349961737
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,48178.18190478826,0.0003035201741401128,18.365728383407063,100.64526498229087,819.709975225792
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2203978411.865809,1.7110719601239603,391265.6469016762,917606.4328186599,9628030.441115618
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,338102770.4707464,0.2624881292384505,60022.366354287136,140766.02360203894,1476994.3974270232
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393845538.10545605,0.6884253420771606,43334.40219890348,132150.13446365917,20504926.612481385
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2157057119.0217204,3.770444606750391,237338.6810187198,723774.578479626,112303666.3999868
,,,,ccgt__electricity___PRT_1,kilowatt hour,404777.548655,0.04540423687354504,254.07533980970217,1594.611016367565,216578.1957909344
,,,,ccgt__electricity___PRT_2,kilowatt hour,173817.68252509998,0.019497275122018924,109.10383762900969,684.7504067696628,93001.9962827269
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,7101342.7834187,3.012734022267058,2806087.993308987,11392.209858679553,11249842.088868383
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,3729617.4439956,1.5822846053566149,1473754.3375298113,5983.176127543969,5908404.730834668
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,111682783519.09209,2611.1131283773666,2541674850.3094525,331802135.067054,7492975108.051743
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,1704861.7697404,0.0714584341260079,67276.433640353,9566.935891565005,205889.77020969172
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,1564348.8021661,0.06556890289410804,61731.57858244221,8778.438794958187,188920.54541632524
,,,,existing_wind__electricity___PRT_1,kilowatt hour,14641076872.486336,63.16950051300703,14944607.466874482,29993691.752832796,213553904.56748125
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1078530422.8924918,25.215748191722525,24545176.658688247,3204242.281356632,72360316.93841529
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,9473191.4468173,0.23751771507008168,17281.11634844579,23527.418412660958,618548.5879280163
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223355260.4449994,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218614682.18127263,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,1076068.0520666,0.07281567882152831,400.05620442866353,2537.135810158888,347377.26818187913
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,2230715.1402744,0.1509486662057205,829.3262447152043,5259.544005458492,720121.4923798846
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028188047.6060808,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006273769.2339303,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,22673.133940270327,5467570437.946591,38175039.39134292,9402076290.98777
,,,,biofuel_supply__biofuel___PRT_1,kilogram,3176990998.832796,13959.691031867364,3085212613.1855454,22647721.135192968,4436514873.302229
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1836725182.813436,8070.566165270242,1783665015.910049,13093408.129420707,2564898230.690557
,,,,biofuel_boiler__heat___PRT_2,megajoule,13824168.47059356,0.2764274164415485,257467.00692023168,1045.2694857917706,1032206.8181178961
,,,,biofuel_boiler__heat___PRT_1,megajoule,32131743128.676643,642.5048101603635,598434817.1274827,2429537.131951219,2399175357.706625
,,,,methane_boiler__heat___PRT_2,megajoule,5926239.80739072,0.020520288378302262,112.74041097757816,714.993824123906,97894.87523106017
,,,,methane_boiler__heat___PRT_1,megajoule,21655674.09803808,0.0749852675413552,411.9761843394409,2612.731468113756,357727.59501112864
,,Storage,,,,,164235.9729654981,23821107374.35192,137258951216.50418,366206233859.0372
,,,Electricity_storage,,,,141598.73179531514,8851485781.827208,123252687664.76453,273857488027.6008
,,,,battery__electricity___PRT_1,kilogram,58437883.5627184,505.89230634766693,30771841.97809761,441078193.4275467,976083114.330902
,,,,battery__electricity___PRT_2,kilogram,16266375220.108416,140816.77114567763,8565442492.751155,122775551718.65161,271695913940.90283
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6940257264.017706,235.74485910511027,217985628.53493217,30791034.29665223,1012334115.9680107
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1187111163.6782005,40.32348418470559,37285818.56302293,5266718.388712196,173156856.3990436
,,,Thermal_storage,,nit,32.58458342548154,22637.241170182977,14969621592.524714,14006263551.73965,92348745831.43639
