lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,198687.14344431664,65574383934.484,147906006826.04404,856544229645.5964
,Energysystem,,,,,,198687.14344431664,65574383934.484,147906006826.04404,856544229645.5964
,,Generation,,,,,5009.196226063046,2452379590.807317,421785284.2327908,7712591818.226086
,,,Electricity_generation,,hour * terawatt,177.45683803327464,2209.3452287697473,1823220274.484102,417142105.73994446,6761670452.06125
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,80886852995.55478,348.97539051893693,82547494.4111718,165704022.94001245,1179772275.270657
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,121698754.6980228,0.7666723674627637,46364.663562435395,254230.18154674058,2070533.4711889592
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2255456069.712965,1.7507233681705419,400042.9554588003,939023.5130820778,9852049.198206557
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,344288872.7247418,0.26724287959261867,61065.405000449995,143339.23462924158,1503886.9335393612
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,387588194.5464937,0.6773809090624959,42522.76941488255,130045.38649780663,20178855.060886562
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2137543985.780121,3.735747137341999,234512.53750476203,717198.6600442062,111286130.18193883
,,,,ccgt__electricity___PRT_1,kilowatt hour,9496865.6773561,1.0652659674823408,5954.859968729894,37412.4024664821,5081329.308510084
,,,,ccgt__electricity___PRT_2,kilowatt hour,13702912.0321527,1.537059313877025,8592.195200175276,53981.90063232417,7331788.284952517
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,109743875.3310776,46.55844862296962,43364914.51176588,176043.83841330162,173854002.78119618
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,71499165.0813112,30.33326638028971,28252648.925283395,114694.21346918427,113267514.99705112
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,70923256753.72137,1658.087201624814,1613978901.2414963,210704450.93939868,4758136348.7313175
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,87277600.9018823,2.1873143834910187,1749102.0021323864,418579.59124357026,6505165.556134242
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,82472253.6726988,2.066884800013298,1652799.599062856,395533.35420787655,6147002.877679135
,,,,existing_wind__electricity___PRT_1,kilowatt hour,15881716000.0901,68.51951631138894,16207774.350600898,32535129.442294735,231642195.56786695
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1519321822.4307284,35.51963325189048,34574742.88312608,4513722.085642823,101929052.88926241
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,31324209.083172,0.7853440206840798,57100.62314967954,77794.40628029345,2045204.2850573533
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,233669752.1137052,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,229225906.0672305,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,48594389.6110932,3.2882823513365147,18047.075792069776,114574.26008086136,15687239.505843593
