lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,35760.308476780025,26042695783.36831,14079094594.732239,123831370833.3949
,Energysystem,,,,,,35760.308476780025,26042695783.36831,14079094594.732239,123831370833.3949
,,Generation,,,,,2369.1272708105016,2003288942.7557268,442147989.46828896,7129556514.593748
,,,Electricity_generation,,hour * terawatt,184.8775484931874,2368.767090202478,2003210526.8984368,442146513.03417796,7129302613.58195
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,77246422088.32756,333.2700927797322,78833428.26735756,158246337.8267644,1126676715.294072
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,7191622.4828219,0.045305550029728164,2739.9719787675604,15023.39392558898,122355.55025287552
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2383835318.0632443,1.8503944115691346,422840.3276077856,992473.8176285112,10412866.720702475
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,343517817.6428208,0.2666473834091142,60932.55907300112,143018.45321112167,1500525.3190899175
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393818500.9858913,0.6882763461552596,43215.20128380011,132136.34244038208,20503235.72238056
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2157183546.381529,3.770108325285143,236715.94900230924,723791.145037384,112308697.12044543
,,,,ccgt__electricity___PRT_1,kilowatt hour,123351.9147039,0.013836421753374455,77.35163562234055,485.9387215001344,65999.85833498616
,,,,ccgt__electricity___PRT_2,kilowatt hour,123788.3718217,0.013885379281125891,77.62532785919898,487.6581222304315,66233.38619029452
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,85244.80034411752,0.0361648142869769,33684.203750720815,136.74491277930971,135043.0928620261
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,78198.9429293054,0.0331756334352361,30900.05626269116,125.4423447206415,123881.1876980935
,,,,open_field_pv__electricity___PRT_1,kilowatt hour,82050849432.56721,1918.2406369636915,1867213646.5530396,243763639.70591494,5504682418.815867
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,1350733.6484066,0.0352861058690767,28934.92540671721,6590.155167802714,103739.75948394583
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,1238618.5378763,0.03235724889872133,26533.23620706463,6043.151709267477,95129.03550881892
,,,,existing_wind__electricity___PRT_1,kilowatt hour,16055773728.788364,69.2706413515745,16385635.075281091,32891716.20964721,234181285.25595316
,,,,existing_pv__electricity___PRT_1,kilowatt hour,1752407826.4365425,40.96898360529704,39879170.38301672,5206202.165781354,117566711.61225064
,,,,roof_mounted_pv__electricity___PRT_1,kilowatt hour,6363976.6954871,0.15955472139001006,11601.43474412159,15805.120986391801,415514.50329334615
,,,,chp_wte_back_pressure__electricity___PRT_1,kilowatt hour,223198572.0775438,0.0,0.0,0.0,0.0
,,,,chp_wte_back_pressure__electricity___PRT_2,kilowatt hour,218449049.8373291,0.0,0.0,0.0,0.0
,,,,chp_methane_extraction__electricity___PRT_2,kilowatt hour,538656.4164085999,0.03644978290042675,200.0623262831148,1270.0273610363631,173889.07418422488
,,,,chp_methane_extraction__electricity___PRT_1,kilowatt hour,521567.0152345,0.03529337791910521,193.71513503199722,1229.7345012510993,168372.27338032724
,,,,waste_supply__waste___PRT_1,kilowatt hour,1028195565.8125764,0.0,0.0,0.0,0.0
,,,,waste_supply__waste___PRT_2,kilowatt hour,1006281287.4406726,0.0,0.0,0.0,0.0
,,,Thermal_generation,,,,0.3601806080239049,78415.8572899705,1476.4341109947636,253901.0117974862
,,,,biofuel_supply__biofuel___PRT_1,kilogram,37144.8334669152,0.1632142140208322,36071.66493370242,264.7887439747401,51870.69893244195
,,,,biofuel_supply__biofuel___PRT_2,kilogram,37363.4471671902,0.1641748015360629,36283.96256162894,266.3471428810958,52175.980837731564
,,,,biofuel_boiler__heat___PRT_2,megajoule,160861.6773440515,0.0032165678437015197,2995.937426063221,12.162353670025364,12010.990592133441
,,,,biofuel_boiler__heat___PRT_1,megajoule,156739.5693094384,0.003134142741767056,2919.166016380545,11.850691274150432,11703.206900945917
,,,,methane_boiler__heat___PRT_2,megajoule,4289160.80923956,0.014851643332603564,81.51637303398559,517.478915523309,70851.95934239245
,,,,methane_boiler__heat___PRT_1,megajoule,3346976.94220872,0.011589238548937678,63.60997916137479,403.8062636714431,55288.17519184089
,,Storage,,,,,19769.73632351905,14365647669.252378,11438692839.797132,78225829325.50578
,,,Electricity_storage,,,,463.8017138373515,155122529.05218285,285114981.9418505,1454905522.9242778
,,,,battery__electricity___PRT_1,kilogram,16371433.51647648,141.72242472119467,8616390.104571188,123568334.44662806,273440036.03628695
,,,,battery__electricity___PRT_2,kilogram,17294083.85737136,149.70952269606076,9101986.851408588,130532316.29906975,288850387.3801548
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,6924294887.106965,148.3366008314765,118246170.90719809,26690066.142412234,768159593.5400087
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1121858831.0199218,24.03316558861954,19157981.18900499,4324265.053740463,124455505.96782729
,,,Thermal_storage,,nit,14.98069201505206,19305.9346096817,14210525140.200195,11153577857.855282,76770923802.58151
,,,,heat_storage_big__heat___PRT_1,unit,186028.8706934864,43.712263569356836,17529422.848149497,40259096.5795975,208116408.05993378
,,,,heat_storage_big__heat___PRT_2,unit,310262.3240727133,72.90410587827043,29235889.347693615,67144851.35215428,347100319.43833166
,,,,heat_storage_small__heat___PRT_2,unit,7525598.061533086,1467.1581176711702,358398025.076674,1239537357.2874446,6820215419.793274
,,,,heat_storage_small__heat___PRT_1,unit,6953093.46366624,1355.5450921910092,331133144.63091123,1145240421.6213925,6301372312.000907
,,,,methane_storage__methane___PRT_2,unit,2868.491149828409,8222.992445706794,6769785943.5764,4351699775.579677,31700047063.232155
,,,,methane_storage__methane___PRT_1,unit,2840.803936707789,8143.6225846651005,6704442714.720368,4309696355.435018,31394072280.05692
,,Conversions,,,,,11624.62655471039,9578753916.987127,2159784965.430976,34140978953.665276
,,,Conversions,,,,11624.62655471039,9578753916.987127,2159784965.430976,34140978953.665276
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,6230.4546438686,0.10411638073749448,29113.31085190157,127.95597238477555,23740.810393281667
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,5786.191022049378,0.09669234460514294,27037.381294242798,118.83205014825857,22047.967894176065
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,408.827049174071,5.977902410753335e-05,17.521564540557186,1.2640452636456105,582.0402009071897
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,491.08091628252726,7.180625154942144e-05,21.046811809897385,1.5183645689471092,699.1436495021712
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,5612.229285554471,0.0009701708799681069,8704.09488110412,48.47739780432441,31344.040088875503
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,3190.1462183141366,0.0005514719385796594,4947.648065874464,27.555892572022675,17816.8185704086
,,,,electrolysis__hydrogen___PRT_2,kg,15906516437.09188,11474.375059020444,9455041624.662146,2131905959.9290352,33700189366.976486
,,,,electrolysis__hydrogen___PRT_1,kg,208007617.7757414,150.04903373651064,123642451.32151304,27878679.89821799,440693355.86799055
,,Imports,,,terahour * watt,15.621609915797684,1996.818327740084,95005254.3730755,38468800.03584367,4335006039.6301
,,,Imports,,hour * terawatt,15.621609915797684,1996.818327740084,95005254.3730755,38468800.03584367,4335006039.6301
,,,,el_import__electricity___ESP,kilowatt hour,15621609915.797684,1996.818327740084,95005254.3730755,38468800.03584367,4335006039.6301
