lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
root,,,,,,,317661.7665412394,86573426776.04117,241959957266.57928,1267382823795.8154
,Energysystem,,,,,,317661.7665412394,86573426776.04117,241959957266.57928,1267382823795.8154
,,Generation,,,,,14822.056979482619,4507965184.73485,369405538.6305272,9992443747.233189
,,,Electricity_generation,,hour * terawatt,146.05978277819625,1938.9305084201078,1655059397.2229924,348480617.3582467,5869879300.4863615
,,,,wind_onshore__electricity___PRT_1,kilowatt hour,53174962719.17195,229.41753468795287,54268277.90863771,108933773.9611822,775585168.1050867
,,,,wind_offshore__electricity___PRT_1,kilowatt hour,81152708.02763149,0.5112445032378476,30920.228717039172,169529.09998596765,1380705.6807633264
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2499480511.4066114,1.9401897865439919,443385.127113554,1040621.5134376009,10918108.879875872
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,373563209.4256106,0.28997366462415536,66266.7186604265,155527.4828438683,1631780.5941658197
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,394418672.5418471,0.6893342137779502,43291.033269263484,132337.89296400972,20534510.61503827
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2169382531.945187,3.791477701642803,238109.4447935972,727885.1973521211,112943964.70439073
,,,,ccgt__electricity___PRT_1,kilowatt hour,18447887.5425659,2.0693060163775607,11569.283519608745,72674.55080578437,9870607.243555712
,,,,ccgt__electricity___PRT_2,kilowatt hour,9464830.496970098,1.0616733568124817,5935.710149894407,37286.236938332426,5064190.913639381
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,35654078.806041695,15.126126732290283,14088599.231963811,57194.38697505946,56482491.45326972
