lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,52739639766.86387,128985992418.14398,593728134763.7466,12386436653.854488,288312799.5271867
,Energysystem,,,,,,52739639766.86387,128985992418.14398,593728134763.7466,12386436653.854488,288312799.5271867
,,Generation,,,,,6916676607.64493,383377131.84032345,14891777447.08829,333417698.0608311,3616920.504620584
,,,Electricity_generation,,hour * terawatt,134.5963649035992,2184911296.191313,349918481.09621876,7060811313.994587,292203532.87653244,3224694.482372864
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,76622.30398870689,78.20271695090965,156.96797226233878,1117.589744056028,10.000336650052075,0.4807994549812002
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,77042.2557777004,78.63133089760643,157.82828287112284,1123.7150338177305,10.055146529965706,0.4834346223145378
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,74945.31707948048,76.49114079946295,153.53250738061126,1093.1297203806541,9.781465214849586,0.47027648256779914
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,77066.0795331147,78.65564607988043,157.87708806613298,1124.0625198946937,10.05825588004561,0.4835841146617005
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,76905.64583262231,78.491903349779,157.54842459187964,1121.7224824839489,10.037316924568113,0.48257740471590843
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,76898.12935929999,78.48423164502358,157.5330263928927,1121.6128494794086,10.036335914370506,0.4825302393880876
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,77114.5261338514,78.70509175213613,157.97633547073673,1124.7691473742937,10.064578873514458,0.4838881136173761
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,77314.64533778193,78.90933866936095,158.38629841787724,1127.6880255271235,10.090697370350872,0.4851438472402479
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,33567.76412691509,34.26013345494738,68.7667114429405,489.60925170694486,4.381086503408944,0.21063530927201482
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,77000.78682035956,78.58900621396906,157.74332982708628,1123.1101801703364,10.049734221762469,0.4831744075978664
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,77084.20099933849,78.67414130225846,157.91421159140924,1124.326834135881,10.060620997826508,0.48369782557019414
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,76822.28590435539,78.40682414873432,157.3776539668348,1120.5066198042173,10.026437229045792,0.48205432715810514
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,77004.53401350796,78.59283107155146,157.75100630043502,1123.1648355646971,10.050223285316534,0.48319792093859565
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,78421.26871267475,80.03878738755536,160.65332013509857,1143.8288992588748,10.23512798274902,0.492087829446792
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,77147.337813641,78.73857995622338,158.0435532710323,1125.2477285942668,10.068861279792893,0.4840940045388604
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,77172.88144131393,78.76465057948569,158.09588178574418,1125.6203002036586,10.072195098474417,0.48425428895735856
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,76596.93710201394,78.17682694864101,156.91600581736893,1117.2197503246375,9.997025898580334,0.48064027958638517
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,76342.36426390879,77.91700325977914,156.39448949692562,1113.5066279436471,9.963800402330184,0.4790428533264692
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,12039568.8982178,4588.112372389155,25150.85247453453,204839.5154299976,2263.765101975977,83.27069601702313
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,16881792274.523218,6433416.387815973,35266334.75004987,287224416.28945565,3174234.2714651837,116761.5389420999
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,33237423.5078665,12666.32001165536,69433.51064877214,565496.8033506167,6249.536013637644,229.88392797484195
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,49530488.7653938,18875.380651041134,103469.98521716909,842704.7017581463,9313.073657246263,342.5735845228306
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,15047400.0154151,5734.354995678197,31434.259907210413,256014.32690323127,2829.318833480673,104.07411454401077
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,43555054.3962312,16598.225773989143,90987.20700991778,741039.5100184864,8189.5301228181925,301.24498022985796
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,6791468.2194679,2588.134111009016,14187.486007072665,115549.07579410239,1276.9800045584552,46.97263584832535
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,24942952.6942056,9505.412483798325,52106.22812128487,424375.8548569462,4689.950805292308,172.51589730174229
