lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,157779548082.84503,482733798496.3563,2571044795199.2886,27904930047.092976,1065663809.6790488
,Energysystem,,,,,,157779548082.84503,482733798496.3563,2571044795199.2886,27904930047.092976,1065663809.6790488
,,Generation,,,,,7191326866.048285,474425429.6387073,14853275199.191833,342359282.9866226,4023826.3704696447
,,,Electricity_generation,,hour * terawatt,176.6948405748411,2279968787.5821133,438372274.9871544,7790344195.937143,296999907.2398415,3600986.32437039
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,2392187374.512629,2441380.4602122367,4900614.814109637,34891348.821160175,312195.59107507585,15010.644748292709
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,1857676014.4807007,1895877.3796035042,3805619.3647054136,27095211.064593595,242438.4759950202,11656.659929031088
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,1428382812.4398687,1457756.1575611476,2926172.9433934996,20833737.14352117,186412.99638985825,8962.904490911682
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,1602778575.7408593,1635738.207683207,3283438.628491532,23377393.83016391,209172.747147557,10057.213773248961
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,793679885.0719534,810001.1633502798,1625925.8968786714,11576251.098617282,103580.24771964562,4980.231450864693
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,703627134.9523014,718096.5636236357,1441444.594999453,10262782.952434063,91827.7939418582,4415.162905301771
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,1029557018.839119,1050728.8860415542,2109141.797296981,15016646.88096243,134363.70640151316,6460.327825179361
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,2490835260.3939,2542056.935396336,5102704.038391054,36330181.6790354,325069.7644646911,15629.646581593039
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,589850.2321618,601.9799464765291,1208.3621946405992,8603.285186586703,76.97918810136788,3.701228584408478
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,1992980642.801845,2033964.4120914608,4082803.2813838897,29068702.36962992,260096.58625075934,12505.677748553248
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,967459454.4159576,987354.3473647444,1981929.2522263485,14110920.262280649,126259.58126425826,6070.674201080394
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,2199220014.4631686,2244444.9046734045,4505303.513084733,32076815.335031964,287012.12941544526,13799.801266564398
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,827412180.2910095,844427.1296126061,1695029.5914347102,12068254.898733802,107982.52571638298,5191.896935469235
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,569283372.9844737,580990.149295677,1166229.1009385162,8303306.403341055,74295.08282290943,3572.1743890181074
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,1434968946.306244,1464477.732332723,2939665.241535332,20929799.474389758,187272.5285418598,9004.231569861633
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,1334750076.3664243,1362197.9589881091,2734357.712546481,19468052.962571263,174193.3317879335,8375.372028758335
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,649690940.9234353,663051.22294816,1330951.3642213272,9476094.342129493,84788.77928757844,4076.720751023369
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,30717406291.75357,31349080.80166093,62927418.6152947,448030011.86798924,4008815.9128431953,192747.4738584405
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,118114831.10786948,45003.71654223047,246743.4846652582,2009568.3477449135,22207.680218932976,816.9227798836151
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,180151395.836518,68640.68012851295,376338.7100429546,3065038.822642789,33871.65313798952,1245.9889897619369
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,152816530.0588996,58225.6414166818,319235.8045745429,2599972.0690244744,28732.21423491632,1056.9316603013017
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,164274624.39732772,62591.36628555154,343171.91910660703,2794916.459117646,30886.538908896237,1136.179780068345
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,128560492.131269,48983.68745933582,268564.6122641183,2187287.517904166,24171.64949815663,889.1685627742426
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,156610370.484709,59671.15690105262,327161.1886958174,2664519.269098896,29445.5234289014,1083.171165002489
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,26134879.4671099,9957.824062692507,54596.1177830793,444650.5663797796,4913.8202233227685,180.75781158490548
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,150306021.4977498,57269.09508170695,313991.3181338231,2557259.071089296,28260.194161236297,1039.568120005076
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,123675901.6052716,47122.57714329893,258360.63637262717,2104182.640793633,23253.259965906604,855.3850553094478
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,123402210.1725529,47018.29605023525,257788.89127270135,2099526.1415278045,23201.801130187967,853.4921113541395
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,296311.3782607,112.8995668967548,618.9984892812691,5041.347993667872,55.711787181261975,2.0493913640517003
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,138478842.2146608,52762.743886492164,289284.18015564006,2356035.186638511,26036.474981178642,957.7672818973542
