lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,132977313436.26007,365279087433.39026,2029231432588.6953,20743717348.72151,824027611.6356921
,Energysystem,,,,,,132977313436.26007,365279087433.39026,2029231432588.6953,20743717348.72151,824027611.6356921
,,Generation,,,,,7064966457.91161,531820050.39735806,16667254429.367939,1115594406.9684806,4291386.357401486
,,,Electricity_generation,,hour * terawatt,201.48284231086777,2503886808.533567,500152633.8469151,8643468076.808836,1077016215.1560094,3920309.101891394
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,601089393.4144632,613441.9237967554,1231386.0092125298,8767190.52446512,78444.46380551171,3771.7376200417098
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,485821823.7571039,495805.57871887024,995249.963322719,7085955.16159958,63401.60529762842,3048.4524754461745
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,294966929.5708972,301028.5707682332,604266.4439497303,4302240.728738361,38494.31196764357,1850.8692336120955
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,423286201.7671299,431984.834882378,867140.0834228867,6173841.72459059,55240.46755388659,2656.0516767417744
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,172510318.03590348,176055.4465748017,353402.99529510597,2516149.581428651,22513.256010492718,1082.4740271513379
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,211848405.3582635,216201.94119885203,433990.62650446594,3089915.3311187285,27647.026795798294,1329.31409037062
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,241932037.21061975,246903.7993062189,495619.66833493736,3528700.2024239623,31573.05576247635,1518.0839593247113
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,811057505.0501922,827724.9297879154,1661524.6839024439,11829680.82779384,105846.10508218802,5089.253174852685
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,1260317.2091116998,1286.2170275015853,2581.873836863904,18382.35912096588,164.4762139821325,7.908284329873233
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,422979205.2747422,431671.52953357657,866511.1733276093,6169364.026625165,55200.40333782925,2654.12532396642
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,215236997.1779782,219660.16838147343,440932.4634416125,3139339.6436674874,28089.25098238375,1350.5769496870014
