lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,59441337061.77552,128402221742.71187,745006327994.7336,7342518485.053457,304563578.29121256
,Energysystem,,,,,,59441337061.77552,128402221742.71187,745006327994.7336,7342518485.053457,304563578.29121256
,,Generation,,,,,4215685743.2040854,336447734.21516544,9203140785.777636,240381568.46283516,2504870.905733777
,,,Electricity_generation,,hour * terawatt,135.28357206281044,1374396573.6853848,315603921.4751763,5091556055.487344,214193554.0748187,2260563.243115893
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,30767200.4790126,31398.324674712236,63029.341373498464,448752.58305424347,4015.2362716968246,193.05781962650798
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,18932782.236269,19321.148331258253,38785.485066683825,276142.6064351554,2470.799838012254,118.79929279136056
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,17803993.4588647,18169.20484515888,36473.06105429052,259678.74649072287,2323.488624401928,111.71637667310442
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,24796391.1538232,25305.036762857017,50797.60844546036,361665.8131945277,3236.0230251674525,155.5922260223726
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,18135800.2493803,18507.817940637542,37152.796718520265,264518.2883377877,2366.7906681052336,113.79839565599237
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,454696733.5001624,464023.87769444264,931486.621807693,6631943.4489950165,59339.64704360753,2853.1279607049687
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,16105385.792837702,16435.75380638268,32993.31246548156,234903.8379543908,2101.813886164879,101.05796487914601
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,23000547.131444298,23472.354870544357,47118.66254869124,335472.67142707366,3001.658573874044,144.32367620134306
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,289883.1769551,295.8295186441012,593.8514208029995,4228.068281040736,37.8308532637845,1.8189569807373467
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,25260807.1197723,25778.9792526299,51749.00577633865,368439.51573204657,3296.631068791004,158.50634014680668
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,20813145.1874541,21240.08289191415,42637.57549018011,303568.49237966037,2716.194329743954,130.59818140038888
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,27560747.477304097,28126.098006837427,56460.637764334846,401985.1149558815,3596.7820023793142,172.9379902135335
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,8751833406.788801,8931358.808644755,17928907.630442053,127649177.90954828,1142147.4294522617,54915.9445429476
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,13920036.6312161,14205.576775358946,28516.430715107228,203029.59961251114,1816.6175379862282,87.34535087080809
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,23256471.4900663,23733.528933497095,47642.94631590997,339205.4360358135,3035.0576726582344,145.92954862204434
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,17932712.3441151,18300.564085465776,36736.75311721021,261556.16567050345,2340.2869267890374,112.52406105608013
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,9049247.1766731,9234.873424752748,18538.186139447196,131987.0830617578,1180.96105363719,56.78215443664163
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,35474371534.355515,36202053.44664534,72672399.13445987,517408656.3115414,4629539.934837603,222594.34444729917
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,11796925.8348226,4494.148516495985,24643.901504512753,200707.5699568334,2217.9974309024647,81.59068979171262
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,8198558.0394159,3123.3168752778133,17126.873528858527,139486.56491314992,1541.450791766604,56.703417067819494
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,1971284.2240867,750.9790379811634,4118.033370518041,33538.539774035395,370.63073939073035,13.633928184279167
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,604451065.6612957,230271.24938952297,1262704.6007739522,10283857.527530538,113645.78615865977,4180.545006730202
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,20211306.0089496,7699.684857410382,42221.62973198138,343866.03523696074,3800.0259924849447,139.78679039067555
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,32245456.7657745,12284.206492956635,67361.09658146917,548609.6429189174,6062.625235393923,223.0181911069301
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,5155682.7329514,1964.1052489770857,10770.275175147039,87716.45827936304,969.3449985606383,35.65807875970039
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,8541603814.146573,3254003.317270117,17843499.74176401,145322990.84279898,1605948.497162303,59076.013266518436
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,19664549.5542472,7491.392787917163,41079.4497763866,334563.7677650474,3697.2276508312807,136.00527671803673
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,15311243.0966823,5832.960348001064,31985.347036423937,260498.57717169533,2878.741320243647,105.89664657904729
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,162404.8086197,61.869620433967704,339.26534451345265,2763.0820897019844,30.534518342455545,1.1232350314458401
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,21932207.6122464,8355.27824992617,45816.61118620656,373144.6781305781,4123.581076850407,151.68900548826167
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,349042831.64653087,61903.72168401399,145318.04288797485,1524640.8460006202,7500.933020342877,371.88434972220074
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2671886450.173967,473866.52994927106,1112394.4529581075,11670966.564971983,57418.859475639954,2846.735887491055
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2156511035.658956,236533.66865732498,723557.3352455255,112273459.36811675,63075561.86215781,2922.087093583956
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392497319.7065146,43050.478359478526,131691.56570316586,20434410.558307648,11480112.348376997,531.836532821445
