lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,55121853161.66668,122716131298.20901,715424574265.8508,6535890092.854608,289016810.81358784
,Energysystem,,,,,,55121853161.66668,122716131298.20901,715424574265.8508,6535890092.854608,289016810.81358784
,,Generation,,,,,4967112748.951471,301610497.3907629,10078883657.634054,171528335.6824692,1657309.493951154
,,,Electricity_generation,,hour * terawatt,129.7880500206858,568979925.6492878,270289236.96043384,2997691626.1303606,132754170.11629827,1289927.2920981112
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,37831783718.18579,38603753.72030836,77501591.2022776,551782264.568499,4936823.913571573,237381.84853875331
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,20609600.7313014,21030.14642841604,42220.50069368482,300594.13132562925,2689.430942421107,129.31838360019447
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,8332938446.471408,8502974.783462243,17070725.340365753,121537162.52791329,1087399.1588411587,52286.41469517384
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,29944202.3455512,30555.223701207306,61343.21728978348,436740.7020541835,3907.541217574045,187.88990122041392
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,936720.6070985,955.8347037427659,1918.9509567777152,13662.21116364155,122.23649637885711,5.877609972943137
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,1842451.3247603,1880.0471474593655,3774.416518257524,26872.430120971567,240.4289955588569,11.56076870588908
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,5560863.3122248,5674.3345432732485,11391.896252491124,81106.02910761474,725.6597570139896,34.892566060044466
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7265935620.274738,7414199.446534503,14884880.298993306,105974765.57258004,948161.6037877908,45591.3271683232
