lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,20280814758.748016,10182397580.852554,89357470400.92726,864994208.4572799,41171125.879802585
,Energysystem,,,,,,20280814758.748016,10182397580.852554,89357470400.92726,864994208.4572799,41171125.879802585
,,Generation,,,,,2979499680.6974072,304296021.2304915,6260822420.086728,122045326.79176624,1150584.0316743762
,,,Electricity_generation,,hour * terawatt,144.73736569483935,178827070.92932215,283738633.7400676,2232699580.394415,96181826.69378883,909483.776765862
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,4230196616.4845057,4316267.039773,8665903.969547862,61697450.345103934,551987.586394634,26542.78747011136
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,1244293.4949896,1269.6107308725027,2549.03705785663,18148.03024096688,162.36469018574226,7.807442722280449
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,1029311.4030034,1050.2544670682842,2108.628648218724,15012.514767859739,134.3122243478106,6.458516302389619
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,959779.2209892,979.3075351289987,1966.1862828203411,13998.387355720175,125.23914694521925,6.022229742459929
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,257828.186382,263.07413208881627,528.1821405407969,3760.4260909778423,33.643343609356286,1.617768481024465
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,461059.1526735,470.4401724477014,944.5174074745678,6724.551305047929,60.162434974206356,2.892961299416575
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,616319.3685467,628.8594186768232,1262.5806662497641,8989.022753642055,80.42194525162273,3.8671568951687845
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7263202146.488065,7410984.125832576,14879264.02002592,105933859.44262715,947756.7559739077,45573.68094403529
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,4251.575731552867,4.33808114437345,8.709700836304318,62.00926490259607,0.5547772926808967,0.02667693284345956
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,19078305134.12881,19466485.183637027,39083469.44197088,278257227.83064437,2489479.4635450155,119708.7143646178
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,430428.8689836,439.186664487114,881.7687645607323,6277.80838081696,56.16556724119204,2.7007685519826974
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,31640771349.43005,32284555.718384203,64818709.5998236,461480894.6684205,4128723.6958800466,198533.1523446089
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,336360.2169106,343.20402748484224,689.0614321532292,4905.816363114152,43.890788329728124,2.1105254814066967
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,317853.6537918,324.32091862878036,651.1492230361796,4635.897997123616,41.47591402706989,1.9944042190290172
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,253814314.45771667,258978.5911936721,519959.39540827734,3701883.7379748416,33119.58368151621,1592.583044289222
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,658519.4841221,671.9181657514896,1349.0310566695298,9604.51176534447,85.92853089069077,4.131945698146847
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,195336.3402622,199.31078439535682,400.1624794162535,2848.9820324160737,25.4889417140559,1.2256572057665376
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,56191498545.46359,57334808.56633546,115112883.4994939,819553440.5583539,7332285.581424576,352579.1207144326
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,24324.165423034185,9.26198489042204,50.813247153613744,413.82909064089193,4.572859298456788,0.16822713035859743
