lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,39069323928.01401,31703776205.889347,222979546010.18964,2892897629.551714,96135954.90579683
,Energysystem,,,,,,39069323928.01401,31703776205.889347,222979546010.18964,2892897629.551714,96135954.90579683
,,Generation,,,,,6397843729.663536,444381847.6703938,14641756727.54718,292556674.6317478,3341032.8816183372
,,,Electricity_generation,,hour * terawatt,174.48450169033154,1806557445.187496,412581832.1009898,6539545685.101828,253806807.41946292,2968046.2756709843
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,139934186.3057942,142805.1518408268,286667.68621360464,2040998.6775062904,18261.68059648073,878.0588683855127
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,106877278.0437403,109070.0305929487,218947.6554176016,1558849.8342794927,13947.690454389523,670.6334190747644
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,56291275.0021321,57446.17730663247,115317.70745027944,821031.8069265628,7346.119712324625,353.21642646802957
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,89948868.4836843,91794.30829365217,184268.29558733513,1311941.895388757,11738.500430639431,564.4110546060033
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,30341853.3336924,30964.36328691687,62157.998129230466,442548.630624058,3959.670248653629,190.38902577090548
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,30136723.7282666,30755.02509385019,61737.77179991273,439556.7294669197,3932.9004403760155,189.10187876460046
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,42540188.391753,43412.9660157637,87147.37762719368,620466.4531046825,5551.576447528096,266.93112429771907
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,275412219.1770137,281062.72552051884,564206.5438723157,4017002.4919700306,35941.824594054466,1728.1562703684085
