lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,31037636149.519142,11192225343.126257,117606419974.17172,1835083777.3671477,54798036.182161085
,Energysystem,,,,,,31037636149.519142,11192225343.126257,117606419974.17172,1835083777.3671477,54798036.182161085
,,Generation,,,,,6239884973.145946,548512956.7754667,14775154989.517769,431702028.5674752,5240081.088073152
,,,Electricity_generation,,hour * terawatt,196.83537544207192,3436227766.524691,527936478.66585726,10740050238.652319,405816377.92374015,4998748.14548158
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,855754.1239955,873.4245119297782,1753.093865644367,12481.804516520597,111.68745250176286,5.3698186888028125
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,630800.5565317,643.8258981293094,1292.2550474310365,9200.690963338111,82.32797858621447,3.958245157569839
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,336153.5228058,343.09472559816845,688.6425226956549,4903.046846783064,43.87256755129006,2.109348256143512
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,552890.7453448,564.307334856782,1132.6493754157862,8064.31895452265,72.15969766204618,3.469364592114369
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,177478.3931454,181.14312796774388,363.58139982656274,2588.653150535787,23.16332349308241,1.1136689449296884
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,222257.1419683,226.84650870392042,455.31493364774167,3241.78420029271,29.00755402879195,1.3946535824382098
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,239544.5064111,244.4908386343366,490.7297469795757,3493.9331500002636,31.263788198040366,1.5031310177789239
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,943501.1808667,962.9834484871418,1932.8520728454396,13761.660003132643,123.13962663916527,5.9204275291814765
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,8875.114723919702,9.058376131789489,18.18151819970568,129.45008845809835,1.1583221469934244,0.055690946238645185
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,420794.6924121,429.48364309675634,862.0380238656155,6137.600678750007,54.91938151858561,2.6404677933758367
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,228066.3905059,232.77571242668708,467.21573282352557,3326.51637110124,29.7657392968934,1.4311063560380985
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,732018.9962306,747.1343877778663,1499.6106660500618,10677.036496126853,95.53834983850608,4.593386320364061
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,188519.5305529,192.41225312424325,386.20022189064326,2749.696276036147,24.604340807994962,1.182951586238578
