lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,129031390965.0055,386786698355.364,1977428814076.0767,25645027543.84935,845484540.3100965
,Energysystem,,,,,,129031390965.0055,386786698355.364,1977428814076.0767,25645027543.84935,845484540.3100965
,,Generation,,,,,6404418644.817924,421009214.8978778,15083488080.009447,529769546.33984184,3208893.978553503
,,,Electricity_generation,,hour * terawatt,163.10213440528423,2014378149.2439127,389338228.41363204,7608483748.144614,491603762.7514165,2844747.459007388
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,1468928.2743588,1499.1172805790345,3009.23082864351,21425.1731029323,191.69847674819795,9.217236860974644
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,2031937.0907477,2073.696894206299,4162.604697646173,29636.98409471139,265.17240626630155,12.750006776095217
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,2850536.9194645,2909.120355175229,5839.5795941513525,41576.73863443068,372.00154351555045,17.886560171782982
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,2338069.0759025,2386.1204182630086,4789.743424251342,34102.09712259033,305.1233257682129,14.670924950040908
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,3751448.6459945,3828.5473802544793,7685.177768547698,54717.06007096966,489.57257042137195,23.539604584995637
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,1646601.8489637,1680.4423492083517,3373.2110224848757,24016.645510042814,214.885281849303,10.33210369910404
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,1638296.3519153,1671.9661598032565,3356.1964697209573,23895.505006414704,213.8013956223911,10.279988334209115
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,1344111.6887218,1371.735496735974,2753.532899749909,19604.650617045423,175.40962877740097,8.434037262825184
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,689191.9600681,703.3560420762839,1411.8713141250657,10052.265521194851,89.94111641614036,4.324544396976405
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,1403304.5403201,1432.1448610277557,2874.7947455473395,20468.01277998211,183.1344303796009,8.80546079871301
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,1912625.9655808,1951.9337197124812,3918.1851964778643,27896.761951453205,249.6020333940591,12.001352862852421
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,1808754.6126395,1845.9276294202612,3705.395448339758,26381.73786452186,236.04658586972835,11.34958049246131
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,2687441.1903588,2742.67272999847,5505.463419367982,39197.892580533146,350.7171803628712,16.863166454933985
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,1365318.1037411,1393.377740883977,2796.9761358678757,19913.958512284702,178.1771141124849,8.567103358400283
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,2606705.178004,2660.2774585151474,5340.068483762581,38020.31089028725,340.1809473444956,16.356563810033
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,2438883.8976844,2489.0071508576593,4996.271595135771,35572.5399248015,318.2798890295906,15.303518186575362
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,3009550.1520198,3071.4015853317132,6165.332409933062,43896.03910180078,392.7531315927795,18.884337023229563
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,66164367169.6572,67524158.76920956,135543618.3801538,965045771.5491514,8634600.220457252,415168.42900245596
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,2520555.7521121,960.3388430774659,5265.468998504732,42884.0500827892,473.897662308341,17.432867060354873
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,5678142.2935002,2163.388187756755,11861.702400603945,96606.36876957503,1067.5654989567029,39.27161685259352
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,1010256.426386,384.9105414642582,2110.43691029727,17188.22809196457,189.9415073032061,6.987215404124654
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,3341131.402197,1272.980474509707,6979.660657521662,56845.10103146585,628.176686682913,23.108197276260924
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,2121574.3446326,808.3257913387905,4431.992401025307,36095.88892183977,398.8839054612212,14.673400291838343
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,6835795.251418999,2604.4572511628267,14280.052304649707,116302.36136440726,1285.219494542018,47.27826780771997
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,729879.4292808,278.0861162043811,1524.726245126683,12417.97011377651,137.22694092948456,5.048049839916021
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,2813975.4126541,1072.1325698314183,5878.425932600524,47876.212389301945,529.0644211005838,19.46223932488026
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,2035718.8000439005,775.6145958774965,4252.639213514031,34635.166035025184,382.74193286335054,14.079599383218854
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,983738.4991673,374.8071373506352,2055.0406653577265,16737.059289523644,184.95578789703666,6.803810018123254
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,725160.016186,276.2880077674876,1514.8673386738083,12337.675302788477,136.33962913992332,5.015409061683273
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,991441.3557649,377.7419495911539,2071.13201855562,16868.113597688032,186.40402634551663,6.857085124768367
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,286599294.5510731,50838.05561741187,119320.87300761622,1251920.170277326,6158.674111543601,305.3569287398448
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2275009308.4541006,403549.66625410033,947162.4737109706,9937672.893886656,48887.21360526678,2423.906368621149
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2004701037.786241,220005.65028285427,672623.5705441158,104370351.55461265,58635282.57368654,2716.417484975557
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,358088209.0391334,39298.34310092829,120146.87735232116,18643075.23187254,10473683.0717164,485.21802194094016
,,,,ccgt__electricity___PRT_1,kilowatt hour,52240784.1722436,32760.397697344204,205799.65745094424,27951623.98306662,47601.06070924144,497.1774264723954
,,,,ccgt__electricity___PRT_2,kilowatt hour,57458469.381617,36032.42563211956,226354.43723812373,30743365.67100909,52355.341373643074,546.8343242136268
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,315009061.22360814,124474825.17326012,505313.0928489726,499031349.2167432,368883.0018981983,5950.636145966302
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,387122716.7102876,152970305.98623157,620992.2233540752,613272427.4090382,453329.7845110594,7312.889419947396
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,16778205269.95228,381818784.4686022,49845924.347870044,1125637608.157387,36652697.2156125,533047.3125497592
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,960238.6515353,21851.988860900205,2852.747502508729,64421.71385936741,2097.6818427941357,30.506995496354055
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,439799.4938784,10008.442813921865,1306.58863373386,29505.82868627088,960.7605477073388,13.972527722767666
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,1507594.7956476,34308.08021270309,4478.87333135178,101143.44010815624,3293.404430309551,47.89662191541398
,,,,open_field_pv__electricity___PRT_20_1,kilowatt hour,508713.5721662,11576.708867584597,1511.323638327183,34129.224156998076,1111.306258928215,16.16194331502188
,,,,open_field_pv__electricity___PRT_8_1,kilowatt hour,1361905.3861934,30992.650929283576,4046.048534828543,91369.24341942336,2975.139769320418,43.268036978752285
,,,,open_field_pv__electricity___PRT_10_1,kilowatt hour,464528.2789566,10571.191603474013,1380.0547244371837,31164.864920496366,1014.7816219162975,14.75816672386982
,,,,open_field_pv__electricity___PRT_4_1,kilowatt hour,457996.1879967,10422.541913355379,1360.648708922536,30726.63168123505,1000.5119936523288,14.550640741471407
,,,,open_field_pv__electricity___PRT_18_1,kilowatt hour,450955.6643241,10262.321901423578,1339.7322041599527,30254.28806047377,985.1316726788205,14.326961738725021
,,,,open_field_pv__electricity___PRT_15_1,kilowatt hour,1075201333.932525,24468175.21797081,3194287.0818198845,72134476.74186547,2348822.6722930237,34159.385481420766
,,,,open_field_pv__electricity___PRT_12_1,kilowatt hour,432379.4201697,9839.585456282673,1284.5445338602349,29008.021329193893,944.5510836682677,13.736790330969738
,,,,open_field_pv__electricity___PRT_9_1,kilowatt hour,40175339919.79799,914263426.5704541,119355850.16877727,2695334382.1120195,87764724.88698076,1276379.483410834
,,,,open_field_pv__electricity___PRT_19_1,kilowatt hour,658508.5111893,14985.56698773779,1956.3454435764288,44178.85784327882,1438.5396224559145,20.920961839064056
,,,,open_field_pv__electricity___PRT_16_1,kilowatt hour,1184510.5588594,26955.70676369173,3519.0309545546374,79467.95326790161,2587.6132854519997,37.63216386544318
,,,,open_field_pv__electricity___PRT_6_1,kilowatt hour,12532517167.17173,285200377.06178194,37232522.3439695,840797476.3256828,27377812.446987536,398160.8573718969
,,,,open_field_pv__electricity___PRT_3_1,kilowatt hour,548507.700371,12482.297107114975,1629.5469567307591,36798.98332197751,1198.2382107420556,17.426211617478298
,,,,open_field_pv__electricity___PRT_5_1,kilowatt hour,771500.0036705,17556.895320301443,2292.0288671490866,51759.37502569634,1685.3743044270752,24.510726682153827
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,387199130.8491146,8556362.533920111,1821474.8724264617,33259366.048252095,121586784.25695218,12553.431370113605
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,420134965.6088833,9284181.68426844,1976412.7089204509,36088465.853950985,131929168.61738737,13621.248185863202
,,,,existing_wind__electricity___PRT_10_1,kilowatt hour,294031251.2981593,300074.09952914086,602349.2919603775,4288616.787333982,38371.74624156048,1844.9884416236332
,,,,existing_wind__electricity___PRT_9_1,kilowatt hour,786404784.9817549,802566.7575113913,1611020.4725958186,11470171.104585562,102627.61090548268,4934.535809714874
,,,,existing_wind__electricity___PRT_17_1,kilowatt hour,253604724.0893331,258816.73803577264,519531.93858047837,3698972.378769164,33095.992603693165,1591.3199110588582
,,,,existing_wind__electricity___PRT_16_1,kilowatt hour,26886249.3889595,27438.808185152306,55078.88434061135,392151.5824185383,3508.71662240513,168.70594245378336
,,,,existing_wind__electricity___PRT_6_1,kilowatt hour,1944068392.1987605,1984022.3409013625,3982597.8170258547,28355368.028549336,253705.3414972227,12198.647924263492
,,,,existing_wind__electricity___PRT_5_1,kilowatt hour,446390070.5230146,455564.15350063384,914469.9474146736,6510858.766395178,58254.91826116914,2801.010154241244
,,,,existing_wind__electricity___PRT_1_1,kilowatt hour,706670.0958926,721.1933825001369,1447.6768371883138,10307.194296520911,92.2220528484734,4.434216271985148
,,,,existing_wind__electricity___PRT_12_1,kilowatt hour,293720907.7973727,299757.3784486938,601713.5255523054,4284090.246787691,38331.24570886355,1843.0410969426434
,,,,existing_wind__electricity___PRT_20_1,kilowatt hour,2328765274.888285,2376625.4153466304,4770683.7564351335,33966395.77397877,303909.15859708324,14612.54542287917
,,,,existing_wind__electricity___PRT_19_1,kilowatt hour,1998869720.2806296,2039949.9332757532,4094863.2344365013,29154677.26667566,260857.0393001437,12542.515510883371
