lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,110824862962.7512,269985467568.8349,1535515282851.8264,18266295814.26931,620578595.8992609
,Energysystem,,,,,,110824862962.7512,269985467568.8349,1535515282851.8264,18266295814.26931,620578595.8992609
,,Generation,,,,,5648667926.084954,575402135.002003,13844038020.390152,4041276314.9752326,4586339.5526535
,,,Electricity_generation,,hour * terawatt,214.97847325278423,2756813074.3363295,554466361.8333248,9450867149.042995,4015137115.2996035,4340835.300349756
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,8995201.2960042,9179.972464850105,18427.46719567357,131199.17929500306,1173.897592663594,56.44329739179042
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,7327551.7353152,7478.067572954912,15011.139248853855,106875.73765997526,956.2649082658063,45.97909131081184
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,4176435.6328612,4262.224126230645,8555.798596006856,60915.24907310002,545.0359112583018,26.206395021707124
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,6328068.392513,6458.053744429259,12963.609026282593,92297.80994279288,825.8296849272772,39.707510086826105
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,2430395.2295489,2480.3181652025296,4978.880059567878,35448.440672126264,317.1730142850661,15.25030026622704
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,3186518.9171337,3251.973457744281,6527.866456913399,46476.85504474857,415.8491580882812,19.994842690481274
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,3430213.7935375003,3500.674096404642,7027.097012638804,50031.25774691209,447.6519848858612,21.523984945067056
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,13223024.2518727,13494.639457383064,27088.537277743962,192863.93628772235,1725.6396856743143,82.97213877928611
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,63729.90338250202,65.03898454304199,130.5563561400912,929.5301733774899,8.316921178168956,0.3998938735160027
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,6024926.4139616005,6148.684888508407,12342.595812488516,87876.34370936717,786.2688538655121,37.80534778050565
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,3142459.9751029,3207.0094938098373,6437.607808741317,45834.23495836012,410.09934946435544,19.718380621035454
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,9451220.5311697,9645.358818422976,19361.66302076465,137850.43116019483,1233.409310606193,59.30473744923905
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,2699158.4653944,2754.6020866227686,5529.465371548719,39368.47701234427,352.2473283749245,16.9367420424562
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,2739073.9195705,2795.3374636554977,5611.235717730638,39950.66240970849,357.45640086949834,17.187204459219256
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,4326995.2062768,4415.876365312424,8864.233227773711,63111.23022039919,564.6843343380907,27.15112971918186
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,5588494.430670501,5703.288131367824,11448.5262092495,81510.78099051472,729.3133241747647,35.06681426518287
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,2072982.9371061,2115.5642454143613,4246.689297326491,30235.416762193414,270.52976353148625,13.007601337681441
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,72746467146.65761,74240758.10528603,149027586.24760836,1061040934.1922727,9493606.629664328,456471.21663816826
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,369787.4887854,140.8856632076893,772.489879853472,6291.4148050057875,69.52507199687017,2.5575614618775724
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,586047.0903797,223.27860402938236,1224.2584191501635,9970.768218788013,110.18481530137002,4.053277892549651
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,525050.883971,200.0396051008425,1096.836714565585,8933.003427774938,98.7166997742622,3.6314097884331096
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,545492.4398458,207.8276513100573,1139.539335713368,9280.787793529385,102.55999000696347,3.772789735343125
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,404470.905176,154.0997294295304,844.9438945913045,6881.504426736912,76.04602550372428,2.797442398452875
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,525611.2387255001,200.25309130976365,1098.007301402226,8942.537076755687,98.82205407961037,3.6352853702518226
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,417848.3050721,159.19639713782544,872.8894210202584,7109.102099273846,78.56115843615467,2.889964518529199
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,490303.020537,186.80098290003076,1024.2480692759477,8341.817330019485,92.18362934701044,3.3910831167100475
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,405181.8279379,154.3705850944828,846.4290195717499,6893.599779090397,76.1796886414876,2.8023593539851754
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,393413.5964453,149.88699525744505,821.845062568495,6693.3798473108345,73.96710123345447,2.7209667265666178
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,30648.859542529543,11.676936254520552,64.02578384557887,521.4473029254027,5.762402003706237,0.21197672824068353
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,483771.4918091,184.312530418901,1010.6036383374889,8230.692541146467,90.95561320412939,3.3459090999678316
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,378524062.3521791,67140.80467988901,157592.0126777117,1653429.3832255034,8134.140476520182,403.3038901603303
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2564550110.944201,454887.74814290414,1067706.531252365,11202200.678912539,55109.867342275,2732.4366907721746
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2158123448.5305176,236806.6767380212,724097.8958507075,112357549.0959858,63122719.26077427,2924.3741870406507
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,393950782.7020467,43227.45119257639,132179.15455152278,20510107.723075587,11522623.82209761,533.8246525343211
,,,,ccgt__electricity___PRT_1,kilowatt hour,143095.6956645,89.73088515308048,563.7171823578208,76563.82376558412,130.386942157964,1.3618559055063868
,,,,ccgt__electricity___PRT_2,kilowatt hour,108686.1871285,68.15374409475058,428.1629212049918,58152.90276806319,99.03344418938418,1.034377201731554
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,4550042.1839588005,1797934.0760890525,7298.786173745959,7208083.741500849,5328.226382642688,85.9529914653192
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,1221252.5541426,482573.89576466114,1959.0282674877385,1934683.311467969,1430.120824325886,23.070183993432845
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,17362449467.04701,395113147.46484315,51581560.25719249,1164820986.4260037,37929045.22590804,551611.0231018639
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,3862302.2658163,87893.497144674,11474.393485489794,259116.13126250252,8437.371558333643,122.70667847981662
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,8051027.061357199,183215.31449860276,23918.54549595394,540131.4659633015,17587.82769129339,255.78391359836036
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,3193475.1867259,72673.15787090476,9487.39595108139,214245.51438942086,6976.288974376798,101.4578109121751
