lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,25182875533.299168,13985608592.778797,121406441810.53973,2041066330.0986261,60088616.368054286
,Energysystem,,,,,,25182875533.299168,13985608592.778797,121406441810.53973,2041066330.0986261,60088616.368054286
,,Generation,,,,,2003845981.4390495,442134858.01808393,7130595206.287113,270498135.1765185,3255210.8358338866
,,,Electricity_generation,,hour * terawatt,184.86155188301353,2003686089.3193944,442132727.5537438,7130171495.392335,270496539.8733796,3255195.420129237
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,20802681.8321726,21229.66925987472,42616.16338881189,303416.2454027633,2714.7975284848953,130.53287596516287
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,64199913.158384,65517.654543358156,131519.29212126017,936383.9125901441,8378.235411298745,402.8422570378436
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,10227325.5217265,10437.24744791848,20951.5955198864,149170.03179958087,1334.6893575625022,64.17452445021192
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,29751227.300262,30361.888896953,60948.06303797465,433934.7088297514,3882.6031661146217,186.68329854767504
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,4777696.6647565,4875.761721034332,9787.541016766609,69684.8029222308,623.5003353042347,29.97913880535721
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,6362571.493929899,6493.167041855069,13034.299546383745,92800.8979544173,830.3301231321428,39.92392723260469
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,7519488.8205027,7673.830793265761,15404.348668622873,109675.04496598542,981.3104786560223,47.18336364164679
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,2911401.2450577,2971.159470993004,5964.2671148613335,42464.06505608973,379.94451717590965,18.268489644474172
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,23831.69045871541,24.320849962931813,48.82135979571824,347.59566574697857,3.1100900778230267,0.14953932958830518
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,27362912.9950974,27924.55302450499,56055.386532676544,399100.09639301844,3570.9226902604732,171.69708006874575
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,6389316.295431,6520.460790190028,13089.088675843515,93190.98262201108,833.8203808504946,40.091745779125304
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,26697498623.732903,27245480.632333066,54692225.38828422,389394735.7172324,3484084.5938278944,167521.73131793877
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,5240552.9642103,5348.11841950744,10735.743745741436,76435.76521007546,683.9041403474594,32.8834741407873
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,4861706.901484299,4961.496315036686,9959.643537310094,70910.12910051625,634.4638632309909,30.506287079500492
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,11401612.1879658,11635.637044045501,23357.22729561638,166297.51825544803,1487.9364516241446,71.54295016716226
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,16638151.782929,16979.65973221916,34084.74929426347,242674.74671785455,2171.3168381423825,104.40124118218984
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,3838888.6652293,3917.6841271931357,7864.30845373852,55991.87618035553,500.9837455037498,24.088296983306492
