lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,91082851519.89156,255670229799.177,1308461570024.9048,17624715875.11546,565403552.2417502
,Energysystem,,,,,,91082851519.89156,255670229799.177,1308461570024.9048,17624715875.11546,565403552.2417502
,,Generation,,,,,6452799933.091335,398644926.9001198,14544332964.273628,402481845.15608263,3100101.1097898614
,,,Electricity_generation,,hour * terawatt,153.52697569762097,1774820866.6171038,365416145.07663316,6586513116.803116,362054295.1863687,2713951.7214653217
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,20148495168.54109,20562305.32286175,41275994.22583888,293876193.0636013,2629450.5241854396,126427.97212437252
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,4340921170.651909,4430075.07251546,8892765.225146713,63314573.984101765,566505.7043763384,27238.454096380978
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,1352141434.600327,1379911.7418973844,2769982.650321312,19721680.15311338,176459.28265191597,8484.430135871826
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,2237684215.743533,2283641.815765729,4584096.231252422,32637778.3100597,292025.77585897857,14041.042533363652
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,540119586.5866156,551212.5733221155,1106483.2758270882,7877922.722113696,70487.53359434304,3389.14759965825
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,565805471.8570082,577425.9945254776,1159103.1088978497,8252564.60566317,73839.63328902221,3550.3216407360837
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,814433839.3867656,831160.6943200394,1668440.554545258,11878937.569339477,106286.52254142784,5110.417323127615
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,6746887792.391002,6885455.459601004,13821603.014562054,98406837.97272973,880492.9347745178,42335.43669637522
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,446448.3971723,455.6175625626452,914.5894673242608,6511.68011606419,58.263109087116035,2.8013787153157375
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,14764776834.507685,15068016.084328782,30246965.75480588,215351884.65941972,1926856.068532914,92646.16431512892
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,677809220.1196108,691730.0774335488,1388552.8036809657,9886197.036982803,88456.52214981508,4253.123842352666
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,2673289016.935296,2728193.0638939235,5476471.622480669,38991298.98681477,348873.75697488256,16774.3797480702
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,546154755.5526694,557371.6900530984,1118846.8591783983,7965948.773942851,71275.14468228698,3427.0171361860275
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,414839617.3069887,423359.6000237775,849836.055007452,6050649.760375076,54138.05051121513,2603.0396380162374
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,1174929134.4855244,1199059.8470260582,2406947.405494579,17136947.363592,153332.44506275264,7372.456683086139
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,1281801122.242097,1308126.7743244665,2625884.229994976,18695730.421722993,167279.62086637426,8043.058064623147
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,420249728.5703683,428880.8243673606,860919.1517643759,6129559.023381423,54844.08933919254,2636.9870565767114
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,600532.4507680001,612.8661931634898,1230.2444308249483,8759.075502584863,78.37162796858784,3.768226823478768
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,71082382.3230381,27081.495902902145,148491.8930273149,1209371.0783698445,13364.526959305173,491.6260541883037
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,111988600.7574352,42666.25216895288,233945.44161815586,1905335.3367670737,21055.493992101314,774.5451419101097
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,94894539.66623911,36153.6292068203,198235.7564883465,1614502.8910828275,17841.56062583896,656.3177340719918
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,102319492.4168092,38982.442819164906,213746.56596833013,1740828.470250807,19237.560281006892,707.6708275461589
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,77850071.0195425,29659.900432905597,162629.6705301833,1324514.1940942279,14636.951364031607,538.4333217432464
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,95440228.1558943,36361.52985065224,199375.70585843877,1623787.0464058872,17944.15803887377,660.0918714993412
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,26904440.4175438,10250.254339698438,56203.67744928987,457742.8479055375,5058.428087697173,186.0787926644443
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,92125559.1677701,35098.682312470824,192451.32520579846,1567392.414172256,17320.95181517584,637.1666742446005
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,73872604.0724269,28144.535361810806,154320.69751992347,1256842.946571166,13889.129435566458,510.92402456217394
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,73892796.2909531,28152.22842512724,154362.8792966513,1257186.4900457151,13892.925868200655,511.06367974533856
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,204026.6267142,77.73158486108784,426.2139089762026,3471.238491255387,38.359988284864556,1.4111064115357088
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,85568712.5646675,32600.606280064516,178753.9991988792,1455836.4929344882,16088.168806135754,591.8176508155537
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,334908454.0423764,59403.6572294838,139433.61150920021,1462926.191974266,7197.12606672477,356.8294122313084
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2348715661.8450403,416598.3211977155,977849.0306227594,10259513.063051539,50473.502561272086,2502.4475165393956
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2106087100.8624656,231086.63556223988,706641.1826968038,109648574.95112094,61600716.8209398,2853.817190287005
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,379125951.3838672,41598.91587096799,127205.5702579924,19738319.59712557,11089014.486201933,513.7281154589984
,,,,ccgt__electricity___PRT_1,kilowatt hour,23433781.4331656,14694.363897920188,92316.0813472288,12538326.02607645,21352.628223964875,223.02058399789482
,,,,ccgt__electricity___PRT_2,kilowatt hour,19070072.1033824,11958.061444216533,75125.49065922838,10203508.216182256,17376.45975403003,181.49092337786175
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,139331268.1309393,55056283.392852366,223504.52881208903,220725830.4884596,163162.3162142825,2632.027984373215
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,195643491.9077459,77307869.79050699,313836.2770982966,309934538.09962547,229106.11322297074,3695.7902742652805
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,206638.9372222,4702.429257988211,613.8982261008009,13863.169125639439,451.413192857002,6.564972617723851
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,1744798958.80205,39705942.07862945,5183577.694082178,117056559.52974501,3811601.4313385068,55432.71535340715
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,4013282838.060677,91329247.53869823,11922957.252102725,269246539.306592,8767219.015548421,127503.0364230009
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,1166990412.7909317,26556901.298973866,3466981.3633305286,78292047.36532204,2549349.4854021952,37075.58801892472
,,,,open_field_pv__electricity___PRT_20_1,kilowatt hour,1512573338.1219847,34421243.23618742,4493664.657793039,101476809.1783712,3304292.8364357576,48054.84716751267
,,,,open_field_pv__electricity___PRT_8_1,kilowatt hour,1784275580.8788936,40604301.4609308,5300857.760429102,119705000.79507364,3897840.105687552,56686.897873215195
,,,,open_field_pv__electricity___PRT_10_1,kilowatt hour,27614717719.019547,628421043.5243062,82039844.23129618,1852639716.6086514,60325745.29738106,877326.7425230291
,,,,open_field_pv__electricity___PRT_4_1,kilowatt hour,691287983.2913283,15731463.207506899,2053729.4295616385,46377717.3640065,1510153.5069629913,21962.3984824749
,,,,open_field_pv__electricity___PRT_18_1,kilowatt hour,707385821.132255,16097797.583546927,2101554.0759071936,47457702.82823902,1545320.0466072592,22473.830964903085
,,,,open_field_pv__electricity___PRT_15_1,kilowatt hour,1517353.9841573,34530.03518126821,4507.86735433046,101797.5372338372,3314.736399104758,48.206729531695714
,,,,open_field_pv__electricity___PRT_12_1,kilowatt hour,1019958082.5380876,23210924.323822305,3030166.8503877115,68427817.08700044,2228149.9353809743,32404.33276081982
,,,,open_field_pv__electricity___PRT_9_1,kilowatt hour,166703.12724580002,3793.620281198009,495.2539704152917,11183.921471181991,364.171399354193,5.2962015792832595
,,,,open_field_pv__electricity___PRT_19_1,kilowatt hour,1002931797.7984668,22823461.517030083,2979583.905361637,67285543.18594109,2190955.1566033973,31863.403279660342
,,,,open_field_pv__electricity___PRT_16_1,kilowatt hour,914437396.6477592,20809617.141277168,2716678.1983562103,61348555.383368716,1997634.6686526753,29051.913208205
,,,,open_field_pv__electricity___PRT_6_1,kilowatt hour,161847.48777779998,3683.121740421323,480.8284778335161,10858.162192397716,353.5640097446771,5.141936654300822
,,,,open_field_pv__electricity___PRT_3_1,kilowatt hour,22831929149.45845,519580351.7101593,67830782.48362572,1531767920.9857514,49877502.15419916,725376.309474653
,,,,open_field_pv__electricity___PRT_5_1,kilowatt hour,1849994048.192444,42099839.75265063,5496099.039930157,124113977.33787382,4041405.416071238,58774.790620781336
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,193575513.5234656,4021365.834564558,911988.3955294527,15396955.244969456,60810096.607866496,6383.713934029752
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,211515042.7942721,4394044.218095158,996506.5354822461,16823861.59089516,66445646.725730926,6975.321933683653
,,,,existing_wind__electricity___PRT_10_1,kilowatt hour,319847387.8102337,326416.4191488566,655235.977767143,4665139.103605374,41741.22556008956,2006.9814788148933
,,,,existing_wind__electricity___PRT_9_1,kilowatt hour,851106475.4178618,868586.5144732656,1743567.7290470588,12413826.878602963,111072.4324171697,5340.531133911798
,,,,existing_wind__electricity___PRT_17_1,kilowatt hour,272795810.0938621,278398.494646519,558846.6130198768,3978867.577178458,35600.82675421884,1711.7417845044092
,,,,existing_wind__electricity___PRT_16_1,kilowatt hour,64128207.2023681,65445.273429686305,131372.36741837772,935342.9744015037,8368.959896657998,402.3922940513395
,,,,existing_wind__electricity___PRT_6_1,kilowatt hour,2033825780.9037735,2075596.5243721432,4166473.9965409613,29664397.904085293,265421.52259879553,12761.869657508798
,,,,existing_wind__electricity___PRT_5_1,kilowatt hour,480601889.6301359,490472.50012277445,984555.9509800891,7009826.417485739,62720.26173918653,3015.6853798822026
,,,,existing_wind__electricity___PRT_1_1,kilowatt hour,249432.9937426,254.5558526699419,510.9857943949623,3638.1088519607842,32.5518958445783,1.565144558777425
,,,,existing_wind__electricity___PRT_12_1,kilowatt hour,323068843.8451435,329704.037078301,661835.418563405,4712125.701402365,42161.63707025848,2027.1955023852295
,,,,existing_wind__electricity___PRT_20_1,kilowatt hour,2342966749.164624,2391086.635593325,4799776.91642321,34173378.35722498,305765.52220088156,14701.670391598014
,,,,existing_wind__electricity___PRT_19_1,kilowatt hour,2014842877.2966945,2056223.755000179,4127585.820956881,29387522.46570649,262944.1859379537,12642.75555102205
,,,,existing_wind__electricity___PRT_11_1,kilowatt hour,1464708493.8132672,1494790.6983075826,3000586.337922346,21363528.764852416,191149.68559950526,9190.767006157661
,,,,existing_wind__electricity___PRT_15_1,kilowatt hour,296700810.48833567,302794.4564246423,607818.1441442722,4327534.336283692,38720.51461642282,1861.7411119206406
,,,,existing_wind__electricity___PRT_4_1,kilowatt hour,1005425289.4937124,1026074.7295462661,2059703.6203558897,14664646.36744049,131211.5883766952,6308.85231914793
,,,,existing_wind__electricity___PRT_7_1,kilowatt hour,1425651999.828539,1454932.0621038463,2920575.6172503717,20793869.65842234,186052.67375682684,8945.69494092661
,,,,existing_wind__electricity___PRT_18_1,kilowatt hour,2448598764.9361067,2498888.130131058,5016173.547301795,35714075.78355078,319550.8772280113,15364.491184131813
,,,,existing_wind__electricity___PRT_3_1,kilowatt hour,455508087.0167773,464863.31938922836,933149.0521828104,6643820.364876374,59445.430944451036,2858.22654482347
,,,,existing_pv__electricity___PRT_10_1,kilowatt hour,251386850.31605268,5720746.036392055,746838.6333598627,16865255.255092885,549167.2686131389,7986.625420001101
,,,,existing_pv__electricity___PRT_3_1,kilowatt hour,711917050.7152147,16200913.596312517,2115015.787632514,47761697.82019536,1555218.7464414518,22617.789303721398
,,,,existing_pv__electricity___PRT_15_1,kilowatt hour,261410412.4918268,5948849.66418092,776617.3726511144,17537724.536791734,571064.246338617,8305.076589470169
,,,,existing_pv__electricity___PRT_12_1,kilowatt hour,117627520.1173782,2676819.2868018597,349456.52988591825,7891495.316121186,256963.25744717917,3737.056815343297
,,,,existing_pv__electricity___PRT_9_1,kilowatt hour,127115289.9250243,2892730.0249143112,377643.4976109908,8528018.902797539,277689.76968893385,4038.485722341452
,,,,roof_mounted_pv__electricity___PRT_12_1,kilowatt hour,62265054.1904388,113505.52334229757,154636.36037219618,4065399.3739301604,136816.94742365435,2481.9892041651215
,,,,roof_mounted_pv__electricity___PRT_10_1,kilowatt hour,62196082.1095318,113379.79149796018,154465.06699366853,4060896.0605079145,136665.39291706713,2479.2398616586406
,,,,roof_mounted_pv__electricity___PRT_6_1,kilowatt hour,59291994.0069078,108085.81014959278,147252.71296459727,3871282.8318997575,130284.14946649679,2363.4780525263027
,,,,roof_mounted_pv__electricity___PRT_5_1,kilowatt hour,60942369.6348173,111094.34731823852,151351.44994687554,3979038.877908963,133910.57135669715,2429.2647854602383
,,,,roof_mounted_pv__electricity___PRT_16_1,kilowatt hour,58721344.4588321,107045.54997086574,145835.49474520463,3834024.078237941,129030.24339938904,2340.7310070721487
,,,,roof_mounted_pv__electricity___PRT_4_1,kilowatt hour,57674949.96958631,105138.03348308586,143236.75557488215,3765703.066449443,126730.96812081209,2299.0199725388484
,,,,roof_mounted_pv__electricity___PRT_3_1,kilowatt hour,60718035.1699453,110685.39883053701,150794.3113474331,3964391.6700227247,133417.63423357555,2420.3224384735217
,,,,roof_mounted_pv__electricity___PRT_9_1,kilowatt hour,66557297.94692381,121330.03069497232,165296.22345142765,4345647.826400737,146248.42862916717,2653.085219471121
