lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,130771474055.11424,392354871072.6406,2007503756480.2905,25946795749.306686,857458439.829674
,Energysystem,,,,,,130771474055.11424,392354871072.6406,2007503756480.2905,25946795749.306686,857458439.829674
,,Generation,,,,,6345275605.005623,422789350.7820207,15018297457.299261,549295156.2088184,3218246.383365031
,,,Electricity_generation,,hour * terawatt,163.93600880551207,2033286579.157382,391621813.2445602,7682734196.660345,511766797.2620394,2860283.4934886666
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,1913395.5170588,1952.7206494121672,3919.7616927052086,27907.992791909684,249.70213176575632,12.006181434839432
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,2509505.5531703,2561.082263111235,5140.946368399881,36602.60634178275,327.49574288361424,15.746654945522163
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,3383887.7166408,3453.4351841302077,6932.1963627285095,49355.981635742086,441.60445080294363,21.23323145511329
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,2786154.2202779,2843.416758744914,5707.685883703579,40637.68896900247,363.59897471865696,17.482571050408495
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,4185424.3598869,4271.445442174986,8574.215799722318,61046.862409869995,546.2066654176712,26.262716619488813
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,2116870.6125218,2160.3776736412874,4336.59860779645,30875.796075322756,276.2560588805599,13.282947734367527
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,2086606.5924768,2129.4916541562347,4274.600058377241,30434.377640542836,272.30654072808466,13.093046946575946
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,1918233.7508627,1957.6583217101029,3929.673246909586,27978.561261244347,250.3335314294291,12.036540402248727
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,908095.791771,926.7594628178684,1860.3153745013171,13245.108282642705,118.50840719026532,5.698122912362355
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,1919439.0330989,1958.8883807937823,3932.142375339864,27996.141008362076,250.49082329626907,12.044103312331535
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,2365625.8928452,2414.2455046025684,4846.1960275562715,34504.03733896419,308.71914516871067,14.84383830888874
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,2256154.0096556,2302.5237033691856,4621.933092690236,32907.32589050234,294.4328345959031,14.156923721342018
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,3076134.7608547,3139.357138902065,6301.736932812502,44867.22476628866,401.44204400928965,19.302142043180066
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,1898520.0181758,1937.5394207686074,3889.287903985006,27691.024939406347,247.76084793089842,11.912840597771204
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,3087344.8437255,3150.7976122837354,6324.701789334735,45030.73038229621,402.90498336120555,19.372483114104046
