lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,69929071348.51637,166333342178.09558,938947921520.8174,9533337596.31476,385279597.98623836
,Energysystem,,,,,,69929071348.51637,166333342178.09558,938947921520.8174,9533337596.31476,385279597.98623836
,,Generation,,,,,4238020507.6478863,334044380.2050737,9285106225.456997,242254002.3528816,2401892.40806499
,,,Electricity_generation,,hour * terawatt,135.8122858140445,1308119051.5581625,312574606.30357474,4990261239.782574,215360897.40797985,2150611.847868952
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,108783081.1514097,111013.45889493608,222851.73248165118,1586645.2329398084,14196.45255045689,682.5895482205452
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,54772340.3889732,55895.33663656316,112205.9682303001,798876.7357424471,7147.921562551733,343.68420791687777
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,73036009.41726069,74533.46564288087,149620.70443003645,1065259.7347455025,9531.37409947905,458.2846536640904
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,98602456.6673222,100624.10101272569,201995.8256587209,1438156.707537993,12867.856679529057,618.7084024080076
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,70078041.3303181,71514.8501490837,143561.04602085333,1022116.5739556515,9145.35218204836,439.72406431013405
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,475068042.66006,484808.3540854553,973218.7692458222,6929059.530457487,61997.51702602411,2980.945907951862
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,58962486.6360652,60171.39352752587,120789.85223663866,859991.7133418138,7694.745680263319,369.9764401531834
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,86757554.3065956,88536.34295034777,177730.49888136913,1265394.0162679823,11322.068561176755,544.3842844918846
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,550182.1923836999,561.4625681911307,1127.0967273054994,8024.629781941223,71.80009341071928,3.45227042800013
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,123658459.5759895,126193.82691346905,253325.25665457637,1803608.6431856726,16137.725050979278,775.9292268677116
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,81313510.13168341,82980.67981647766,166577.89441987005,1185990.4302698607,10611.60776156556,510.2241226715139
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,104307051.5771624,106445.65768354318,213682.19127372128,1521360.5313810648,13612.319973946634,654.5034619095449
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,8756176238.28261,8935703.968650792,17937799.00284199,127712371.63035387,1142701.9640681683,54943.051062887775
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,37073155.895791,37833.26631450379,75947.62836705925,540726.9719616437,4838.135608923918,232.6257765970992
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,100286860.221318,102343.0399634179,205446.4748448078,1462724.4145924954,13087.675376387198,629.2776586604778
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,59602741.2699882,60824.77531396102,122101.47030079522,869330.0861056711,7778.300442908057,373.9938950434193
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,17536660.1084808,17896.213985982125,35925.39433205022,255779.27989841788,2288.5761322678813,110.03862708664398
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,41793877515.93807,42650776.80186434,85618442.80251479,609580605.9555066,5454201.08318713,262247.25085752184
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,21581203.1181947,8221.320228827239,45083.34447386031,367172.436421157,4057.553250115563,149.26096725053017
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,19967108.5252012,7606.43369051312,41711.485076566925,339710.99041457416,3754.081996683143,138.09748768120113
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,11365270.2811886,4329.5791027975065,23742.160820524277,193363.36148383864,2136.821988834401,78.60503541030062
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,33777366.8699854,12867.42666697779,70561.24988282261,574672.228488879,6350.594263529685,233.6126685120377
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,12928618.1516403,4925.133660175551,27008.009818258164,219961.4266340284,2430.752183457763,89.41753803142132
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,14804185.0459218,5639.627438668867,30926.08741123352,251871.43936002726,2783.383707527006,102.38942505586517
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,10414768.1425473,3967.4870127771155,21756.552553014684,177191.96528675634,1958.1149436088215,72.03112626294498
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,6854458084.473056,2611193.3767413483,14319030.005202673,116618524.99168333,1288729.2949254795,47407.13657416828
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,8650465.877103599,3295.3793013362356,18070.907857573722,147174.95660186678,1626.402649700505,59.82877307428463
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,14482170.9201894,5516.956728749003,30253.39675171607,246392.84252370734,2722.840768590239,100.16229528890861
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,276064.8756509,105.16641460439803,576.7022263913564,4696.837912656323,51.903868719956655,1.9093333277300928
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,18961246.5471976,7223.252472743279,39610.22956264669,322597.7279533759,3564.9665652674016,131.14069611832363
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,354797795.6489786,62921.579147984245,147713.85293239966,1549774.0978689208,7624.212544822394,378.0112754617436
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2662609158.5706253,472200.1521087191,1108530.72504582,11630406.83232446,57216.5283915685,2836.8166216349587
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2151006858.1998444,235896.2711659086,721708.5022814266,111986840.2814089,62914566.01602833,2914.573043278444
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,389863783.3749346,42755.51851764301,130807.58257346417,20297291.509821557,11403083.46433152,528.2579501543484
,,,,ccgt__electricity___PRT_1,kilowatt hour,18198756.2042992,11409.610183978499,71692.9146573407,9737301.000933891,16582.455518016173,173.19660382666748
,,,,ccgt__electricity___PRT_2,kilowatt hour,19311325.903618,12107.130442721516,76075.81670111259,10332584.872839464,17596.213679665965,183.78487156401565
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,34380685.3353774,13585398.31471939,55150.3438274327,54465154.414106324,40260.63895335799,649.4526832111699
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,77193257.4720097,30502624.940078933,123826.34753344923,122287925.52935222,90395.22738993069,1458.184085101572
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,9117308.8481216,207478.21106060894,27086.300989217154,611663.2844293577,19917.152963411747,289.65734366250337
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,5429470.9101535,123555.85736009313,16130.229405843435,364253.0997842024,11860.91251589037,172.49455376867533
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,6087687.9060551,138534.5847464503,18085.703764027574,408411.6531783625,13298.815828027764,193.40613960639644
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,5442090.1030953,123843.02616113785,16167.719334580037,365099.69795591297,11888.479685137734,172.89546613960056
,,,,open_field_pv__electricity___PRT_20_1,kilowatt hour,5501465.581898901,125194.2053919935,16344.115913511694,369083.0883384229,12018.187970039377,174.78182797680023
,,,,open_field_pv__electricity___PRT_8_1,kilowatt hour,5383769.3466066,122515.84882245921,15994.456194045872,361187.06693075993,11761.075486455902,171.04261288140628
,,,,open_field_pv__electricity___PRT_10_1,kilowatt hour,6303908.1055059,143455.00385646216,18728.064958437324,422917.46400041285,13771.1581450406,200.27546581468414
,,,,open_field_pv__electricity___PRT_4_1,kilowatt hour,5702388.1623977,129766.50385617439,16941.029935203915,382562.61037180724,12457.111981089176,181.16514809004823
