lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,58739353913.96511,150302140105.5429,710558233293.7754,13429345132.600073,335056154.1374708
,Energysystem,,,,,,58739353913.96511,150302140105.5429,710558233293.7754,13429345132.600073,335056154.1374708
,,Generation,,,,,6624607375.228465,381622792.09537065,14232231681.04658,332921735.2153201,3602187.4083241867
,,,Electricity_generation,,hour * terawatt,134.53583336884768,2194065424.2631226,350046897.65529567,7086869980.1465,293870708.7737292,3232112.522413226
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,69735.61573381489,71.1740808794146,142.85994840693334,1017.1428717303792,9.101529445895476,0.4375860648844936
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,69775.51673727097,71.21480495431926,142.94168935487056,1017.7248558591833,9.106737117127084,0.4378364408614634
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,95197.3150261722,97.16098908662732,195.0206271221012,1388.5196161077424,12.424657856241582,0.5973564301772272
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,69806.77827029287,71.24671129907155,143.00573153449702,1018.1808272301597,9.110817209513678,0.4380326047666813
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,70138.49602148251,71.58527149024256,143.6852864581677,1023.0191633406515,9.15411128330565,0.44011411024516456
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,70403.76789757964,71.85601508901519,144.22872077184826,1026.888339722591,9.18873318722849,0.44177867253703396
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,70582.8987426631,72.03884128928766,144.59568710296944,1029.5010887249764,9.212112412175555,0.4429027059243764
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,70683.24367329119,72.14125592185297,144.80125310557997,1030.9646899418606,9.22520891014211,0.44353236329089585
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,27747.956691804804,28.32032516078793,56.84429139541007,404.7234122370271,3.6215188212986247,0.17411646903171876
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,70651.1006373556,72.10844982817173,144.73540508158652,1030.4958612108996,9.221013768431616,0.4433306680081678
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,70576.05447108625,72.03185531250293,144.5816659745314,1029.4012602520852,9.211219133709884,0.4428597586229461
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,69976.88992585787,71.42033175810847,143.3542212159607,1020.6620250718346,9.133019297158048,0.4391000434085171
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,70335.6435621358,71.78648555415651,144.0891616823708,1025.8946985062869,9.179841953705061,0.44135119714274595
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,71592.39379476648,73.06915950642299,146.66373238777874,1044.2252821991858,9.343866450046448,0.44923721611754147
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,71231.0556970704,72.7003679929588,145.92349740849187,1038.954912574549,9.29670648299836,0.4469698450618295
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,70054.64502144812,71.49969113852698,143.51350981945947,1021.7961376697714,9.14316748725996,0.43958795112966026
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,70678.52509728022,72.13643996094602,144.791586660774,1030.8958662019888,9.224593066193968,0.44350275456276966
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,69030.7807361579,70.45470675946373,141.41602781729895,1006.8623588838972,9.009538052161846,0.4331632750393068
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,14633081.2129727,5576.486579712707,30568.741894512215,248965.23126120857,2751.41727759153,101.20853213866046
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,16320525215.545033,6219550.7132977145,34093839.542908125,277675171.4433658,3068702.6473549665,112879.60319120159
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,58428211.1328246,22266.27008009811,122057.47233972474,994089.5484997736,10986.09289901136,404.1140343408334
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,76576759.5983153,29182.457982283602,159970.0818422146,1302866.4561379815,14398.513638536031,529.6370136911688
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,18513218.1560098,7055.15891937948,38674.4103454871,314981.34757277404,3480.988559900014,128.0451879873465
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,61479650.7883915,23429.135893000956,128431.97883648881,1046006.3231474839,11559.846551377255,425.21907189853516
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,12596818.4848918,4800.491987121343,26314.95632000877,214320.53724853141,2368.544499751403,87.124884354145
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,32470298.3094348,12374.029940769396,67830.9751569867,552445.1897603831,6105.299251405342,224.57821302505158
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,17559883.692974303,6691.854966038008,36682.87932538514,298761.44612323155,3301.7357507528823,121.45152665813342
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,17018145.9227805,6485.405354058414,35551.1804146146,289544.39420783526,3199.874315073331,117.70464083691404
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,51016.70126169722,19.441835016053727,106.57470907363546,867.9911388831396,9.592527455510492,0.35285292098481663
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,36833651.8988815,14036.850095514297,76946.09095107621,626682.6876409111,6925.728406408482,254.75699803729947
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,345335496.17686373,61277.73574228787,143775.93502860784,1508524.0672317424,7424.29081463851,367.97189713643115
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2250997862.205305,399426.22141082434,937173.635403611,9833001.4956628,48393.70101557353,2398.548550445089
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2153669296.924498,236611.79944194225,722620.9128243623,112126464.6365323,62992481.6016288,2918.700193755373
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,392616734.1181564,43134.64073080832,131734.73903514093,20440801.38794672,11483611.915602336,532.0828687503941
,,,,ccgt__electricity___PRT_1,kilowatt hour,3738010.5684261,2345.04549843744,14725.738268302483,2000037.787487905,3406.175130979518,35.57631452985847
,,,,ccgt__electricity___PRT_2,kilowatt hour,1920241.693371,1204.6660678894075,7564.712858500236,1027433.1433223712,1749.7755513599348,18.27579710729331
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,13649342.200698702,5393506.196010963,21895.92737567026,21623047.004274953,15985.716243313129,257.86126447181766
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,26426005.758533403,10442175.432411967,42391.92588297023,41863611.90524981,30949.376408686534,499.23601882480443
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,284438.8859422,6473.065636122386,845.039985683252,19083.01687194018,621.3915648118145,9.036915367249332
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,207060055.14603528,4712131.123224531,615155.0814029817,13891667.845509652,452348.0369113632,6578.510487741842
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,2269063271.5465584,51637790.09543607,6741164.057584554,152231550.7283608,4957046.475178063,72090.46920563639
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,126813032.4420821,2885924.263241711,376749.060749016,8507891.702846192,277038.5926899249,4028.980207285354
,,,,open_field_pv__electricity___PRT_20_1,kilowatt hour,194533098.7309667,4427051.22082853,577938.7245931561,13051233.810516112,424981.3671844067,6180.51622420538
,,,,open_field_pv__electricity___PRT_8_1,kilowatt hour,208377351.2106502,4742109.247815762,619068.6385958013,13980045.29412302,455225.8314161554,6620.362335846078
,,,,open_field_pv__electricity___PRT_10_1,kilowatt hour,34698272152.22406,789639547.3858219,103085157.66359496,2327908544.2714696,75802622.96948095,1102399.7221431094
,,,,open_field_pv__electricity___PRT_4_1,kilowatt hour,95544065.4185231,2174326.4971985873,283852.0317130611,6410055.384502288,208727.70655895345,3035.5330290727093
,,,,open_field_pv__electricity___PRT_18_1,kilowatt hour,76212334.299407,1734388.1821224538,226419.3577887606,5113088.727190363,166495.17351116452,2421.34408845996
,,,,open_field_pv__electricity___PRT_15_1,kilowatt hour,987458738.8258684,22471910.64904134,2933642.9010272073,66248648.49592101,2157224.490855218,31372.57770455641
,,,,open_field_pv__electricity___PRT_12_1,kilowatt hour,127609388.93614298,2904047.201971724,379114.9576567279,8561319.293669254,278778.33093405754,4054.2812705179067
,,,,open_field_pv__electricity___PRT_9_1,kilowatt hour,631030.7358528,14360.565922257141,1874.7303211404728,42335.87872171877,1378.5638876239402,20.048494196369575
,,,,open_field_pv__electricity___PRT_19_1,kilowatt hour,114767965.4570683,2611810.8672915557,340964.35009232565,7699787.650062612,250724.66941149943,3646.296065572431
,,,,open_field_pv__electricity___PRT_16_1,kilowatt hour,99662240.6545583,2268045.113391127,296086.7257526314,6686343.935030008,217724.36447233995,3166.3716834015604
,,,,open_field_pv__electricity___PRT_6_1,kilowatt hour,3732454.7032254,84940.65151566049,11088.756231481286,250410.54369008777,8154.0041930046455,118.5839170808315
,,,,open_field_pv__electricity___PRT_3_1,kilowatt hour,53737015428.58658,1222910246.2687743,159647393.49144536,3605218634.8382387,117395088.20981415,1707280.1382557706
,,,,open_field_pv__electricity___PRT_5_1,kilowatt hour,270840995.6039445,6163614.151145082,804641.9893974717,18170733.834798884,591685.3088354453,8604.896433715949
,,,,chp_hydrogen__electricity___PRT_1,kilowatt hour,10821522.6775311,318267.645028263,55528.0153154715,1054921.485741693,3411223.84078623,482.05034660944494
,,,,chp_hydrogen__electricity___PRT_2,kilowatt hour,11598185.6510544,341109.78128183255,59513.27277582998,1130633.4242975686,3656048.0980101936,516.6472021057089
,,,,existing_wind__electricity___PRT_10_1,kilowatt hour,319531151.5180828,326122.2516015928,654589.5284679062,4660585.981010059,41703.54206879006,2005.0354145515541
,,,,existing_wind__electricity___PRT_9_1,kilowatt hour,859676198.2042418,877409.0888027003,1761127.3096464288,12538980.373428393,112200.46097920173,5394.407444474437
,,,,existing_wind__electricity___PRT_17_1,kilowatt hour,281918134.927249,287733.3752260478,577535.7367523483,4111973.7502117255,36794.486997338296,1769.0163911506415
,,,,existing_wind__electricity___PRT_16_1,kilowatt hour,87167904.8968358,88965.95317968338,178571.62750147562,1271405.0371130188,11376.701056014632,546.9724485367858
,,,,existing_wind__electricity___PRT_6_1,kilowatt hour,1999499539.9383695,2040744.0367087503,4096162.313989217,29164103.34439751,260964.26837383662,12546.718433462727
,,,,existing_wind__electricity___PRT_5_1,kilowatt hour,460127235.2873591,469618.4686365292,942613.7907006673,6711278.484285664,60053.410825553,2887.265913074255
,,,,existing_wind__electricity___PRT_1_1,kilowatt hour,23897.26559680528,24.3902043377104,48.95578958277009,348.558381545872,3.1189466705312854,0.14995365430476176
,,,,existing_wind__electricity___PRT_12_1,kilowatt hour,342896385.99758,349969.4496344968,702455.4024156157,5001384.315538216,44753.05080836129,2151.6506111988356
,,,,existing_wind__electricity___PRT_20_1,kilowatt hour,2246899895.102245,2293247.622766533,4602985.141999249,32772611.064676713,293253.67449776246,14099.138194106305
,,,,existing_wind__electricity___PRT_19_1,kilowatt hour,1927286011.210203,1967040.9265590948,3948226.1284533055,28110818.373668514,251539.33462782594,12093.583639646711
,,,,existing_wind__electricity___PRT_11_1,kilowatt hour,1394184996.4562852,1422943.4169680234,2856118.7072953335,20335166.128284372,181961.76608802046,8748.412412810363
,,,,existing_wind__electricity___PRT_15_1,kilowatt hour,313506857.3529135,319973.6909890295,642248.1969249684,4572717.424804389,40917.28256301036,1967.2333940205615
,,,,existing_wind__electricity___PRT_4_1,kilowatt hour,954185158.1989328,973867.52695612,1954737.7769210988,13917459.848440822,124535.27832030071,5987.444495265417
,,,,existing_wind__electricity___PRT_7_1,kilowatt hour,1353116223.1725674,1381027.501943159,2771985.4739109054,19736149.26217898,176601.68364801732,8490.708760450354
,,,,existing_wind__electricity___PRT_18_1,kilowatt hour,2356228180.473657,2404831.067509201,4826954.386998941,34367240.79547625,307522.6330219451,14785.165465605083
