lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,63939382502.14722,157705132599.06506,905066322558.1892,8182986803.945614,365137566.8942019
,Energysystem,,,,,,63939382502.14722,157705132599.06506,905066322558.1892,8182986803.945614,365137566.8942019
,,Generation,,,,,3973783517.353542,290795392.8518735,7799398035.313095,152433232.44704896,1434785.7478307271
,,,Electricity_generation,,hour * terawatt,129.97095832266314,432086390.6779069,264840659.63538238,2671176437.9178762,119809093.51958582,1130394.8273857015
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,37741762653.286736,38511150.91487686,77317143.94510841,550467504.461951,4925006.058665979,236816.12340851492
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,29790203.0280972,30397.49398360357,61027.711843228964,434493.18646538205,3887.389461600138,186.92291775699434
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,2625825224.408776,2679354.2294661324,5379221.652054807,38297931.96761933,342649.73944168317,16476.11840779827
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,165203.15916789998,168.57092321128607,338.432429745763,2409.505130748545,21.557725517209665,1.0365910063284784
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,1210791.6324149,1235.4743390396027,2480.4074942493826,17659.520951476,157.9988772710718,7.597286413987174
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,1540764.6651623,1572.1740616257337,3156.3847321344556,22472.211698075647,201.0577879118786,9.66774971396319
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,1781101.8980027998,1817.4107159149119,3648.735568955223,25977.555049004583,232.41992482618187,11.175780282122044
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7562726.1915981,7716.896862585969,15492.874430755614,110303.14222247241,986.8768625422717,47.45341428740494
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,92614.00636289544,94.50199784907109,189.72750497003778,1350.7848435567623,12.085406467315547,0.5811199164710205
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,1929998.8775526,1969.343042872216,3953.7634318323694,28149.232867366947,251.84982091504043,12.110055817253008
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,1242145.8287989,1267.4677097584872,2544.6391767610244,18116.825142759957,162.09035568557252,7.794022833448192
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,9561405566.78216,9756320.453498354,19587335.581528418,139454087.23602608,1247688.9534388608,59994.41577359492
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,639630.3853,652.6696280916831,1310.336112997899,9329.075200148985,83.46678325242635,4.0134529395518195
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,924979.2209058,943.8354719578704,1894.8969667092083,13490.91742461674,120.70258373938479,5.803915289825256
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,1883722.4637725,1922.123261678391,3858.9623443086443,27474.286595233363,245.8111093610513,11.819687796620844
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,3762668.5778531,3839.372811274399,7708.139938539064,54878.90963771318,490.99894229373393,23.60940569981936
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,675014.4496467,688.775020370408,1382.823315602835,9845.155431378113,88.0841280456982,4.235475345438802
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,41655509816.77304,42504682.22878113,85334780.94798422,607549910.8642405,5435719.579628097,261373.49344430302
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,247358.093713,94.19806796857785,516.7321240169103,4208.350720616375,46.50378840428533,1.7107532702102308
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,686367.1550711,261.38000733563865,1433.8239455518694,11677.296134787355,129.03832038705332,4.746983765394316
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,479958.9352539,182.77632931529038,1002.6362846270171,8165.633477875465,90.23318555209318,3.3194439112192935
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,407844.8635474,155.31409396845666,851.9896779888003,6938.74293604703,76.6756039859891,2.8206957920380042
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,277536.0022236,105.69031722774318,579.7739049824161,4721.773269821063,52.177292152983235,1.9194666982154616
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,404477.0161886,154.03156236588055,844.954230326189,6881.445102490842,76.04244232648716,2.797403423464869
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,148973.1371617,56.73144401079987,311.20552568549664,2534.508573051083,28.007230911691973,1.0303130888116243
