lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,61839132608.849205,167470496835.2067,829916198919.6534,13066013606.667269,376422776.40688384
,Energysystem,,,,,,61839132608.849205,167470496835.2067,829916198919.6534,13066013606.667269,376422776.40688384
,,Generation,,,,,2532055867.725177,421598855.17901194,7766113791.792963,296457872.0753119,3020972.1214940143
,,,Electricity_generation,,hour * terawatt,176.37938845612913,1816414791.0346532,416329439.83823055,6661415528.410928,289977599.48037386,2960061.5231724298
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,32219950967.381123,32880951.78232475,66005444.467933774,469941613.5248424,4204744.90035549,202173.56025237843
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,19854068754.155464,20261380.166459024,40672831.375542246,289579990.82279336,2590981.4211212173,124580.19472752156
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,1001053.5347961,1021.5904115420724,2050.747487710349,14600.789239015927,130.63876942811302,6.28140487659307
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,6910257583.462296,7052023.356265919,14156279.246073777,100789029.81536242,901797.4721308328,43360.44394913552
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,15022581.4249519,15330.773618575799,30775.09847928186,219110.70446219578,1960.4661317162463,94.2636062338052
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,20583447.9458786,21005.722736461175,42167.02973051048,300218.29485373024,2686.166340554154,129.15689902172772
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,26252796.814498,26791.379890958047,53781.1967511709,382908.14617185324,3426.0236348101075,164.73089620731912
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7059368215.666322,7204193.011963422,14461745.680743966,102963871.45578413,921256.6007457285,44296.08247166484
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,26776.81842781852,27.326151982282397,54.854701782575155,390.5512230535717,3.494409127005755,0.16801902396618593
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,4754246809.284956,4851781.428162533,9739498.799535453,69342700.70714392,620435.3025617866,29831.92012864694
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,13409096.6393394,13684.18776456028,27469.73092823741,195577.34637753712,1749.9042990381542,84.13932131876119
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,7429441027.290123,7581857.955517538,15219872.856269151,108361539.95184834,969551.5770310699,46618.213190936716
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,17550905.016267203,17910.96642938529,35954.59495221378,255987.37349049345,2290.4156011332243,110.12831634410342
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,15094657.1843816,15404.32805991381,30922.75210405066,220161.95990620623,1969.8721107424553,94.7158667934581
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,3309063.9079710003,3376.950219970033,6778.912675617667,48264.096793863326,431.83708150809935,20.763694893997204
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,47395280.664243296,48367.607368442266,97093.46141063076,691280.2161355354,6185.144877277363,297.39563044705744
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,10811495.9915587,11033.296664115089,22148.31422358647,157690.24217657937,1410.9140849470884,67.83991193926731
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,357391.76521,364.7237510061847,732.148920279092,5212.710068250339,46.64008346057874,2.2425597621888547
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,13535.215403125409,5.156402072968472,28.27521355150445,230.28206856173983,2.5447836565651176,0.09361317967267516
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,13169.933577547388,5.017243573559822,27.512135808652864,224.06732784062476,2.476106270085185,0.09108679260713706
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,13250.865415616609,5.048075558620119,27.681203306254748,225.4442657355868,2.491322431198134,0.09164653890055965
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,13269.397102455798,5.055135419770669,27.719916203538297,225.7595555234337,2.494806611719038,0.09177470901658533
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,13470.290347766051,5.131668063723697,28.139584398160668,229.17746286622486,2.5325769635218176,0.09316414057868791
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,13277.808101416003,5.05833970760385,27.73748687237864,225.90265647596559,2.4963879809025498,0.09183288174003132
