lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,78060173428.62224,211919493911.01157,1115393417537.088,13995760237.962624,476565650.1413028
,Energysystem,,,,,,78060173428.62224,211919493911.01157,1115393417537.088,13995760237.962624,476565650.1413028
,,Generation,,,,,4436898623.909016,364654632.155655,9808111041.477371,259500386.366646,2822730.1078700316
,,,Electricity_generation,,hour * terawatt,144.44547036048974,1608485750.7322516,343906316.0106823,5722961894.633159,233417391.35194704,2579454.027787063
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,11773625500.349182,12015351.04794527,24119327.578529947,171723725.24890772,1536515.3533547446,73877.31725324877
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,13312387.0327463,13585.705000867454,27271.618558285907,194167.26760566162,1737.3312124611198,83.53276059191762
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,18956024.881383702,19345.21304284136,38833.11675681133,276482.3128162847,2473.85338256335,118.94554179513167
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,32960589.6527947,33637.30696217792,67522.72348129748,480745.3100619426,4301.517154311861,206.82158937932675
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,40995129900.55591,41836805.118962415,83982199.63581526,597932762.8098582,5350063.708416345,257236.83988023593
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,7517729.0479234,7672.076329968843,15400.742069749585,109649.52448225119,981.100180598454,47.17235603422227
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,13031029.2122986,13298.570635592854,26695.231833977028,190063.53481569325,1700.6126493760587,81.76729243247357
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,31140797.3786351,31780.152382061366,63794.71582649665,454202.8055008579,4064.0254174296156,195.40273023516545
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,481524.6989763,491.41093266387946,986.446524194156,7023.258477770297,62.84131366234815,3.0214782142968346
