lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,138222737749.58258,371999836296.5719,2092081177182.458,21948025292.71237,842389234.234891
,Energysystem,,,,,,138222737749.58258,371999836296.5719,2092081177182.458,21948025292.71237,842389234.234891
,,Generation,,,,,6072810608.312326,542961076.0397924,13899331118.895645,2675881265.7458267,4372396.586033768
,,,Electricity_generation,,hour * terawatt,203.45292152897153,2595073834.294587,517440635.07015306,8884647679.80509,2643791010.377229,4073153.0156181925
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,104691718.6601913,106842.77799048545,214470.3548087403,1526979.183919138,13662.638699751235,656.9228514183135
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,84985209.2696349,86731.36704702751,174099.80673415543,1239550.2448119414,11090.869687946531,533.2678335568617
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,49525168.6572036,50542.74265078393,101456.74013049844,722348.4587706093,6463.209264021416,310.7620681756617
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,74471349.9834615,76001.48350549568,152561.22507639672,1086200.538869417,9718.773952071104,467.29514241169807
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,28465194.6394702,29050.05785205739,58313.49864365888,415178.58563691593,3714.8083426075655,178.61428839045428
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,41491320.611965805,42343.826405664906,84998.68343888958,605170.9122548013,5414.763745850793,260.35102865579876
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,41526706.1806329,42379.939127363294,85071.17394518064,605687.027851407,5419.381687557936,260.57306713436896
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,173922563.6830211,177496.08210898784,356295.936484025,2536744.4317110814,22697.5082627323,1091.3347103469198
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,247918.1516262,253.0120282458257,507.88252044701403,3616.005751908386,32.35419359002614,1.5556445263474872
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,72326982.3335424,73813.05617170948,148168.2960390509,1054923.9029833977,9438.926407096718,453.83959759627174
