lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,73402642055.84831,207829314164.46777,1044427520925.9675,15204772251.000837,463514127.6286384
,Energysystem,,,,,,73402642055.84831,207829314164.46777,1044427520925.9675,15204772251.000837,463514127.6286384
,,Generation,,,,,2779075455.19027,419595645.30516756,8120407985.141407,305276083.330695,3028024.554172866
,,,Electricity_generation,,hour * terawatt,174.53053946287906,1818486329.17937,412505401.5196345,6657725019.796208,296532806.20288646,2945997.711708907
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,31510183514.731945,32156692.697065428,64551423.94506182,459589571.4066161,4112126.167729527,197719.97001221345
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,19123465624.113186,19515830.705042344,39176126.54450756,278923966.468957,2495640.921117699,119995.84350317766
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,525137.991026,535.912492137907,1075.7920553606841,7659.363332821969,68.53129476514484,3.2951337077677287
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,6924312464.618218,7066381.82338077,14185072.23908524,100994073.75203036,903633.1529267714,43448.647392125575
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,10460232.4860369,10674.849955177846,21428.72006625045,152566.98720469378,1365.0760144413405,65.63582381295586
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,5067406.9685067,5171.377313506484,10381.035558473975,73910.30889001403,661.3042030572836,31.796944417473107
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,6459417.9949287,6591.948872213997,13232.694415644342,94213.38807678364,842.9637279947469,40.53152948661722
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7065896464.416365,7210870.744957206,14475119.70254427,103059137.25248656,922110.0770873517,44337.058094439846
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,310.5841382271693,0.31695653872325485,0.6362593340022082,4.530003162544041,0.04053169545938863,0.0019488520740690747
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,4527067117.12836,4619951.055332769,9274101.135332052,66029219.89156751,590789.0427516729,28406.422140996547
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,6774085.1757923,6913.07226726431,13877.318226926656,98802.94417123692,884.0282666351652,42.50600181984482
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,7211978872.369876,7359950.389178621,14774382.55643653,105189811.96618833,941174.0502307827,45253.69538724623
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,5298517.555232001,5407.229706941879,10854.48622739803,77281.15614234454,691.4644809559837,33.247116178243786
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,7459661.6029506,7612.7149615598955,15281.782741670939,108802.37106111442,973.4970177440479,46.80785396790644
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,1708007.4791244,1743.0514625437472,3499.005800296898,24912.023280448568,222.89753553183075,10.717398309997602
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,31601997.546792097,32250.39036200154,64739.513185237876,460928.718524217,4124.108036443388,198.29608431715317
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,7719610.6388045,7877.997471765873,15814.311547953392,112593.83948886799,1007.4207564576591,48.43898110934671
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,177203.1705294,180.83893025709435,363.0165143196316,2584.584414006966,23.125279298698903,1.1119137261075671
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,13021987.3005012,4960.913830031657,27203.07507514778,221550.33664203138,2448.2937502202044,90.06358168298438
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,31319869.7667893,11931.756034631877,65427.55333432578,532862.4218664551,5888.520671901359,216.6166794637898
