lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,70032303380.3517,185059823548.75073,964422345899.5604,12705477913.66235,416363686.0097203
,Energysystem,,,,,,70032303380.3517,185059823548.75073,964422345899.5604,12705477913.66235,416363686.0097203
,,Generation,,,,,4424494404.0572195,344910252.18202096,9729447030.73183,255296959.1076393,2579297.3144738344
,,,Electricity_generation,,hour * terawatt,138.29662265885733,1446410795.6524074,323140187.46662575,5317850970.000295,228071082.01209053,2324547.6530405656
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,72577211.551029,74066.37872814079,148680.86402393406,1058570.2928738776,9471.592764591729,455.40711531917685
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,33855321.888006896,34549.97857616818,69355.63385080993,493794.63941215246,4418.243894909754,212.4352003946275
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,107533608.3157375,109740.02452333628,220292.1475589313,1568424.5897511048,14033.53097664248,674.7513347424781
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,55878184.9651052,57024.71515915394,114471.4248919855,815007.7050575212,7292.308441141996,350.62414884626367
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,236717474.7642366,241574.53550773818,484936.7718323193,3452627.639433616,30892.50018493446,1485.3535982819012
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,56144117.6672872,57296.10427432671,115016.21165130184,818886.4495314753,7327.01363581696,352.29282199976086
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,75863756.3427859,77420.35846169486,155413.64293701906,1106505.9824670756,9900.498935244366,476.0295097618547
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,44844933.128271095,45765.078735861505,91868.82854898469,654082.9136378553,5852.428538715884,281.39275670177614
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,1067489.2981052,1089.3924573689924,2186.8466394608017,15569.797114108294,139.31127548576194,6.698276380469379
