lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,216513993113.64584,655458310608.2251,3550705057804.7417,38059270936.08312,1447977268.6580737
,Energysystem,,,,,,216513993113.64584,655458310608.2251,3550705057804.7417,38059270936.08312,1447977268.6580737
,,Generation,,,,,6398017614.695749,536187810.6868987,15427259895.911144,2441316508.4565825,4350806.041311524
,,,Electricity_generation,,hour * terawatt,200.86764645973412,2678744018.542023,509482668.3640884,9334408836.173155,2408609250.702582,4040353.57273571
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,1818265622.225465,1855645.5950467542,3724880.114812247,26520378.0022443,237290.39462379552,11409.316291862147
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,1300568178.1585562,1327305.312833559,2664330.494727395,18969483.490943152,169728.96174335812,8160.850385712162
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,741858698.9328859,757109.8573702561,1519764.0443037068,10820406.479350872,96815.3064507692,4655.040735797431
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,1110598102.5862284,1133429.8222324357,2275159.766156234,16198668.186449545,144937.1636413174,6968.819555745087
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,419803915.5410633,428434.2619186314,860005.9518321948,6123064.96421645,54785.96502435203,2634.2001930602014
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,479456321.9931894,489313.0043820342,982209.2536300988,6993127.263351575,62570.82488925669,3008.509185274881
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,600062034.9990844,612398.1326821058,1229280.8677376073,8752226.186789962,78310.31690104851,3765.2901032266022
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,2233967506.3516,2279893.500441586,4576482.687613753,32583612.64147585,291541.0293657963,14017.776916041716
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,1086331.4468411,1108.6642916810426,2225.4473465833435,15844.726014402377,141.77027523328653,6.816550301100186
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,980647295.9900004,1000807.4794640584,2008943.8901592267,14303266.0676397,127978.10232264051,6153.399719897111
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,525708254.2397487,536515.7846508567,1076960.4828366276,7667736.468869251,68606.87326587799,3298.7324166387534
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,1642562034.950807,1676329.8835309981,3364935.566380384,23957647.07134239,214360.42605906114,10306.805318679844
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,452617418.1366564,461922.34429476905,927227.3532714538,6601667.475154456,59068.24858308934,2840.099498989898
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,407837885.7262109,416222.2325226356,835492.4671367926,5948534.010138743,53224.35383745361,2559.1153334883115
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,728771886.0806428,743754.0059293234,1492954.5350910516,10629528.304394461,95107.42892882056,4572.923147932766
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,951070251.533662,970622.3941305011,1948352.6633472918,13871869.03226306,124118.18853252512,5967.808654011735
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,351180204.6281257,358399.7819012231,719424.1286664747,5122151.384252869,45830.31671663789,2203.5977478921845
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,51602784260.69492,52663636.26438168,105712929.18550186,752654248.0081015,6734354.371183234,323798.9433389165
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,61921829.2598142,23592.829849502406,129355.40958785584,1053517.9766999737,11642.218312769777,428.2707940644533
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,103976696.9929168,39616.150584703966,217208.50930489306,1769025.8951994432,19549.154479048575,719.1354505753693
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,88414025.57399671,33686.618893654144,184697.9107032374,1504247.6368398282,16623.142435148107,611.4991335189575
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,92277599.6824399,35158.67881504185,192768.961207285,1569981.2371909318,17349.551421704353,638.2208239300547
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,67309709.7453029,25645.66555509748,140610.75354894745,1145185.632771663,12655.219407960774,465.5350655108384
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,87997217.7837805,33527.810858635385,183827.19446237726,1497156.2039004709,16544.776415538916,608.6163601025098
,,,,wind_offshore__electricity___PRT_20_1,kilowatt hour,31272615.951272897,11915.176313099882,65328.85241928089,532062.1738212769,5879.713607748989,216.2912211407369
,,,,wind_offshore__electricity___PRT_11_1,kilowatt hour,80766545.3564532,30772.85318604585,168722.2370597604,1374135.881738007,15185.303222586872,558.6067615789182
,,,,wind_offshore__electricity___PRT_7_1,kilowatt hour,66015594.2370794,25152.594778413284,137907.33144534266,1123167.970009875,12411.906581671967,456.5845567097032
,,,,wind_offshore__electricity___PRT_4_1,kilowatt hour,64921832.6173856,24735.86076727317,135622.4509143881,1104559.0635685045,12206.26324551248,449.0197582792865
,,,,wind_offshore__electricity___PRT_1_1,kilowatt hour,594148.3923246,226.3764170755381,1241.1827874443522,10108.648591538162,111.70867166321183,4.109316646653035
,,,,wind_offshore__electricity___PRT_16_1,kilowatt hour,79419509.2415904,30259.619403219534,165908.26320997244,1351217.844941198,14932.040541139699,549.2902372923717
,,,,hydro_run_of_river__electricity___PRT_2,kilowatt hour,365915489.8720243,64909.30199061571,152342.94058962152,1598374.9928356397,7863.50084381565,389.8732839091349
,,,,hydro_run_of_river__electricity___PRT_1,kilowatt hour,2584622570.72035,458483.040419081,1076065.413010096,11290027.881495627,55543.376348143094,2753.8470416878304
,,,,hydro_reservoir__electricity___PRT_1,kilowatt hour,2114502104.1550524,232076.87207332504,709465.3119022578,110086749.22350983,61846846.79890376,2865.303612295254
,,,,hydro_reservoir__electricity___PRT_2,kilowatt hour,381099910.0657454,41827.56535263787,127868.00543935873,19841101.19635104,11146750.673170993,516.4180006320744
,,,,ccgt__electricity___PRT_1,kilowatt hour,24515049.3891086,15373.988624704523,96575.69321807227,13116863.790690407,22337.879483234756,233.3130806251586
,,,,ccgt__electricity___PRT_2,kilowatt hour,16275173.214518,10206.559847928907,64115.15272283243,8708088.93071613,14829.782801684203,154.89305115756224
,,,,chp_biofuel_extraction__electricity___PRT_2,kilowatt hour,156012504.64346787,61647854.91600454,250263.6738815191,247151951.02315375,182696.93580407125,2947.1899246278344
,,,,chp_biofuel_extraction__electricity___PRT_1,kilowatt hour,159292604.3412623,62943976.08806687,255525.36622248832,252348220.65367046,186538.06485522664,3009.1533986669856
,,,,open_field_pv__electricity___PRT_11_1,kilowatt hour,15086894159.881285,343330513.6197856,44821280.393844455,1012164336.5300907,32958094.99010615,479316.96379577223
,,,,open_field_pv__electricity___PRT_17_1,kilowatt hour,787901537.1827737,17930174.14107731,2340757.1728664446,52859510.259871855,1721211.3659797576,25031.962746633002
,,,,open_field_pv__electricity___PRT_7_1,kilowatt hour,1765813348.4738977,40184387.728758276,5246011.165465393,118466615.94848134,3857509.932598077,56100.6317039897
,,,,open_field_pv__electricity___PRT_14_1,kilowatt hour,662964502.6696649,15086998.065563284,1969584.8297492084,44477612.08346826,1448279.998686407,21062.66068790851
,,,,open_field_pv__electricity___PRT_20_1,kilowatt hour,1220682783.772353,27778921.417077515,3626496.2651326754,81894362.5412459,2666644.222065181,38781.604714338006
,,,,open_field_pv__electricity___PRT_8_1,kilowatt hour,772952741.1545602,17589986.32703418,2296346.1647834005,51856610.78608053,1688554.9534493983,24557.0332184737
,,,,open_field_pv__electricity___PRT_10_1,kilowatt hour,2792010283.8479524,63537419.59116582,8294714.238025511,187313121.3480952,6099289.832171631,88703.33933269545
,,,,open_field_pv__electricity___PRT_4_1,kilowatt hour,674839553.5774361,15357237.087408535,2004864.1245358407,45274297.13315667,1474221.6571671576,21439.936042646634
