lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,70934793337.07832,170538708319.9488,975894292252.1935,9313936388.229818,396292173.8858753
,Energysystem,,,,,,70934793337.07832,170538708319.9488,975894292252.1935,9313936388.229818,396292173.8858753
,,Generation,,,,,4091783849.1136813,334885559.68106455,8877452444.979845,225613514.6907738,2362164.481957446
,,,Electricity_generation,,hour * terawatt,137.3770919320973,1246299727.971301,314017144.11919767,4761686574.417243,199386514.5304163,2117501.252411525
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,77380029.6252196,78965.75246797364,158519.79226541962,1128616.056075847,10098.229702792405,485.5418168998719
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,47544292.6925091,48518.601742683604,97398.66264786643,693450.9119244164,6204.613658041711,298.32945747260817
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,27257785.982619,27816.370478479228,55839.97050121017,397564.78593872755,3557.188920464121,171.0363125406736
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,4269994444.05134,4357497.986013954,8747458.944245588,62279431.94507067,557241.770710339,26793.22908724303
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,62021209.2381496,63292.188846511395,127055.89868890504,904602.0388403322,8093.876680760117,389.16876571791533
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,31481313.927999098,32126.44993095051,64492.23873778916,459166.4869825773,4108.3667314593695,197.537975070266
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,9453959.456854,9647.696273714406,19367.26693516008,137889.4591836927,1233.758305078065,59.32141243538636
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,53989283.3412814,55095.66718225082,110601.79249494411,787453.4596366291,7045.696251481723,338.770285481822
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,912065.9329176,930.7565878772849,1868.447232684985,13302.815481921047,119.0262053310177,5.723003110003235
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,65809969.71088821,67158.59092337472,134817.50754241747,959862.4971530951,8588.316573357642,412.9423627539084
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,4621793265.089306,4716506.09745208,9468149.751606235,67410546.5209049,603152.134416736,29000.68544953432
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,37385937.2008769,38152.074564764815,76588.37851949577,545287.578737334,4878.930433878932,234.5881225843396
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,48028994.9661631,49013.236841853395,98391.61785899776,700520.4719984113,6267.868155581176,301.37085230876806
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,71443475.89563969,72907.54276946673,146358.24013715924,1042029.2469271842,9323.499019767038,448.29131314117245
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,36841312595.99468,37596289.02676443,75472667.14471468,537344029.51723,4807855.966850045,231170.7289535697
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,18872278.5115553,19259.021714853705,38661.521373695185,275259.09005513974,2462.8654751010017,118.41918957603522
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,30818549.4481864,31450.10342180395,63134.50744547327,449499.82444971177,4021.8748034143896,193.3792810079148
