lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,91223940778.65387,471501852072.9915,1588563185340.2297,53481671682.49504,922255712.4943153
,Energysystem,,,,,,91223940778.65387,471501852072.9915,1588563185340.2297,53481671682.49504,922255712.4943153
,,Generation,,,,,6837296315.032013,410636740.8430423,13634111200.091898,306442970.30340946,3435281.42462586
,,,Electricity_generation,,hour * terawatt,152.69604665139298,1924788034.4097195,374575532.7318352,6569370676.78093,261073375.44222623,3012346.200163357
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,30013347.0626956,30630.376692308117,61485.073274154565,437760.33052227215,3916.9494859591077,188.3292352554165
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,2383226577.1411934,2432222.160488702,4882256.5645375885,34760603.40448732,311027.56038906565,14954.388051306041
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,1725010423.022341,1760474.0596903602,3533840.862013179,25160177.28181661,225125.7973818853,10824.180758122586
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,3429401053.587,3499904.4205796816,7025440.202395469,50019604.129381776,447560.5691588378,21518.975422072694
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,255180102.4526495,260426.22404817774,522759.66637436865,3721934.9697330566,33302.76923239406,1601.2167335441943
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,227238924.7131233,231910.61780798557,465519.620564926,3314398.310208762,29656.252182488093,1425.8900488918182
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,269304511.3040461,274841.00999225164,551694.803508154,3927946.844178192,35146.10232921023,1689.8452730971285
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,7058014.0843586,7203.116316990203,14458.984272505011,102944.81891465107,921.1196799154253,44.287976018268445
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,268590.6368967,274.11245930222645,550.2323668115557,3917.534613394434,35.05293677910583,1.6853658186550367
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,19081582.9832564,19473.871798235927,39090.359547253494,278314.8462619224,2490.2786250627973,119.7340610892057
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,298366810.3316408,304500.7867538993,611231.5683250739,4351835.642803214,38938.93346558693,1872.2068250972025
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,375808790.6808414,383534.85757104127,769878.5138290506,5481367.342150363,49045.64780378706,2358.1435952705688
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,278458021.7901605,284182.70254368597,570446.6028959341,4061455.5717466073,36340.698790654256,1747.282173628968
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,132964842.3732335,135698.40083640598,272390.5820658883,1939361.6187832453,17352.832054769067,834.3343722115459
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,479963084.8852411,489830.40867871034,983248.0656452205,7000512.080117975,62638.50395250041,3011.696114329921
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,1329783505.055495,1357121.869199897,2724182.5469972407,19395586.41910371,173545.94959254228,8344.191336904127
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,241670227.7572671,246638.60639178482,495083.45839254494,3524886.3966740724,31539.637095581635,1516.4443033423688
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,35333254046.26474,36059653.10839991,72383386.94599661,515353950.25633365,4611234.1612755805,221710.85082074028
,,,,wind_offshore__electricity___PRT_15_1,kilowatt hour,39896982.4805336,15201.166085684998,83345.31449924946,678793.7425334897,7501.365794954088,275.94070450980615
,,,,wind_offshore__electricity___PRT_9_1,kilowatt hour,47695305.374398,18172.4083539492,99636.11229362657,811471.7661261678,8967.59378962658,329.87648059382036
,,,,wind_offshore__electricity___PRT_3_1,kilowatt hour,36327957.8263989,13841.33066863224,75889.5756500056,618071.5662802529,6830.323580808748,251.25615154001133
,,,,wind_offshore__electricity___PRT_12_1,kilowatt hour,53271092.3754218,20296.84131259871,111284.00374591548,906336.3170500695,10015.944198363015,368.44046457724403
,,,,wind_offshore__electricity___PRT_18_1,kilowatt hour,44104972.96469581,16804.45445120289,92135.86126671832,750387.0669419009,8292.545325921728,305.0445561477601
,,,,wind_offshore__electricity___PRT_17_1,kilowatt hour,45443036.59120829,17314.270583309768,94931.09355892931,773152.4281404937,8544.125874048083,314.2990460118443
