lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,65160380934.85437,214679939770.1377,926045458775.922,19810325521.73024,455483362.1408287
,Energysystem,,,,,,65160380934.85437,214679939770.1377,926045458775.922,19810325521.73024,455483362.1408287
,,Generation,,,,,4440753899.051894,344245511.9877368,9732231184.177689,253930840.52231568,2538438.1168021765
,,,Electricity_generation,,hour * terawatt,138.5702458427045,1407234591.6135843,322084903.21992517,5215387638.040774,226247331.45951355,2279235.278074612
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,303941193.91728,310175.85492394184,622650.4606519814,4433110.275677356,39665.25902794357,1907.1665996738934
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,144035116.55248842,146989.66863314126,295068.69573431136,2100812.815122878,18797.024955349174,903.7898414331636
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,151022175.6168256,154120.05069699613,309382.3051912456,2202722.013278154,19708.857616883215,947.6321568587246
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,13910462089.29498,14195803.513012854,28496813.86150515,202889946.02403784,1815358.0133903774,87285.20257955717
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,59317509.4069947,60534.27302121575,121517.17271737325,865170.8479921424,7741.117106265187,372.20480468607434
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,11420311536.673386,11654573.216640752,23395519.861930985,166570051.83297583,1490385.7204946843,71660.03541767286
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,12270599237.789186,12522302.59523167,25137409.541178502,178971855.933205,1601350.8762130626,76995.41060166054
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,151252987.4503984,154355.59797887976,309855.14367673115,2206088.5010274295,19738.979269714255,949.0804521997625
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,240655.9262009,245.59243387145395,493.004983558719,3510.068002336805,31.4063372801794,1.5100649522460858
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,194928262.5949791,198926.77132769983,399327.8138261832,2843110.776775369,25438.736776891634,1223.1335508371321
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,114560169.3992527,116910.11009183299,234686.65543160253,1670908.301694438,14950.453852327073,718.8407925615704
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,168154128.6141341,171603.4271940272,344478.62855440564,2452598.7604411286,21944.630084793007,1055.1315323524518
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,68871374.8609682,70284.11419712925,141089.11243604706,1004517.9978922366,8987.925882063557,432.1532863343173
,,,,wind_onshore__electricity___PRT_15_1,kilowatt hour,106794318.7463334,108984.96078960058,218777.6224242401,1557640.1004225083,13936.986497856351,670.1117249733342
,,,,wind_onshore__electricity___PRT_10_1,kilowatt hour,147008553.388347,150024.09900315676,301160.0445054872,2144181.6432954455,19185.067592605323,922.4475276726944
,,,,wind_onshore__electricity___PRT_16_1,kilowatt hour,85879447.4242094,87641.06860029147,175931.6557572342,1252587.8968078298,11207.531573223852,538.8753383988039
,,,,wind_onshore__electricity___PRT_19_1,kilowatt hour,62552149.2963482,63835.26391713494,128143.61907450837,912349.432593242,8163.24754345884,392.50148470439154
,,,,wind_onshore__electricity___PRT_9_1,kilowatt hour,17859531868.526745,18225879.437531855,36586833.13605922,260488791.35097557,2330723.7447955213,112064.7788025869
