lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq),water consumption potential (WCP) (cubic meter),freshwater eutrophication potential (FEP) (kg P-Eq)
root,,,,,,,75752014101.31102,203988671862.36432,1080585066095.9907,13147701855.448664,459388892.98019177
,Energysystem,,,,,,75752014101.31102,203988671862.36432,1080585066095.9907,13147701855.448664,459388892.98019177
,,Generation,,,,,4165189780.247778,353423177.02532816,9163585839.067825,237326632.54287532,2486647.9968174906
,,,Electricity_generation,,hour * terawatt,144.90773802456064,1328823678.7304533,332615024.33459544,5061117696.837529,211180258.6037361,2242742.750330042
,,,,wind_onshore__electricity___PRT_3_1,kilowatt hour,15527562.0673608,15845.790988919802,31809.57836557042,226475.25108881056,2026.3662430082193,97.4318836709701
,,,,wind_onshore__electricity___PRT_8_1,kilowatt hour,13778851.9108632,14061.241968595856,28227.19160619516,200969.664956458,1798.1573835444028,86.45912930171609
,,,,wind_onshore__electricity___PRT_6_1,kilowatt hour,17415584.618024502,17772.507520005543,35677.35883343599,254012.76015493323,2272.7555439115054,109.27879129986133
,,,,wind_onshore__electricity___PRT_14_1,kilowatt hour,16569891.028349202,16909.48188000991,33944.88103793883,241678.00553524366,2162.391474283628,103.97225837400693
,,,,wind_onshore__electricity___PRT_5_1,kilowatt hour,8348136298.304477,8519226.787969343,17101892.404909555,121760663.78455734,1089442.2133667092,52382.63683350455
,,,,wind_onshore__electricity___PRT_4_1,kilowatt hour,10858323.3591557,11080.858782925947,22244.231664265215,158372.6729585018,1417.0247599040354,68.13348378678553
,,,,wind_onshore__electricity___PRT_18_1,kilowatt hour,16778948.2783618,17122.8236897482,34373.153225827606,244727.18305429444,2189.673706513299,105.28404457545177
,,,,wind_onshore__electricity___PRT_12_1,kilowatt hour,16872109.617186498,17217.8943071665,34564.00243273204,246085.97572792546,2201.8313775714396,105.86861056530911
,,,,wind_onshore__electricity___PRT_1_1,kilowatt hour,1298320.2830014,1324.9286496752486,2659.7234393385725,18936.48280499336,169.43241847698397,8.1466614164196
,,,,wind_onshore__electricity___PRT_11_1,kilowatt hour,17423474.3022874,17780.55888260813,35693.521546606156,254127.83412586455,2273.785157563398,109.32829725549132
,,,,wind_onshore__electricity___PRT_7_1,kilowatt hour,16819028.1966153,17163.72499082255,34455.260467812215,245311.7635231941,2194.904185885128,105.5355368496357
,,,,wind_onshore__electricity___PRT_17_1,kilowatt hour,16039222.1935781,16367.937306391515,32857.75919542725,233938.00378396738,2093.1385285698702,100.64243338600944
,,,,wind_onshore__electricity___PRT_20_1,kilowatt hour,257016079.1806869,262283.4826781732,526520.0729210409,3748674.8283158876,33540.91933477928,1612.7168334784599
