spores,techs,locs,carriers,unit,flow_out_sum
9,battery,PRT_1,electricity,twh,0.006265850905038435
9,battery,PRT_2,electricity,twh,0.009890346263421996
9,biofuel_boiler,PRT_1,biofuel,twh,
9,biofuel_boiler,PRT_1,heat,twh,5.866854634594892
9,biofuel_boiler,PRT_2,biofuel,twh,
9,biofuel_boiler,PRT_2,heat,twh,0.002466762458234801
9,biofuel_supply,PRT_1,biofuel,twh,22.750436553662134
9,biofuel_supply,PRT_2,biofuel,twh,16.116623002978173
9,biofuel_to_diesel,PRT_1,biofuel,twh,
9,biofuel_to_diesel,PRT_1,diesel,twh,0.005313358387098776
9,biofuel_to_diesel,PRT_2,biofuel,twh,
9,biofuel_to_diesel,PRT_2,diesel,twh,1.012785621546153
9,biofuel_to_liquids,PRT_1,biofuel,twh,
9,biofuel_to_liquids,PRT_1,diesel,twh,1.59698398271905
9,biofuel_to_liquids,PRT_1,electricity,twh,0.1600986448841153
9,biofuel_to_liquids,PRT_1,kerosene,twh,0.7884858260542678
9,biofuel_to_liquids,PRT_2,biofuel,twh,
9,biofuel_to_liquids,PRT_2,diesel,twh,0.0003274823345240053
9,biofuel_to_liquids,PRT_2,electricity,twh,3.2830309225464186e-05
9,biofuel_to_liquids,PRT_2,kerosene,twh,0.00016168927293541113
9,biofuel_to_methane,PRT_1,biofuel,twh,
9,biofuel_to_methane,PRT_1,methane,twh,4.357810668177553
9,biofuel_to_methane,PRT_2,biofuel,twh,
9,biofuel_to_methane,PRT_2,methane,twh,3.478633351538875
9,biofuel_to_methanol,PRT_1,biofuel,twh,
9,biofuel_to_methanol,PRT_1,methanol,twh,0.7611415466889973
9,biofuel_to_methanol,PRT_2,biofuel,twh,
9,biofuel_to_methanol,PRT_2,methanol,twh,6.143716250633265
9,ccgt,PRT_1,electricity,twh,0.002055573986342551
9,ccgt,PRT_1,methane,twh,
9,ccgt,PRT_2,electricity,twh,0.0031396218827710945
9,ccgt,PRT_2,methane,twh,
9,chp_biofuel_extraction,PRT_1,biofuel,twh,
9,chp_biofuel_extraction,PRT_1,electricity,twh,0.0027263410481480604
9,chp_biofuel_extraction,PRT_1,heat,twh,0.004348696240356796
9,chp_biofuel_extraction,PRT_2,biofuel,twh,
9,chp_biofuel_extraction,PRT_2,electricity,twh,0.0010555971640270189
9,chp_biofuel_extraction,PRT_2,heat,twh,0.0020015887149026886
9,chp_hydrogen,PRT_1,electricity,twh,0.0008475143651584401
9,chp_hydrogen,PRT_1,heat,twh,0.0006916423470671768
9,chp_hydrogen,PRT_1,hydrogen,twh,
9,chp_hydrogen,PRT_2,electricity,twh,0.0008405781939256169
9,chp_hydrogen,PRT_2,heat,twh,0.0006984498914865867
9,chp_hydrogen,PRT_2,hydrogen,twh,
9,chp_methane_extraction,PRT_1,electricity,twh,0.0008250458085263605
9,chp_methane_extraction,PRT_1,heat,twh,0.0007898040176872738
9,chp_methane_extraction,PRT_1,methane,twh,
9,chp_methane_extraction,PRT_2,electricity,twh,0.0003452689334621581
9,chp_methane_extraction,PRT_2,heat,twh,0.0006360513603406218
9,chp_methane_extraction,PRT_2,methane,twh,
9,chp_wte_back_pressure,PRT_1,electricity,twh,0.2231879440617967
9,chp_wte_back_pressure,PRT_1,heat,twh,0.0002030196503169916
9,chp_wte_back_pressure,PRT_1,waste,twh,
9,chp_wte_back_pressure,PRT_2,electricity,twh,0.21843254565504538
9,chp_wte_back_pressure,PRT_2,heat,twh,0.0002147771068366992
9,chp_wte_back_pressure,PRT_2,waste,twh,
9,dac,PRT_1,co2,100kt,21.42090313722235
9,dac,PRT_1,electricity,twh,
9,dac,PRT_2,co2,100kt,35.26108481508537
9,dac,PRT_2,electricity,twh,
9,demand_cooking,PRT_1,cooking,twh,
9,demand_cooking,PRT_2,cooking,twh,
9,demand_elec,PRT_1,electricity,twh,
9,demand_elec,PRT_2,electricity,twh,
9,demand_heat,PRT_1,heat,twh,
9,demand_heat,PRT_2,heat,twh,
9,demand_heavy_transport,PRT_1,transport,billion_km,
9,demand_heavy_transport,PRT_2,transport,billion_km,
9,demand_industry_diesel,PRT_1,diesel,twh,
9,demand_industry_diesel,PRT_2,diesel,twh,
9,demand_industry_kerosene,PRT_1,kerosene,twh,
9,demand_industry_kerosene,PRT_2,kerosene,twh,
9,demand_industry_methane,PRT_1,methane,twh,
9,demand_industry_methane,PRT_2,methane,twh,
9,demand_industry_methanol,PRT_1,methanol,twh,
9,demand_industry_methanol,PRT_2,methanol,twh,
9,demand_light_transport,PRT_1,transport,billion_km,
9,demand_light_transport,PRT_2,transport,billion_km,
9,el_export,ESP-sink,electricity,twh,
9,el_import,ESP-sink,electricity,twh,12.177182668818968
9,electric_heater,PRT_1,electricity,twh,
9,electric_heater,PRT_1,heat,twh,0.003947394883899901
9,electric_heater,PRT_2,electricity,twh,
9,electric_heater,PRT_2,heat,twh,0.004942307845348121
9,electric_hob,PRT_1,cooking,twh,2.3969194471741457
9,electric_hob,PRT_1,electricity,twh,
9,electric_hob,PRT_2,cooking,twh,2.6155925995353266
9,electric_hob,PRT_2,electricity,twh,
9,electrolysis,PRT_1,electricity,twh,
9,electrolysis,PRT_1,hydrogen,twh,2.6905930525052115
9,electrolysis,PRT_2,electricity,twh,
9,electrolysis,PRT_2,hydrogen,twh,24.815224302143562
9,existing_pv,PRT-10_1,electricity,twh,0.3121291392541117
9,existing_pv,PRT-12_1,electricity,twh,0.1572037683271209
9,existing_pv,PRT-15_1,electricity,twh,0.3099429082311995
9,existing_pv,PRT-3_1,electricity,twh,0.8127595829414258
9,existing_pv,PRT-9_1,electricity,twh,0.17027408331060775
9,existing_wind,PRT-10_1,electricity,twh,0.35068416874930264
9,existing_wind,PRT-11_1,electricity,twh,1.4762974618764928
9,existing_wind,PRT-12_1,electricity,twh,0.3370260162439048
9,existing_wind,PRT-15_1,electricity,twh,0.3370770653869902
9,existing_wind,PRT-16_1,electricity,twh,0.08667747631198185
9,existing_wind,PRT-17_1,electricity,twh,0.2698213219534983
9,existing_wind,PRT-18_1,electricity,twh,2.4598956008956767
9,existing_wind,PRT-19_1,electricity,twh,2.0274990832081694
9,existing_wind,PRT-1_1,electricity,twh,0.00026853151339963646
9,existing_wind,PRT-20_1,electricity,twh,2.3542049849160813
9,existing_wind,PRT-3_1,electricity,twh,0.4639116011332927
9,existing_wind,PRT-4_1,electricity,twh,1.020102668123425
9,existing_wind,PRT-5_1,electricity,twh,0.501285844788383
9,existing_wind,PRT-6_1,electricity,twh,2.12264166854795
9,existing_wind,PRT-7_1,electricity,twh,1.4383965030918755
9,existing_wind,PRT-9_1,electricity,twh,0.8658469733975531
9,gas_hob,PRT_1,cooking,twh,0.00030527374877083695
9,gas_hob,PRT_1,methane,twh,
9,gas_hob,PRT_2,cooking,twh,0.00015177957598160936
9,gas_hob,PRT_2,methane,twh,
9,h2_export,ESP-sink,hydrogen,twh,
9,h2_import,ESP-sink,electricity,twh,0.0030717445468480507
9,heat_storage_big,PRT_1,heat,twh,0.049858731122832074
9,heat_storage_big,PRT_2,heat,twh,0.06485788419076244
9,heat_storage_small,PRT_1,heat,twh,9.501585743786716
9,heat_storage_small,PRT_2,heat,twh,21.49241281464455
9,heavy_transport_ev,PRT_1,electricity,twh,
9,heavy_transport_ev,PRT_1,transport,billion_km,0.9130988824183832
9,heavy_transport_ev,PRT_2,electricity,twh,
9,heavy_transport_ev,PRT_2,transport,billion_km,1.1323026123287092
9,heavy_transport_ice,PRT_1,diesel,twh,
9,heavy_transport_ice,PRT_1,transport,billion_km,0.00030387608931590267
9,heavy_transport_ice,PRT_2,diesel,twh,
9,heavy_transport_ice,PRT_2,transport,billion_km,9.061549531871711e-05
9,hp,PRT_1,electricity,twh,
9,hp,PRT_1,heat,twh,3.1235923517142
9,hp,PRT_2,electricity,twh,
9,hp,PRT_2,heat,twh,10.71993278638103
9,hydro_reservoir,PRT_1,electricity,twh,2.1605917150223277
9,hydro_reservoir,PRT_2,electricity,twh,0.3941202889956185
9,hydro_run_of_river,PRT_1,electricity,twh,2.6789576769981256
9,hydro_run_of_river,PRT_2,electricity,twh,0.34133610615517995
9,hydrogen_storage,PRT_1,hydrogen,twh,0.0008136414926098853
9,hydrogen_storage,PRT_2,hydrogen,twh,0.0008132279312794257
9,hydrogen_to_liquids,PRT_1,co2,100kt,
9,hydrogen_to_liquids,PRT_1,diesel,twh,3.058549500129213
9,hydrogen_to_liquids,PRT_1,electricity,twh,
9,hydrogen_to_liquids,PRT_1,hydrogen,twh,
9,hydrogen_to_liquids,PRT_1,kerosene,twh,4.58782425019382
9,hydrogen_to_liquids,PRT_2,co2,100kt,
9,hydrogen_to_liquids,PRT_2,diesel,twh,4.634545755152619
9,hydrogen_to_liquids,PRT_2,electricity,twh,
9,hydrogen_to_liquids,PRT_2,hydrogen,twh,
9,hydrogen_to_liquids,PRT_2,kerosene,twh,6.951818632728926
9,hydrogen_to_methane,PRT_1,co2,100kt,
9,hydrogen_to_methane,PRT_1,hydrogen,twh,
9,hydrogen_to_methane,PRT_1,methane,twh,0.000800988893231838
9,hydrogen_to_methane,PRT_2,co2,100kt,
9,hydrogen_to_methane,PRT_2,hydrogen,twh,
9,hydrogen_to_methane,PRT_2,methane,twh,1.4287229115189795
9,hydrogen_to_methanol,PRT_1,co2,100kt,
9,hydrogen_to_methanol,PRT_1,hydrogen,twh,
9,hydrogen_to_methanol,PRT_1,methanol,twh,0.0005947075559709661
9,hydrogen_to_methanol,PRT_2,co2,100kt,
9,hydrogen_to_methanol,PRT_2,hydrogen,twh,
9,hydrogen_to_methanol,PRT_2,methanol,twh,0.002156696288117183
9,light_transport_ev,PRT_1,electricity,twh,
9,light_transport_ev,PRT_1,transport,billion_km,33.991966832737845
9,light_transport_ev,PRT_2,electricity,twh,
9,light_transport_ev,PRT_2,transport,billion_km,36.04165843985026
9,light_transport_ice,PRT_1,diesel,twh,
9,light_transport_ice,PRT_1,transport,billion_km,0.001871503549251521
9,light_transport_ice,PRT_2,diesel,twh,
9,light_transport_ice,PRT_2,transport,billion_km,0.0006353965584675612
9,methane_boiler,PRT_1,heat,twh,0.004677684531143566
9,methane_boiler,PRT_1,methane,twh,
9,methane_boiler,PRT_2,heat,twh,0.0007608454156366335
9,methane_boiler,PRT_2,methane,twh,
9,methane_storage,PRT_1,methane,twh,5.796287046910781
9,methane_storage,PRT_2,methane,twh,5.698808312935079
9,open_field_pv,PRT-10_1,electricity,twh,0.023047632327364738
9,open_field_pv,PRT-11_1,electricity,twh,0.00034628131342243453
9,open_field_pv,PRT-12_1,electricity,twh,0.0011674916409428857
9,open_field_pv,PRT-14_1,electricity,twh,0.00024106224673178675
9,open_field_pv,PRT-15_1,electricity,twh,0.0044554980290631725
9,open_field_pv,PRT-16_1,electricity,twh,0.004343272031488519
9,open_field_pv,PRT-17_1,electricity,twh,0.002223622852747717
9,open_field_pv,PRT-18_1,electricity,twh,0.0001339346480422798
9,open_field_pv,PRT-19_1,electricity,twh,0.000850815464135233
9,open_field_pv,PRT-20_1,electricity,twh,0.00032929560714149887
9,open_field_pv,PRT-3_1,electricity,twh,5.427509012447622
9,open_field_pv,PRT-4_1,electricity,twh,0.0023286038340816656
9,open_field_pv,PRT-5_1,electricity,twh,0.0008715660067813483
9,open_field_pv,PRT-6_1,electricity,twh,12.759377603868208
9,open_field_pv,PRT-7_1,electricity,twh,0.0025186209711809547
9,open_field_pv,PRT-8_1,electricity,twh,0.00047956328742366903
9,open_field_pv,PRT-9_1,electricity,twh,0.0004592947403888446
9,pumped_hydro,PRT_1,electricity,twh,3.934226863592855
9,pumped_hydro,PRT_2,electricity,twh,0.6713975176485029
9,roof_mounted_pv,PRT-10_1,electricity,twh,0.0009878064487429442
9,roof_mounted_pv,PRT-11_1,electricity,twh,0.0011461236802604907
9,roof_mounted_pv,PRT-12_1,electricity,twh,0.0010475946713225256
9,roof_mounted_pv,PRT-14_1,electricity,twh,0.00011521853183823607
9,roof_mounted_pv,PRT-15_1,electricity,twh,0.0006821092359832279
9,roof_mounted_pv,PRT-16_1,electricity,twh,0.0005204826992050831
9,roof_mounted_pv,PRT-17_1,electricity,twh,0.0008194934952430045
9,roof_mounted_pv,PRT-18_1,electricity,twh,0.0007529311477586858
9,roof_mounted_pv,PRT-19_1,electricity,twh,0.00032452658478278416
9,roof_mounted_pv,PRT-1_1,electricity,twh,1.2419372294919518e-06
9,roof_mounted_pv,PRT-20_1,electricity,twh,0.000916840996823148
9,roof_mounted_pv,PRT-3_1,electricity,twh,0.000781883903399677
9,roof_mounted_pv,PRT-4_1,electricity,twh,0.0004071588622915665
9,roof_mounted_pv,PRT-5_1,electricity,twh,0.00041871813624417176
9,roof_mounted_pv,PRT-6_1,electricity,twh,0.0011356376394908098
9,roof_mounted_pv,PRT-7_1,electricity,twh,0.0008726094213636054
9,roof_mounted_pv,PRT-8_1,electricity,twh,0.0008647621446023288
9,roof_mounted_pv,PRT-9_1,electricity,twh,0.00020040673496012906
9,waste_supply,PRT_1,waste,twh,1.0285158712525195
9,waste_supply,PRT_2,waste,twh,1.0066015928803935
9,wind_offshore,PRT-11_1,electricity,twh,0.0005107932868580883
9,wind_offshore,PRT-12_1,electricity,twh,0.0010762002148095018
9,wind_offshore,PRT-15_1,electricity,twh,0.0005888588856605129
9,wind_offshore,PRT-16_1,electricity,twh,0.0006313281510374339
9,wind_offshore,PRT-17_1,electricity,twh,0.0008565176851414451
9,wind_offshore,PRT-18_1,electricity,twh,0.0009121784878350677
9,wind_offshore,PRT-1_1,electricity,twh,8.832344697598415e-05
9,wind_offshore,PRT-20_1,electricity,twh,0.00041254047617048545
9,wind_offshore,PRT-3_1,electricity,twh,0.0005862505426529935
9,wind_offshore,PRT-4_1,electricity,twh,0.00024529094486756603
9,wind_offshore,PRT-7_1,electricity,twh,0.00043251624025798785
9,wind_offshore,PRT-9_1,electricity,twh,0.000916154960669455
9,wind_onshore,PRT-10_1,electricity,twh,0.0005811334305813788
9,wind_onshore,PRT-11_1,electricity,twh,0.06463253324527579
9,wind_onshore,PRT-12_1,electricity,twh,0.010604420207858907
9,wind_onshore,PRT-14_1,electricity,twh,57.48182160071167
9,wind_onshore,PRT-15_1,electricity,twh,0.0054701366288206574
9,wind_onshore,PRT-16_1,electricity,twh,0.004948206259086614
9,wind_onshore,PRT-17_1,electricity,twh,0.006798573439838692
9,wind_onshore,PRT-18_1,electricity,twh,0.0018888629243719412
9,wind_onshore,PRT-19_1,electricity,twh,0.0036021730695626007
9,wind_onshore,PRT-1_1,electricity,twh,0.0001919495896432341
9,wind_onshore,PRT-20_1,electricity,twh,0.005599597365886732
9,wind_onshore,PRT-3_1,electricity,twh,0.015096174945365547
9,wind_onshore,PRT-4_1,electricity,twh,0.0006943660765562269
9,wind_onshore,PRT-5_1,electricity,twh,0.003695059746006032
9,wind_onshore,PRT-6_1,electricity,twh,0.016565489757383086
9,wind_onshore,PRT-7_1,electricity,twh,4.627945802388622
9,wind_onshore,PRT-8_1,electricity,twh,0.007784715809689867
9,wind_onshore,PRT-9_1,electricity,twh,30.9251696759969
10,battery,PRT_1,electricity,twh,0.004315821359500139
10,battery,PRT_2,electricity,twh,0.006236893485735949
10,biofuel_boiler,PRT_1,biofuel,twh,
10,biofuel_boiler,PRT_1,heat,twh,4.358739508748847
10,biofuel_boiler,PRT_2,biofuel,twh,
10,biofuel_boiler,PRT_2,heat,twh,0.001895745517785975
10,biofuel_supply,PRT_1,biofuel,twh,20.91183123407848
10,biofuel_supply,PRT_2,biofuel,twh,16.112422339682045
10,biofuel_to_diesel,PRT_1,biofuel,twh,
10,biofuel_to_diesel,PRT_1,diesel,twh,0.001864213259266027
10,biofuel_to_diesel,PRT_2,biofuel,twh,
10,biofuel_to_diesel,PRT_2,diesel,twh,1.0142167791242769
10,biofuel_to_liquids,PRT_1,biofuel,twh,
10,biofuel_to_liquids,PRT_1,diesel,twh,1.6040085443522596
10,biofuel_to_liquids,PRT_1,electricity,twh,0.16080286158919893
10,biofuel_to_liquids,PRT_1,kerosene,twh,0.7919540933268049
10,biofuel_to_liquids,PRT_2,biofuel,twh,
10,biofuel_to_liquids,PRT_2,diesel,twh,0.0002249735886955146
10,biofuel_to_liquids,PRT_2,electricity,twh,2.255374322762051e-05
10,biofuel_to_liquids,PRT_2,kerosene,twh,0.000111077185396031
10,biofuel_to_methane,PRT_1,biofuel,twh,
10,biofuel_to_methane,PRT_1,methane,twh,4.369416794512129
10,biofuel_to_methane,PRT_2,biofuel,twh,
10,biofuel_to_methane,PRT_2,methane,twh,3.4752792262355485
10,biofuel_to_methanol,PRT_1,biofuel,twh,
10,biofuel_to_methanol,PRT_1,methanol,twh,0.7607544094143703
10,biofuel_to_methanol,PRT_2,biofuel,twh,
10,biofuel_to_methanol,PRT_2,methanol,twh,6.14328958199364
10,ccgt,PRT_1,electricity,twh,0.006562219187963989
10,ccgt,PRT_1,methane,twh,
10,ccgt,PRT_2,electricity,twh,0.00539414674930307
10,ccgt,PRT_2,methane,twh,
10,chp_biofuel_extraction,PRT_1,biofuel,twh,
10,chp_biofuel_extraction,PRT_1,electricity,twh,0.003173955683036072
10,chp_biofuel_extraction,PRT_1,heat,twh,0.005376931723186873
10,chp_biofuel_extraction,PRT_2,biofuel,twh,
10,chp_biofuel_extraction,PRT_2,electricity,twh,0.0010923718750110911
10,chp_biofuel_extraction,PRT_2,heat,twh,0.0020231948983151
10,chp_hydrogen,PRT_1,electricity,twh,0.0007017252202707018
10,chp_hydrogen,PRT_1,heat,twh,0.00042813085922381036
10,chp_hydrogen,PRT_1,hydrogen,twh,
10,chp_hydrogen,PRT_2,electricity,twh,0.0006673081650249775
10,chp_hydrogen,PRT_2,heat,twh,0.00040836083055340836
10,chp_hydrogen,PRT_2,hydrogen,twh,
10,chp_methane_extraction,PRT_1,electricity,twh,0.0011109650849318504
10,chp_methane_extraction,PRT_1,heat,twh,0.0004330112618589188
10,chp_methane_extraction,PRT_1,methane,twh,
10,chp_methane_extraction,PRT_2,electricity,twh,0.00040146616838682126
10,chp_methane_extraction,PRT_2,heat,twh,0.00018721220605045493
10,chp_methane_extraction,PRT_2,methane,twh,
10,chp_wte_back_pressure,PRT_1,electricity,twh,0.22312610699068025
10,chp_wte_back_pressure,PRT_1,heat,twh,0.0001417207240882051
10,chp_wte_back_pressure,PRT_1,waste,twh,
10,chp_wte_back_pressure,PRT_2,electricity,twh,0.21837070858391955
10,chp_wte_back_pressure,PRT_2,heat,twh,0.00015193189130635235
10,chp_wte_back_pressure,PRT_2,waste,twh,
10,dac,PRT_1,co2,100kt,21.40097263816888
10,dac,PRT_1,electricity,twh,
10,dac,PRT_2,co2,100kt,35.275898547583324
10,dac,PRT_2,electricity,twh,
10,demand_cooking,PRT_1,cooking,twh,
10,demand_cooking,PRT_2,cooking,twh,
10,demand_elec,PRT_1,electricity,twh,
10,demand_elec,PRT_2,electricity,twh,
10,demand_heat,PRT_1,heat,twh,
10,demand_heat,PRT_2,heat,twh,
10,demand_heavy_transport,PRT_1,transport,billion_km,
10,demand_heavy_transport,PRT_2,transport,billion_km,
10,demand_industry_diesel,PRT_1,diesel,twh,
10,demand_industry_diesel,PRT_2,diesel,twh,
10,demand_industry_kerosene,PRT_1,kerosene,twh,
10,demand_industry_kerosene,PRT_2,kerosene,twh,
10,demand_industry_methane,PRT_1,methane,twh,
10,demand_industry_methane,PRT_2,methane,twh,
10,demand_industry_methanol,PRT_1,methanol,twh,
10,demand_industry_methanol,PRT_2,methanol,twh,
10,demand_light_transport,PRT_1,transport,billion_km,
10,demand_light_transport,PRT_2,transport,billion_km,
10,el_export,ESP-sink,electricity,twh,
10,el_import,ESP-sink,electricity,twh,16.661858480306368
10,electric_heater,PRT_1,electricity,twh,
10,electric_heater,PRT_1,heat,twh,0.0037833379555494455
10,electric_heater,PRT_2,electricity,twh,
10,electric_heater,PRT_2,heat,twh,0.004668588869646689
10,electric_hob,PRT_1,cooking,twh,2.396991861279032
10,electric_hob,PRT_1,electricity,twh,
10,electric_hob,PRT_2,cooking,twh,2.615671300017109
10,electric_hob,PRT_2,electricity,twh,
10,electrolysis,PRT_1,electricity,twh,
10,electrolysis,PRT_1,hydrogen,twh,27.506850982269732
10,electrolysis,PRT_2,electricity,twh,
10,electrolysis,PRT_2,hydrogen,twh,0.002345292255483229
10,existing_pv,PRT-10_1,electricity,twh,0.3109859092540196
10,existing_pv,PRT-12_1,electricity,twh,0.15846190242504832
10,existing_pv,PRT-15_1,electricity,twh,0.3097938656300525
10,existing_pv,PRT-3_1,electricity,twh,0.8144021667779657
10,existing_pv,PRT-9_1,electricity,twh,0.1712419638328989
10,existing_wind,PRT-10_1,electricity,twh,0.3504189317792745
10,existing_wind,PRT-11_1,electricity,twh,1.4760775024605164
10,existing_wind,PRT-12_1,electricity,twh,0.3580249624277693
10,existing_wind,PRT-15_1,electricity,twh,0.3368052753981486
10,existing_wind,PRT-16_1,electricity,twh,0.09058544298742578
10,existing_wind,PRT-17_1,electricity,twh,0.28797653380890875
10,existing_wind,PRT-18_1,electricity,twh,2.459702786393359
10,existing_wind,PRT-19_1,electricity,twh,2.0273124594883347
10,existing_wind,PRT-1_1,electricity,twh,2.662337128060912e-05
10,existing_wind,PRT-20_1,electricity,twh,2.3540151603901514
10,existing_wind,PRT-3_1,electricity,twh,0.4914141115591145
10,existing_wind,PRT-4_1,electricity,twh,1.0198535915090556
10,existing_wind,PRT-5_1,electricity,twh,0.5009862746854564
10,existing_wind,PRT-6_1,electricity,twh,2.122309837647451
10,existing_wind,PRT-7_1,electricity,twh,1.4381789485580376
10,existing_wind,PRT-9_1,electricity,twh,0.8994205298517213
10,gas_hob,PRT_1,cooking,twh,0.0002328596438846579
10,gas_hob,PRT_1,methane,twh,
10,gas_hob,PRT_2,cooking,twh,7.30790941996337e-05
10,gas_hob,PRT_2,methane,twh,
10,h2_export,ESP-sink,hydrogen,twh,
10,h2_import,ESP-sink,electricity,twh,0.00235785271027105
10,heat_storage_big,PRT_1,heat,twh,0.11090300417508292
10,heat_storage_big,PRT_2,heat,twh,0.13610467613997257
10,heat_storage_small,PRT_1,heat,twh,11.27318114550435
10,heat_storage_small,PRT_2,heat,twh,16.833733606915864
10,heavy_transport_ev,PRT_1,electricity,twh,
10,heavy_transport_ev,PRT_1,transport,billion_km,0.9125852391653968
10,heavy_transport_ev,PRT_2,electricity,twh,
10,heavy_transport_ev,PRT_2,transport,billion_km,1.1317667715692434
10,heavy_transport_ice,PRT_1,diesel,twh,
10,heavy_transport_ice,PRT_1,transport,billion_km,0.00024759242039019546
10,heavy_transport_ice,PRT_2,diesel,twh,
10,heavy_transport_ice,PRT_2,transport,billion_km,5.652932980936474e-05
10,hp,PRT_1,electricity,twh,
10,hp,PRT_1,heat,twh,4.635127162134378
10,hp,PRT_2,electricity,twh,
10,hp,PRT_2,heat,twh,10.722284635860635
10,hydro_reservoir,PRT_1,electricity,twh,2.15749556448268
10,hydro_reservoir,PRT_2,electricity,twh,0.39381933236339695
10,hydro_run_of_river,PRT_1,electricity,twh,2.6771004657459203
10,hydro_run_of_river,PRT_2,electricity,twh,0.3683147703084334
10,hydrogen_storage,PRT_1,hydrogen,twh,0.0005782537515042564
10,hydrogen_storage,PRT_2,hydrogen,twh,0.0005787587841594684
10,hydrogen_to_liquids,PRT_1,co2,100kt,
10,hydrogen_to_liquids,PRT_1,diesel,twh,3.0558574212131626
10,hydrogen_to_liquids,PRT_1,electricity,twh,
10,hydrogen_to_liquids,PRT_1,hydrogen,twh,
10,hydrogen_to_liquids,PRT_1,kerosene,twh,4.5837861318197435
10,hydrogen_to_liquids,PRT_2,co2,100kt,
10,hydrogen_to_liquids,PRT_2,diesel,twh,4.634199596269157
10,hydrogen_to_liquids,PRT_2,electricity,twh,
10,hydrogen_to_liquids,PRT_2,hydrogen,twh,
10,hydrogen_to_liquids,PRT_2,kerosene,twh,6.951299394403735
10,hydrogen_to_methane,PRT_1,co2,100kt,
10,hydrogen_to_methane,PRT_1,hydrogen,twh,
10,hydrogen_to_methane,PRT_1,methane,twh,0.00047951585986169787
10,hydrogen_to_methane,PRT_2,co2,100kt,
10,hydrogen_to_methane,PRT_2,hydrogen,twh,
10,hydrogen_to_methane,PRT_2,methane,twh,1.4376921124422641
10,hydrogen_to_methanol,PRT_1,co2,100kt,
10,hydrogen_to_methanol,PRT_1,hydrogen,twh,
10,hydrogen_to_methanol,PRT_1,methanol,twh,0.0004119542540285087
10,hydrogen_to_methanol,PRT_2,co2,100kt,
10,hydrogen_to_methanol,PRT_2,hydrogen,twh,
10,hydrogen_to_methanol,PRT_2,methanol,twh,0.0020135029993585676
10,light_transport_ev,PRT_1,electricity,twh,
10,light_transport_ev,PRT_1,transport,billion_km,33.9900103609936
10,light_transport_ev,PRT_2,electricity,twh,
10,light_transport_ev,PRT_2,transport,billion_km,36.03959208482176
10,light_transport_ice,PRT_1,diesel,twh,
10,light_transport_ice,PRT_1,transport,billion_km,0.0015482747646767773
10,light_transport_ice,PRT_2,diesel,twh,
10,light_transport_ice,PRT_2,transport,billion_km,0.00042205925893157764
10,methane_boiler,PRT_1,heat,twh,0.005336734157651532
10,methane_boiler,PRT_1,methane,twh,
10,methane_boiler,PRT_2,heat,twh,0.0006965504551221074
10,methane_boiler,PRT_2,methane,twh,
10,methane_storage,PRT_1,methane,twh,5.703214597748615
10,methane_storage,PRT_2,methane,twh,5.659772871558233
10,open_field_pv,PRT-10_1,electricity,twh,0.00268543735538326
10,open_field_pv,PRT-11_1,electricity,twh,0.0026877813068351742
10,open_field_pv,PRT-12_1,electricity,twh,5.717045949388014e-05
10,open_field_pv,PRT-14_1,electricity,twh,0.0006998813340505076
10,open_field_pv,PRT-15_1,electricity,twh,0.00019488968235266977
10,open_field_pv,PRT-16_1,electricity,twh,16.787785184038356
10,open_field_pv,PRT-17_1,electricity,twh,0.00010468793947672643
10,open_field_pv,PRT-18_1,electricity,twh,0.001728798061732964
10,open_field_pv,PRT-19_1,electricity,twh,0.00010068526310765867
10,open_field_pv,PRT-20_1,electricity,twh,0.0009065962684457415
10,open_field_pv,PRT-3_1,electricity,twh,8.069242154474298e-05
10,open_field_pv,PRT-4_1,electricity,twh,0.0007024025620533719
10,open_field_pv,PRT-5_1,electricity,twh,0.0003027397341134084
10,open_field_pv,PRT-6_1,electricity,twh,11.187255897281222
10,open_field_pv,PRT-7_1,electricity,twh,0.00048576909219953484
10,open_field_pv,PRT-8_1,electricity,twh,0.0005001479668056972
10,open_field_pv,PRT-9_1,electricity,twh,0.001311092588555781
10,pumped_hydro,PRT_1,electricity,twh,3.669410979451355
10,pumped_hydro,PRT_2,electricity,twh,0.6264515370749548
10,roof_mounted_pv,PRT-10_1,electricity,twh,0.0011240631658429184
10,roof_mounted_pv,PRT-11_1,electricity,twh,0.001292553279470061
10,roof_mounted_pv,PRT-12_1,electricity,twh,0.0007527182614208676
10,roof_mounted_pv,PRT-14_1,electricity,twh,0.0003933499293326736
10,roof_mounted_pv,PRT-15_1,electricity,twh,0.0013995822939328196
10,roof_mounted_pv,PRT-16_1,electricity,twh,0.00045686924996178135
10,roof_mounted_pv,PRT-17_1,electricity,twh,0.0006581982136090026
10,roof_mounted_pv,PRT-18_1,electricity,twh,0.0008133205230415697
10,roof_mounted_pv,PRT-19_1,electricity,twh,0.000369427711664092
10,roof_mounted_pv,PRT-1_1,electricity,twh,1.967048139871344e-07
10,roof_mounted_pv,PRT-20_1,electricity,twh,0.0010098983178887752
10,roof_mounted_pv,PRT-3_1,electricity,twh,0.0006555488403179205
10,roof_mounted_pv,PRT-4_1,electricity,twh,0.0006638082586366517
10,roof_mounted_pv,PRT-5_1,electricity,twh,0.0006580569795108699
10,roof_mounted_pv,PRT-6_1,electricity,twh,0.001208189220009355
