Unnamed: 0,spores,techs,locs,carriers,unit,flow_out_sum,names2,new_vals,Units_new,codes,names_db,units
65,123,methane_boiler,PRT_2,heat,twh,0.0004507768354267,methane_boiler_heat,1622796.6075361199,,a3039e0a35ed472774d6ed66262c67f3,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",megajoule
66,123,methane_storage,PRT_1,methane,twh,5.7185031051804,methane_storage_methane,2859.2515525902,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
67,123,methane_storage,PRT_2,methane,twh,5.743548808573327,methane_storage_methane,2871.7744042866634,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
68,123,open_field_pv,PRT_1,electricity,twh,78.7310162023385,open_field_pv_electricity,78731016202.3385,,206c2e2c30f45d47ea2e9a3701f8ecc5,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",kilowatt hour
69,123,pumped_hydro,PRT_1,electricity,twh,6.292397013236897,pumped_hydro_electricity,6292397013.236897,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
70,123,pumped_hydro,PRT_2,electricity,twh,1.0516100545733955,pumped_hydro_electricity,1051610054.5733955,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
71,123,roof_mounted_pv,PRT_1,electricity,twh,0.4827075943788326,roof_mounted_pv_electricity,482707594.3788326,,1d7a3591e7a3d033a25e0eaf699bb50b,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",kilowatt hour
72,123,waste_supply,PRT_1,waste,twh,1.0286495607305115,waste_supply_waste,1028649560.7305115,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
73,123,waste_supply,PRT_2,waste,twh,1.0067352823583753,waste_supply_waste,1006735282.3583753,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
74,123,wind_offshore,PRT_1,electricity,twh,0.5533515502324856,wind_offshore_electricity,553351550.2324857,,46839adbc3cf15621ddbbe687eaa6df1,"electricity production, wind, 1-3MW turbine, offshore",kilowatt hour
75,123,wind_onshore,PRT_1,electricity,twh,48.040526430198426,wind_onshore_electricity,48040526430.198425,,81174ec2c20931c1a36f65c654bbd11e,"electricity production, wind, 1-3MW turbine, onshore",kilowatt hour
0,124,battery,PRT_1,electricity,twh,4.079241473896826,battery_electricity,16969644531.410797,,a2634d3b6d27046ccb1d0af9c0384c64,"market for battery cell, Li-ion, NCA",kilogram
1,124,battery,PRT_2,electricity,twh,6.087357735431215,battery_electricity,25323408179.393856,,a2634d3b6d27046ccb1d0af9c0384c64,"market for battery cell, Li-ion, NCA",kilogram
2,124,biofuel_boiler,PRT_1,heat,twh,0.000891128721669,biofuel_boiler_heat,3208063.3980084,,413bc4617794c6e8b07038dbeca64adb,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",megajoule
3,124,biofuel_boiler,PRT_2,heat,twh,0.0003599470189186,biofuel_boiler_heat,1295809.26810696,,413bc4617794c6e8b07038dbeca64adb,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",megajoule
4,124,biofuel_supply,PRT_1,biofuel,twh,28.255053248988474,biofuel_supply_biofuel,3221076070.384686,,f1cc5e0b69dcd3bdb2c6a4d393521a65,"market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade",kilogram
5,124,biofuel_supply,PRT_2,biofuel,twh,16.11748422333665,biofuel_supply_biofuel,1837393201.4603782,,f1cc5e0b69dcd3bdb2c6a4d393521a65,"market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade",kilogram
6,124,biofuel_to_diesel,PRT_1,diesel,twh,0.000413431301535,biofuel_to_diesel_diesel,54986.363104155,,3a6586952eff793738eef72743703e90,market for fatty acid methyl ester,kilogram
7,124,biofuel_to_diesel,PRT_2,diesel,twh,1.0123888073379592,biofuel_to_diesel_diesel,134647711.37594858,,3a6586952eff793738eef72743703e90,market for fatty acid methyl ester,kilogram
10,124,biofuel_to_methane,PRT_1,methane,twh,4.35028115925045,biofuel_to_methane_methane,102666635.35831062,,7d82a9b0a28dc30058260b5c68fbad95,"market for biomethane, high pressure",cubic meter
11,124,biofuel_to_methane,PRT_2,methane,twh,4.899991608530025,biofuel_to_methane_methane,115639801.96130858,,7d82a9b0a28dc30058260b5c68fbad95,"market for biomethane, high pressure",cubic meter
12,124,biofuel_to_methanol,PRT_1,methanol,twh,0.7615511114428334,biofuel_to_methanol_methanol,121086626.71941051,,df54a237474430370bb580c2451d405d,"market for methanol, from biomass",kilogram
13,124,biofuel_to_methanol,PRT_2,methanol,twh,4.828542959358712,biofuel_to_methanol_methanol,767738330.5380353,,df54a237474430370bb580c2451d405d,"market for methanol, from biomass",kilogram
14,124,ccgt,PRT_1,electricity,twh,0.0004925424139237,ccgt_electricity,492542.4139237,,4833b6352dfe15c95ae46fd280371cd3,"electricity production, natural gas, combined cycle power plant",kilowatt hour
15,124,ccgt,PRT_2,electricity,twh,8.520414411650467e-05,ccgt_electricity,85204.14411650467,,4833b6352dfe15c95ae46fd280371cd3,"electricity production, natural gas, combined cycle power plant",kilowatt hour
16,124,chp_biofuel_extraction,PRT_1,electricity,twh,0.0018100505784879,chp_biofuel_extraction_electricity,1810050.5784879,,1952fb157a18463b0028629917057bcf,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",kilowatt hour
17,124,chp_biofuel_extraction,PRT_2,electricity,twh,0.0006683571170115,chp_biofuel_extraction_electricity,668357.1170114999,,1952fb157a18463b0028629917057bcf,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",kilowatt hour
18,124,chp_hydrogen,PRT_1,electricity,twh,0.0003881647557482,chp_hydrogen_electricity,388164.7557482,,CHP_hydrogen_2050,CHP_HYDROGEN_2050,kilowatt hour
19,124,chp_hydrogen,PRT_2,electricity,twh,0.0003994398091847,chp_hydrogen_electricity,399439.8091847,,CHP_hydrogen_2050,CHP_HYDROGEN_2050,kilowatt hour
20,124,chp_methane_extraction,PRT_1,electricity,twh,0.0010609015693254,chp_methane_extraction_electricity,1060901.5693253998,,a0d0ab65435d0487d33b4be142483d76,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",kilowatt hour
21,124,chp_methane_extraction,PRT_2,electricity,twh,0.0005925793645461,chp_methane_extraction_electricity,592579.3645461,,a0d0ab65435d0487d33b4be142483d76,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",kilowatt hour
22,124,chp_wte_back_pressure,PRT_1,electricity,twh,0.2365848943999371,chp_wte_back_pressure_electricity,236584894.3999371,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
23,124,chp_wte_back_pressure,PRT_2,electricity,twh,0.2333642608791777,chp_wte_back_pressure_electricity,233364260.8791777,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
26,124,el_import,ESP,electricity,twh,6.062976253485353,el_import_electricity,6062976253.4853525,,1373b63314d03c42313a372bca1bd648,"market for electricity, high voltage",kilowatt hour
31,124,electrolysis,PRT_1,hydrogen,twh,16.20433466746242,electrolysis_hydrogen,4867243858.5167265,,market_hydrogen_2050_A,Market for hydrogen ,kg
32,124,electrolysis,PRT_2,hydrogen,twh,8.244862290214577,electrolysis_hydrogen,2476482754.1449027,,market_hydrogen_2050_A,Market for hydrogen ,kg
33,124,existing_pv,PRT_1,electricity,twh,1.4177104257878066,existing_pv_electricity,1417710425.7878065,,206c2e2c30f45d47ea2e9a3701f8ecc5,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",kilowatt hour
34,124,existing_wind,PRT_1,electricity,twh,15.675448366125488,existing_wind_electricity,15675448366.125488,,81174ec2c20931c1a36f65c654bbd11e,"electricity production, wind, 1-3MW turbine, onshore",kilowatt hour
38,124,heat_storage_big,PRT_1,heat,twh,1.1641561675235077,heat_storage_big_heat,7124635.745243867,,07db2c419abe9cffeb033aa0bed7f0ba,"market for heat storage, 2000l",unit
39,124,heat_storage_big,PRT_2,heat,twh,2.16312040832292,heat_storage_big_heat,13238296.898936272,,07db2c419abe9cffeb033aa0bed7f0ba,"market for heat storage, 2000l",unit
40,124,heat_storage_small,PRT_1,heat,twh,20.64004681422427,heat_storage_small_heat,421056955.0101751,,14e0227e764a4a098e5fd34525ccaf3f,"market for hot water tank, 600l",unit
41,124,heat_storage_small,PRT_2,heat,twh,20.34312890175499,heat_storage_small_heat,414999829.59580183,,14e0227e764a4a098e5fd34525ccaf3f,"market for hot water tank, 600l",unit
48,124,hydro_reservoir,PRT_1,electricity,twh,2.125993480025926,hydro_reservoir_electricity,2125993480.0259259,,c868c4688fbf78f5ca3787ac3d83312b,"electricity production, hydro, reservoir, non-alpine region",kilowatt hour
49,124,hydro_reservoir,PRT_2,electricity,twh,0.3829267076605576,hydro_reservoir_electricity,382926707.66055757,,c868c4688fbf78f5ca3787ac3d83312b,"electricity production, hydro, reservoir, non-alpine region",kilowatt hour
50,124,hydro_run_of_river,PRT_1,electricity,twh,2.380700833054278,hydro_run_of_river_electricity,2380700833.054278,,b870e3d3ddd5b634d016940064b27532,"electricity production, hydro, run-of-river",kilowatt hour
51,124,hydro_run_of_river,PRT_2,electricity,twh,0.311672848872097,hydro_run_of_river_electricity,311672848.872097,,b870e3d3ddd5b634d016940064b27532,"electricity production, hydro, run-of-river",kilowatt hour
64,124,methane_boiler,PRT_1,heat,twh,0.0007663521430626,methane_boiler_heat,2758867.71502536,,a3039e0a35ed472774d6ed66262c67f3,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",megajoule
65,124,methane_boiler,PRT_2,heat,twh,0.0003041651700529,methane_boiler_heat,1094994.61219044,,a3039e0a35ed472774d6ed66262c67f3,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",megajoule
66,124,methane_storage,PRT_1,methane,twh,5.769448505473776,methane_storage_methane,2884.724252736888,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
67,124,methane_storage,PRT_2,methane,twh,5.731258421972702,methane_storage_methane,2865.6292109863507,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
68,124,open_field_pv,PRT_1,electricity,twh,80.27122367589898,open_field_pv_electricity,80271223675.89899,,206c2e2c30f45d47ea2e9a3701f8ecc5,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",kilowatt hour
